county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,05-11,President,,REPUBLICAN,Mccain J,169,6,175
New Castle,05-11,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,05-11,President,,GREEN,Mckinney C,1,0,1
New Castle,05-11,President,,IND OF DEL,Nader R,3,0,3
New Castle,06-11,President,,DEMOCRATIC,Obama B,595,26,621
New Castle,06-11,President,,REPUBLICAN,Mccain J,320,18,338
New Castle,06-11,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,06-11,President,,GREEN,Mckinney C,2,0,2
New Castle,06-11,President,,IND OF DEL,Nader R,6,0,6
New Castle,07-11,President,,DEMOCRATIC,Obama B,283,48,331
New Castle,07-11,President,,REPUBLICAN,Mccain J,256,23,279
New Castle,07-11,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,07-11,President,,GREEN,Mckinney C,0,0,0
New Castle,07-11,President,,IND OF DEL,Nader R,4,0,4
New Castle,08-11,President,,DEMOCRATIC,Obama B,554,31,585
New Castle,08-11,President,,REPUBLICAN,Mccain J,333,20,353
New Castle,08-11,President,,CONSTITUTN,Baldwinc,4,0,4
New Castle,08-11,President,,GREEN,Mckinney C,0,0,0
New Castle,08-11,President,,IND OF DEL,Nader R,10,0,10
New Castle,09-11,President,,DEMOCRATIC,Obama B,543,33,576
New Castle,09-11,President,,REPUBLICAN,Mccain J,317,13,330
New Castle,09-11,President,,CONSTITUTN,Baldwinc,2,0,2
New Castle,09-11,President,,GREEN,Mckinney C,0,0,0
New Castle,09-11,President,,IND OF DEL,Nader R,0,0,0
New Castle,10-11,President,,DEMOCRATIC,Obama B,543,73,616
New Castle,10-11,President,,REPUBLICAN,Mccain J,467,21,488
New Castle,10-11,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,10-11,President,,GREEN,Mckinney C,0,0,0
New Castle,10-11,President,,IND OF DEL,Nader R,6,1,7
New Castle,11-11,President,,DEMOCRATIC,Obama B,434,15,449
New Castle,11-11,President,,REPUBLICAN,Mccain J,251,12,263
New Castle,11-11,President,,CONSTITUTN,Baldwinc,2,0,2
New Castle,11-11,President,,GREEN,Mckinney C,0,0,0
New Castle,11-11,President,,IND OF DEL,Nader R,2,0,2
New Castle,12-11,President,,DEMOCRATIC,Obama B,352,13,365
New Castle,12-11,President,,REPUBLICAN,Mccain J,162,5,167
New Castle,12-11,President,,CONSTITUTN,Baldwinc,3,0,3
New Castle,12-11,President,,GREEN,Mckinney C,0,0,0
New Castle,12-11,President,,IND OF DEL,Nader R,1,0,1
New Castle,13-11,President,,DEMOCRATIC,Obama B,484,8,492
New Castle,13-11,President,,REPUBLICAN,Mccain J,236,5,241
New Castle,13-11,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,13-11,President,,GREEN,Mckinney C,3,0,3
New Castle,13-11,President,,IND OF DEL,Nader R,7,1,8
New Castle,14-11,President,,DEMOCRATIC,Obama B,588,20,608
New Castle,14-11,President,,REPUBLICAN,Mccain J,202,3,205
New Castle,14-11,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,14-11,President,,GREEN,Mckinney C,0,0,0
New Castle,14-11,President,,IND OF DEL,Nader R,9,0,9
New Castle,01-11,President,,LIBERTARIN,Barr B,2,0,2
New Castle,01-11,President,,SOC WORKER,Calero R,0,0,0
New Castle,02-11,President,,LIBERTARIN,Barr B,2,0,2
New Castle,02-11,President,,SOC WORKER,Calero R,0,0,0
New Castle,03-11,President,,LIBERTARIN,Barr B,4,0,4
New Castle,03-11,President,,SOC WORKER,Calero R,0,0,0
New Castle,04-11,President,,LIBERTARIN,Barr B,4,0,4
New Castle,04-11,President,,SOC WORKER,Calero R,1,0,1
New Castle,05-11,President,,LIBERTARIN,Barr B,2,0,2
New Castle,05-11,President,,SOC WORKER,Calero R,0,0,0
New Castle,06-11,President,,LIBERTARIN,Barr B,3,0,3
New Castle,06-11,President,,SOC WORKER,Calero R,0,0,0
New Castle,07-11,President,,LIBERTARIN,Barr B,2,0,2
New Castle,07-11,President,,SOC WORKER,Calero R,0,0,0
New Castle,08-11,President,,LIBERTARIN,Barr B,2,0,2
New Castle,08-11,President,,SOC WORKER,Calero R,0,0,0
New Castle,09-11,President,,LIBERTARIN,Barr B,0,0,0
New Castle,09-11,President,,SOC WORKER,Calero R,1,0,1
New Castle,10-11,President,,LIBERTARIN,Barr B,5,0,5
New Castle,10-11,President,,SOC WORKER,Calero R,0,0,0
New Castle,11-11,President,,LIBERTARIN,Barr B,2,0,2
New Castle,11-11,President,,SOC WORKER,Calero R,0,0,0
New Castle,12-11,President,,LIBERTARIN,Barr B,1,1,2
New Castle,12-11,President,,SOC WORKER,Calero R,0,0,0
New Castle,13-11,President,,LIBERTARIN,Barr B,2,0,2
New Castle,13-11,President,,SOC WORKER,Calero R,0,0,0
New Castle,14-11,President,,LIBERTARIN,Barr B,1,0,1
New Castle,14-11,President,,SOC WORKER,Calero R,0,0,0
New Castle,01-12,President,,DEMOCRATIC,Obama B,586,18,604
New Castle,01-12,President,,REPUBLICAN,Mccain J,225,7,232
New Castle,01-12,President,,CONSTITUTN,Baldwinc,3,0,3
New Castle,01-12,President,,GREEN,Mckinney C,0,0,0
New Castle,01-12,President,,IND OF DEL,Nader R,8,0,8
New Castle,02-12,President,,DEMOCRATIC,Obama B,108,5,113
New Castle,02-12,President,,REPUBLICAN,Mccain J,63,0,63
New Castle,02-12,President,,CONSTITUTN,Baldwinc,2,0,2
New Castle,02-12,President,,GREEN,Mckinney C,0,0,0
New Castle,02-12,President,,IND OF DEL,Nader R,1,0,1
New Castle,03-12,President,,DEMOCRATIC,Obama B,743,6,749
New Castle,03-12,President,,REPUBLICAN,Mccain J,236,5,241
New Castle,03-12,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,03-12,President,,GREEN,Mckinney C,1,0,1
New Castle,03-12,President,,IND OF DEL,Nader R,13,0,13
New Castle,04-12,President,,DEMOCRATIC,Obama B,312,42,354
New Castle,04-12,President,,REPUBLICAN,Mccain J,285,31,316
New Castle,04-12,President,,CONSTITUTN,Baldwinc,3,0,3
New Castle,04-12,President,,GREEN,Mckinney C,0,0,0
New Castle,04-12,President,,IND OF DEL,Nader R,0,0,0
New Castle,05-12,President,,DEMOCRATIC,Obama B,462,42,504
New Castle,05-12,President,,REPUBLICAN,Mccain J,317,22,339
New Castle,05-12,President,,CONSTITUTN,Baldwinc,4,0,4
New Castle,05-12,President,,GREEN,Mckinney C,2,0,2
New Castle,05-12,President,,IND OF DEL,Nader R,6,0,6
New Castle,06-12,President,,DEMOCRATIC,Obama B,745,54,799
New Castle,06-12,President,,REPUBLICAN,Mccain J,625,30,655
New Castle,06-12,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,06-12,President,,GREEN,Mckinney C,0,0,0
New Castle,06-12,President,,IND OF DEL,Nader R,1,0,1
New Castle,07-12,President,,DEMOCRATIC,Obama B,525,55,580
New Castle,07-12,President,,REPUBLICAN,Mccain J,491,39,530
New Castle,07-12,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,07-12,President,,GREEN,Mckinney C,0,0,0
New Castle,07-12,President,,IND OF DEL,Nader R,1,0,1
New Castle,08-12,President,,DEMOCRATIC,Obama B,348,25,373
New Castle,08-12,President,,REPUBLICAN,Mccain J,265,18,283
New Castle,08-12,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,08-12,President,,GREEN,Mckinney C,2,0,2
New Castle,08-12,President,,IND OF DEL,Nader R,5,0,5
New Castle,09-12,President,,DEMOCRATIC,Obama B,568,13,581
New Castle,09-12,President,,REPUBLICAN,Mccain J,271,4,275
New Castle,09-12,President,,CONSTITUTN,Baldwinc,2,0,2
New Castle,09-12,President,,GREEN,Mckinney C,0,0,0
New Castle,09-12,President,,IND OF DEL,Nader R,11,1,12
New Castle,10-12,President,,DEMOCRATIC,Obama B,506,42,548
New Castle,10-12,President,,REPUBLICAN,Mccain J,423,30,453
New Castle,10-12,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,10-12,President,,GREEN,Mckinney C,1,0,1
New Castle,10-12,President,,IND OF DEL,Nader R,3,0,3
New Castle,11-12,President,,DEMOCRATIC,Obama B,467,43,510
New Castle,11-12,President,,REPUBLICAN,Mccain J,535,46,581
New Castle,11-12,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,11-12,President,,GREEN,Mckinney C,1,0,1
New Castle,11-12,President,,IND OF DEL,Nader R,1,0,1
New Castle,12-12,President,,DEMOCRATIC,Obama B,780,45,825
New Castle,12-12,President,,REPUBLICAN,Mccain J,449,33,482
New Castle,12-12,President,,CONSTITUTN,Baldwinc,2,0,2
New Castle,12-12,President,,GREEN,Mckinney C,2,0,2
New Castle,12-12,President,,IND OF DEL,Nader R,11,0,11
New Castle,01-12,President,,LIBERTARIN,Barr B,2,0,2
New Castle,01-12,President,,SOC WORKER,Calero R,0,0,0
New Castle,02-12,President,,LIBERTARIN,Barr B,0,0,0
New Castle,02-12,President,,SOC WORKER,Calero R,0,0,0
New Castle,03-12,President,,LIBERTARIN,Barr B,1,0,1
New Castle,03-12,President,,SOC WORKER,Calero R,0,0,0
New Castle,04-12,President,,LIBERTARIN,Barr B,1,0,1
New Castle,04-12,President,,SOC WORKER,Calero R,0,0,0
New Castle,05-12,President,,LIBERTARIN,Barr B,2,0,2
New Castle,05-12,President,,SOC WORKER,Calero R,0,0,0
New Castle,06-12,President,,LIBERTARIN,Barr B,2,0,2
New Castle,06-12,President,,SOC WORKER,Calero R,0,0,0
New Castle,07-12,President,,LIBERTARIN,Barr B,6,2,8
New Castle,07-12,President,,SOC WORKER,Calero R,0,0,0
New Castle,08-12,President,,LIBERTARIN,Barr B,0,0,0
New Castle,08-12,President,,SOC WORKER,Calero R,0,0,0
New Castle,09-12,President,,LIBERTARIN,Barr B,0,0,0
New Castle,09-12,President,,SOC WORKER,Calero R,0,0,0
New Castle,10-12,President,,LIBERTARIN,Barr B,4,0,4
New Castle,10-12,President,,SOC WORKER,Calero R,0,0,0
New Castle,11-12,President,,LIBERTARIN,Barr B,4,0,4
New Castle,11-12,President,,SOC WORKER,Calero R,0,0,0
New Castle,12-12,President,,LIBERTARIN,Barr B,4,1,5
New Castle,12-12,President,,SOC WORKER,Calero R,0,0,0
New Castle,01-13,President,,DEMOCRATIC,Obama B,707,25,732
New Castle,01-13,President,,REPUBLICAN,Mccain J,295,11,306
New Castle,01-13,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,01-13,President,,GREEN,Mckinney C,0,0,0
New Castle,01-13,President,,IND OF DEL,Nader R,11,0,11
New Castle,02-13,President,,DEMOCRATIC,Obama B,131,8,139
New Castle,02-13,President,,REPUBLICAN,Mccain J,21,2,23
New Castle,02-13,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,02-13,President,,GREEN,Mckinney C,0,0,0
New Castle,02-13,President,,IND OF DEL,Nader R,0,0,0
New Castle,03-13,President,,DEMOCRATIC,Obama B,258,8,266
New Castle,03-13,President,,REPUBLICAN,Mccain J,36,0,36
New Castle,03-13,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,03-13,President,,GREEN,Mckinney C,0,0,0
New Castle,03-13,President,,IND OF DEL,Nader R,0,0,0
New Castle,04-13,President,,DEMOCRATIC,Obama B,441,5,446
New Castle,04-13,President,,REPUBLICAN,Mccain J,176,4,180
New Castle,04-13,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,04-13,President,,GREEN,Mckinney C,2,0,2
New Castle,04-13,President,,IND OF DEL,Nader R,5,0,5
New Castle,05-13,President,,DEMOCRATIC,Obama B,747,20,767
New Castle,05-13,President,,REPUBLICAN,Mccain J,238,4,242
New Castle,05-13,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,05-13,President,,GREEN,Mckinney C,0,0,0
New Castle,05-13,President,,IND OF DEL,Nader R,13,1,14
New Castle,06-13,President,,DEMOCRATIC,Obama B,667,8,675
New Castle,06-13,President,,REPUBLICAN,Mccain J,283,6,289
New Castle,06-13,President,,CONSTITUTN,Baldwinc,2,0,2
New Castle,06-13,President,,GREEN,Mckinney C,1,0,1
New Castle,06-13,President,,IND OF DEL,Nader R,11,1,12
New Castle,07-13,President,,DEMOCRATIC,Obama B,100,4,104
New Castle,07-13,President,,REPUBLICAN,Mccain J,33,0,33
New Castle,07-13,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,07-13,President,,GREEN,Mckinney C,0,0,0
New Castle,07-13,President,,IND OF DEL,Nader R,1,0,1
New Castle,08-13,President,,DEMOCRATIC,Obama B,410,6,416
New Castle,08-13,President,,REPUBLICAN,Mccain J,76,1,77
New Castle,08-13,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,08-13,President,,GREEN,Mckinney C,0,0,0
New Castle,08-13,President,,IND OF DEL,Nader R,3,0,3
New Castle,09-13,President,,DEMOCRATIC,Obama B,782,19,801
New Castle,09-13,President,,REPUBLICAN,Mccain J,262,12,274
New Castle,09-13,President,,CONSTITUTN,Baldwinc,3,0,3
New Castle,09-13,President,,GREEN,Mckinney C,1,0,1
New Castle,09-13,President,,IND OF DEL,Nader R,7,0,7
New Castle,10-13,President,,DEMOCRATIC,Obama B,653,11,664
New Castle,10-13,President,,REPUBLICAN,Mccain J,152,4,156
New Castle,10-13,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,10-13,President,,GREEN,Mckinney C,0,0,0
New Castle,10-13,President,,IND OF DEL,Nader R,10,0,10
New Castle,11-13,President,,DEMOCRATIC,Obama B,858,17,875
New Castle,11-13,President,,REPUBLICAN,Mccain J,152,4,156
New Castle,11-13,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,11-13,President,,GREEN,Mckinney C,1,0,1
New Castle,11-13,President,,IND OF DEL,Nader R,15,0,15
New Castle,12-13,President,,DEMOCRATIC,Obama B,384,11,395
New Castle,12-13,President,,REPUBLICAN,Mccain J,139,7,146
New Castle,12-13,President,,CONSTITUTN,Baldwinc,2,0,2
New Castle,12-13,President,,GREEN,Mckinney C,0,0,0
New Castle,12-13,President,,IND OF DEL,Nader R,4,0,4
New Castle,01-13,President,,LIBERTARIN,Barr B,1,0,1
New Castle,01-13,President,,SOC WORKER,Calero R,0,0,0
New Castle,02-13,President,,LIBERTARIN,Barr B,2,0,2
New Castle,02-13,President,,SOC WORKER,Calero R,0,0,0
New Castle,03-13,President,,LIBERTARIN,Barr B,0,0,0
New Castle,03-13,President,,SOC WORKER,Calero R,0,0,0
New Castle,04-13,President,,LIBERTARIN,Barr B,4,0,4
New Castle,04-13,President,,SOC WORKER,Calero R,1,0,1
New Castle,05-13,President,,LIBERTARIN,Barr B,2,0,2
New Castle,05-13,President,,SOC WORKER,Calero R,1,0,1
New Castle,06-13,President,,LIBERTARIN,Barr B,6,0,6
New Castle,06-13,President,,SOC WORKER,Calero R,1,0,1
New Castle,07-13,President,,LIBERTARIN,Barr B,0,0,0
New Castle,07-13,President,,SOC WORKER,Calero R,0,0,0
New Castle,08-13,President,,LIBERTARIN,Barr B,3,0,3
New Castle,08-13,President,,SOC WORKER,Calero R,4,0,4
New Castle,09-13,President,,LIBERTARIN,Barr B,8,0,8
New Castle,09-13,President,,SOC WORKER,Calero R,0,0,0
New Castle,10-13,President,,LIBERTARIN,Barr B,0,0,0
New Castle,10-13,President,,SOC WORKER,Calero R,0,0,0
New Castle,11-13,President,,LIBERTARIN,Barr B,3,0,3
New Castle,11-13,President,,SOC WORKER,Calero R,0,0,0
New Castle,12-13,President,,LIBERTARIN,Barr B,5,0,5
New Castle,12-13,President,,SOC WORKER,Calero R,0,0,0
Sussex,01-14,President,,DEMOCRATIC,Obama B,1227,145,1372
Sussex,01-14,President,,REPUBLICAN,Mccain J,1147,122,1269
Sussex,01-14,President,,CONSTITUTN,Baldwinc,2,0,2
Sussex,01-14,President,,GREEN,Mckinney C,1,0,1
Sussex,01-14,President,,IND OF DEL,Nader R,10,0,10
Sussex,02-14,President,,DEMOCRATIC,Obama B,900,144,1044
Sussex,02-14,President,,REPUBLICAN,Mccain J,620,74,694
Sussex,02-14,President,,CONSTITUTN,Baldwinc,1,0,1
Sussex,02-14,President,,GREEN,Mckinney C,1,1,2
Sussex,02-14,President,,IND OF DEL,Nader R,5,1,6
Sussex,03-14,President,,DEMOCRATIC,Obama B,649,147,796
Sussex,03-14,President,,REPUBLICAN,Mccain J,507,106,613
Sussex,03-14,President,,CONSTITUTN,Baldwinc,2,0,2
Sussex,03-14,President,,GREEN,Mckinney C,1,0,1
Sussex,03-14,President,,IND OF DEL,Nader R,11,0,11
Sussex,04-14,President,,DEMOCRATIC,Obama B,969,159,1128
Sussex,04-14,President,,REPUBLICAN,Mccain J,898,150,1048
Sussex,04-14,President,,CONSTITUTN,Baldwinc,2,0,2
Sussex,04-14,President,,GREEN,Mckinney C,1,0,1
Sussex,04-14,President,,IND OF DEL,Nader R,13,2,15
Sussex,05-14,President,,DEMOCRATIC,Obama B,873,87,960
Sussex,05-14,President,,REPUBLICAN,Mccain J,847,82,929
Sussex,05-14,President,,CONSTITUTN,Baldwinc,1,0,1
Sussex,05-14,President,,GREEN,Mckinney C,0,0,0
Sussex,05-14,President,,IND OF DEL,Nader R,8,1,9
Sussex,06-14,President,,DEMOCRATIC,Obama B,803,70,873
Sussex,06-14,President,,REPUBLICAN,Mccain J,928,71,999
Sussex,06-14,President,,CONSTITUTN,Baldwinc,2,0,2
Sussex,06-14,President,,GREEN,Mckinney C,5,0,5
Sussex,06-14,President,,IND OF DEL,Nader R,11,1,12
Sussex,07-14,President,,DEMOCRATIC,Obama B,1059,168,1227
Sussex,07-14,President,,REPUBLICAN,Mccain J,1233,135,1368
Sussex,07-14,President,,CONSTITUTN,Baldwinc,3,0,3
Sussex,07-14,President,,GREEN,Mckinney C,0,0,0
Sussex,07-14,President,,IND OF DEL,Nader R,5,0,5
Sussex,01-14,President,,LIBERTARIN,Barr B,2,1,3
Sussex,01-14,President,,SOC WORKER,Calero R,0,0,0
Sussex,02-14,President,,LIBERTARIN,Barr B,1,0,1
Sussex,02-14,President,,SOC WORKER,Calero R,0,0,0
Sussex,03-14,President,,LIBERTARIN,Barr B,5,2,7
Sussex,03-14,President,,SOC WORKER,Calero R,0,0,0
Sussex,04-14,President,,LIBERTARIN,Barr B,3,0,3
Sussex,04-14,President,,SOC WORKER,Calero R,0,0,0
Sussex,05-14,President,,LIBERTARIN,Barr B,4,0,4
Sussex,05-14,President,,SOC WORKER,Calero R,0,0,0
Sussex,06-14,President,,LIBERTARIN,Barr B,3,1,4
Sussex,06-14,President,,SOC WORKER,Calero R,0,0,0
Sussex,07-14,President,,LIBERTARIN,Barr B,4,0,4
Sussex,07-14,President,,SOC WORKER,Calero R,0,0,0
New Castle,01-15,President,,DEMOCRATIC,Obama B,1669,70,1739
New Castle,01-15,President,,REPUBLICAN,Mccain J,273,7,280
New Castle,01-15,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,01-15,President,,GREEN,Mckinney C,2,0,2
New Castle,01-15,President,,IND OF DEL,Nader R,11,0,11
New Castle,02-15,President,,DEMOCRATIC,Obama B,983,31,1014
New Castle,02-15,President,,REPUBLICAN,Mccain J,207,4,211
New Castle,02-15,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,02-15,President,,GREEN,Mckinney C,2,0,2
New Castle,02-15,President,,IND OF DEL,Nader R,6,0,6
New Castle,03-15,President,,DEMOCRATIC,Obama B,830,30,860
New Castle,03-15,President,,REPUBLICAN,Mccain J,303,16,319
New Castle,03-15,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,03-15,President,,GREEN,Mckinney C,0,0,0
New Castle,03-15,President,,IND OF DEL,Nader R,8,1,9
New Castle,04-15,President,,DEMOCRATIC,Obama B,556,10,566
New Castle,04-15,President,,REPUBLICAN,Mccain J,266,8,274
New Castle,04-15,President,,CONSTITUTN,Baldwinc,2,0,2
New Castle,04-15,President,,GREEN,Mckinney C,0,0,0
New Castle,04-15,President,,IND OF DEL,Nader R,5,0,5
New Castle,05-15,President,,DEMOCRATIC,Obama B,789,28,817
New Castle,05-15,President,,REPUBLICAN,Mccain J,357,10,367
New Castle,05-15,President,,CONSTITUTN,Baldwinc,1,2,3
New Castle,05-15,President,,GREEN,Mckinney C,2,0,2
New Castle,05-15,President,,IND OF DEL,Nader R,6,2,8
New Castle,06-15,President,,DEMOCRATIC,Obama B,1200,47,1247
New Castle,06-15,President,,REPUBLICAN,Mccain J,300,15,315
New Castle,06-15,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,06-15,President,,GREEN,Mckinney C,1,0,1
New Castle,06-15,President,,IND OF DEL,Nader R,3,0,3
New Castle,07-15,President,,DEMOCRATIC,Obama B,1212,60,1272
New Castle,07-15,President,,REPUBLICAN,Mccain J,642,25,667
New Castle,07-15,President,,CONSTITUTN,Baldwinc,6,0,6
New Castle,07-15,President,,GREEN,Mckinney C,2,0,2
New Castle,07-15,President,,IND OF DEL,Nader R,7,0,7
New Castle,08-15,President,,DEMOCRATIC,Obama B,1053,50,1103
New Castle,08-15,President,,REPUBLICAN,Mccain J,360,18,378
New Castle,08-15,President,,CONSTITUTN,Baldwinc,2,1,3
New Castle,08-15,President,,GREEN,Mckinney C,1,0,1
New Castle,08-15,President,,IND OF DEL,Nader R,7,0,7
New Castle,09-15,President,,DEMOCRATIC,Obama B,1083,42,1125
New Castle,09-15,President,,REPUBLICAN,Mccain J,691,19,710
New Castle,09-15,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,09-15,President,,GREEN,Mckinney C,1,0,1
New Castle,09-15,President,,IND OF DEL,Nader R,15,0,15
New Castle,01-15,President,,LIBERTARIN,Barr B,1,0,1
New Castle,01-15,President,,SOC WORKER,Calero R,0,0,0
New Castle,02-15,President,,LIBERTARIN,Barr B,1,0,1
New Castle,02-15,President,,SOC WORKER,Calero R,0,0,0
New Castle,03-15,President,,LIBERTARIN,Barr B,2,1,3
New Castle,03-15,President,,SOC WORKER,Calero R,0,0,0
New Castle,04-15,President,,LIBERTARIN,Barr B,8,0,8
New Castle,04-15,President,,SOC WORKER,Calero R,1,0,1
New Castle,05-15,President,,LIBERTARIN,Barr B,5,0,5
New Castle,05-15,President,,SOC WORKER,Calero R,0,0,0
New Castle,06-15,President,,LIBERTARIN,Barr B,5,0,5
New Castle,06-15,President,,SOC WORKER,Calero R,0,0,0
New Castle,07-15,President,,LIBERTARIN,Barr B,2,0,2
New Castle,07-15,President,,SOC WORKER,Calero R,0,0,0
New Castle,08-15,President,,LIBERTARIN,Barr B,4,0,4
New Castle,08-15,President,,SOC WORKER,Calero R,0,0,0
New Castle,09-15,President,,LIBERTARIN,Barr B,7,0,7
New Castle,09-15,President,,SOC WORKER,Calero R,0,0,0
New Castle,01-16,President,,DEMOCRATIC,Obama B,325,7,332
New Castle,01-16,President,,REPUBLICAN,Mccain J,91,3,94
New Castle,01-16,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,01-16,President,,GREEN,Mckinney C,0,0,0
New Castle,01-16,President,,IND OF DEL,Nader R,9,0,9
New Castle,02-16,President,,DEMOCRATIC,Obama B,768,25,793
New Castle,02-16,President,,REPUBLICAN,Mccain J,25,0,25
New Castle,02-16,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,02-16,President,,GREEN,Mckinney C,0,0,0
New Castle,02-16,President,,IND OF DEL,Nader R,1,0,1
New Castle,03-16,President,,DEMOCRATIC,Obama B,1030,38,1068
New Castle,03-16,President,,REPUBLICAN,Mccain J,19,1,20
New Castle,03-16,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,03-16,President,,GREEN,Mckinney C,0,0,0
New Castle,03-16,President,,IND OF DEL,Nader R,0,0,0
New Castle,04-16,President,,DEMOCRATIC,Obama B,406,19,425
New Castle,04-16,President,,REPUBLICAN,Mccain J,115,7,122
New Castle,04-16,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,04-16,President,,GREEN,Mckinney C,0,0,0
New Castle,04-16,President,,IND OF DEL,Nader R,4,0,4
New Castle,05-16,President,,DEMOCRATIC,Obama B,1102,50,1152
New Castle,05-16,President,,REPUBLICAN,Mccain J,47,2,49
New Castle,05-16,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,05-16,President,,GREEN,Mckinney C,0,0,0
New Castle,05-16,President,,IND OF DEL,Nader R,3,0,3
New Castle,06-16,President,,DEMOCRATIC,Obama B,625,21,646
New Castle,06-16,President,,REPUBLICAN,Mccain J,45,2,47
New Castle,06-16,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,06-16,President,,GREEN,Mckinney C,1,0,1
New Castle,06-16,President,,IND OF DEL,Nader R,0,0,0
New Castle,07-16,President,,DEMOCRATIC,Obama B,514,15,529
New Castle,07-16,President,,REPUBLICAN,Mccain J,118,6,124
New Castle,07-16,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,07-16,President,,GREEN,Mckinney C,2,0,2
New Castle,07-16,President,,IND OF DEL,Nader R,5,0,5
New Castle,08-16,President,,DEMOCRATIC,Obama B,427,14,441
New Castle,08-16,President,,REPUBLICAN,Mccain J,117,4,121
New Castle,08-16,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,08-16,President,,GREEN,Mckinney C,1,0,1
New Castle,08-16,President,,IND OF DEL,Nader R,6,0,6
New Castle,09-16,President,,DEMOCRATIC,Obama B,782,17,799
New Castle,09-16,President,,REPUBLICAN,Mccain J,112,6,118
New Castle,09-16,President,,CONSTITUTN,Baldwinc,2,0,2
New Castle,09-16,President,,GREEN,Mckinney C,0,0,0
New Castle,09-16,President,,IND OF DEL,Nader R,7,1,8
New Castle,10-16,President,,DEMOCRATIC,Obama B,324,10,334
New Castle,10-16,President,,REPUBLICAN,Mccain J,68,1,69
New Castle,10-16,President,,CONSTITUTN,Baldwinc,0,0,0
New Castle,10-16,President,,GREEN,Mckinney C,0,0,0
New Castle,10-16,President,,IND OF DEL,Nader R,2,0,2
New Castle,11-16,President,,DEMOCRATIC,Obama B,954,24,978
New Castle,11-16,President,,REPUBLICAN,Mccain J,154,4,158
New Castle,11-16,President,,CONSTITUTN,Baldwinc,1,0,1
New Castle,11-16,President,,GREEN,Mckinney C,2,0,2
New Castle,11-16,President,,IND OF DEL,Nader R,8,0,8
New Castle,01-16,President,,LIBERTARIN,Barr B,0,0,0
New Castle,01-16,President,,SOC WORKER,Calero R,0,0,0
New Castle,02-16,President,,LIBERTARIN,Barr B,0,0,0
New Castle,02-16,President,,SOC WORKER,Calero R,0,0,0
New Castle,03-16,President,,LIBERTARIN,Barr B,0,0,0
New Castle,03-16,President,,SOC WORKER,Calero R,0,0,0
New Castle,04-16,President,,LIBERTARIN,Barr B,0,0,0
New Castle,04-16,President,,SOC WORKER,Calero R,0,0,0
New Castle,05-16,President,,LIBERTARIN,Barr B,0,0,0
New Castle,05-16,President,,SOC WORKER,Calero R,0,0,0
New Castle,06-16,President,,LIBERTARIN,Barr B,2,0,2
New Castle,06-16,President,,SOC WORKER,Calero R,0,0,0
New Castle,07-16,President,,LIBERTARIN,Barr B,1,0,1
New Castle,07-16,President,,SOC WORKER,Calero R,0,0,0
New Castle,08-16,President,,LIBERTARIN,Barr B,1,0,1
New Castle,08-16,President,,SOC WORKER,Calero R,0,0,0
New Castle,09-16,President,,LIBERTARIN,Barr B,0,0,0
New Castle,09-16,President,,SOC WORKER,Calero R,0,0,0
New Castle,10-16,President,,LIBERTARIN,Barr B,1,0,1
New Castle,10-16,President,,SOC WORKER,Calero R,0,0,0
New Castle,11-16,President,,LIBERTARIN,Barr B,6,0,6
New Castle,11-16,President,,SOC WORKER,Calero R,1,0,1
New Castle,01-17,President,,DEMOCRATIC,Obama B,80,0,80
