county,election_district,office,district,party,candidate,votes
New Castle,01-07,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,01-07,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,02-07,U.S. Senate,,DEMOCRATIC,Biden J R,416
New Castle,02-07,U.S. Senate,,REPUBLICAN,Clatworthy,338
New Castle,02-07,U.S. Senate,,IND OF DEL,Barros M,0
New Castle,02-07,U.S. Senate,,LIBERTARIN,Buranello,4
New Castle,02-07,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,03-07,U.S. Senate,,DEMOCRATIC,Biden J R,458
New Castle,03-07,U.S. Senate,,REPUBLICAN,Clatworthy,351
New Castle,03-07,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,03-07,U.S. Senate,,LIBERTARIN,Buranello,7
New Castle,03-07,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,04-07,U.S. Senate,,DEMOCRATIC,Biden J R,284
New Castle,04-07,U.S. Senate,,REPUBLICAN,Clatworthy,160
New Castle,04-07,U.S. Senate,,IND OF DEL,Barros M,5
New Castle,04-07,U.S. Senate,,LIBERTARIN,Buranello,0
New Castle,04-07,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,05-07,U.S. Senate,,DEMOCRATIC,Biden J R,367
New Castle,05-07,U.S. Senate,,REPUBLICAN,Clatworthy,104
New Castle,05-07,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,05-07,U.S. Senate,,LIBERTARIN,Buranello,4
New Castle,05-07,U.S. Senate,,NATURAL LW,Mattson R,4
New Castle,06-07,U.S. Senate,,DEMOCRATIC,Biden J R,521
New Castle,06-07,U.S. Senate,,REPUBLICAN,Clatworthy,374
New Castle,06-07,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,06-07,U.S. Senate,,LIBERTARIN,Buranello,6
New Castle,06-07,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,07-07,U.S. Senate,,DEMOCRATIC,Biden J R,435
New Castle,07-07,U.S. Senate,,REPUBLICAN,Clatworthy,198
New Castle,07-07,U.S. Senate,,IND OF DEL,Barros M,4
New Castle,07-07,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,07-07,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,08-07,U.S. Senate,,DEMOCRATIC,Biden J R,323
New Castle,08-07,U.S. Senate,,REPUBLICAN,Clatworthy,252
New Castle,08-07,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,08-07,U.S. Senate,,LIBERTARIN,Buranello,0
New Castle,08-07,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,09-07,U.S. Senate,,DEMOCRATIC,Biden J R,160
New Castle,09-07,U.S. Senate,,REPUBLICAN,Clatworthy,117
New Castle,09-07,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,09-07,U.S. Senate,,LIBERTARIN,Buranello,0
New Castle,09-07,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,10-07,U.S. Senate,,DEMOCRATIC,Biden J R,318
New Castle,10-07,U.S. Senate,,REPUBLICAN,Clatworthy,235
New Castle,10-07,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,10-07,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,10-07,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,11-07,U.S. Senate,,DEMOCRATIC,Biden J R,298
New Castle,11-07,U.S. Senate,,REPUBLICAN,Clatworthy,301
New Castle,11-07,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,11-07,U.S. Senate,,LIBERTARIN,Buranello,7
New Castle,11-07,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,12-07,U.S. Senate,,DEMOCRATIC,Biden J R,455
New Castle,12-07,U.S. Senate,,REPUBLICAN,Clatworthy,391
New Castle,12-07,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,12-07,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,12-07,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,13-07,U.S. Senate,,DEMOCRATIC,Biden J R,436
New Castle,13-07,U.S. Senate,,REPUBLICAN,Clatworthy,358
New Castle,13-07,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,13-07,U.S. Senate,,LIBERTARIN,Buranello,5
New Castle,13-07,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,14-07,U.S. Senate,,DEMOCRATIC,Biden J R,28
New Castle,14-07,U.S. Senate,,REPUBLICAN,Clatworthy,21
New Castle,14-07,U.S. Senate,,IND OF DEL,Barros M,0
New Castle,14-07,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,14-07,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,01-08,U.S. Senate,,DEMOCRATIC,Biden J R,324
New Castle,01-08,U.S. Senate,,REPUBLICAN,Clatworthy,302
New Castle,01-08,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,01-08,U.S. Senate,,LIBERTARIN,Buranello,4
New Castle,01-08,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,02-08,U.S. Senate,,DEMOCRATIC,Biden J R,390
New Castle,02-08,U.S. Senate,,REPUBLICAN,Clatworthy,283
New Castle,02-08,U.S. Senate,,IND OF DEL,Barros M,8
New Castle,02-08,U.S. Senate,,LIBERTARIN,Buranello,5
New Castle,02-08,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,03-08,U.S. Senate,,DEMOCRATIC,Biden J R,301
New Castle,03-08,U.S. Senate,,REPUBLICAN,Clatworthy,224
New Castle,03-08,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,03-08,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,03-08,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,04-08,U.S. Senate,,DEMOCRATIC,Biden J R,299
New Castle,04-08,U.S. Senate,,REPUBLICAN,Clatworthy,92
New Castle,04-08,U.S. Senate,,IND OF DEL,Barros M,4
New Castle,04-08,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,04-08,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,05-08,U.S. Senate,,DEMOCRATIC,Biden J R,504
New Castle,05-08,U.S. Senate,,REPUBLICAN,Clatworthy,290
New Castle,05-08,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,05-08,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,05-08,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,06-08,U.S. Senate,,DEMOCRATIC,Biden J R,522
New Castle,06-08,U.S. Senate,,REPUBLICAN,Clatworthy,348
New Castle,06-08,U.S. Senate,,IND OF DEL,Barros M,6
New Castle,06-08,U.S. Senate,,LIBERTARIN,Buranello,5
New Castle,06-08,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,07-08,U.S. Senate,,DEMOCRATIC,Biden J R,354
New Castle,07-08,U.S. Senate,,REPUBLICAN,Clatworthy,340
New Castle,07-08,U.S. Senate,,IND OF DEL,Barros M,8
New Castle,07-08,U.S. Senate,,LIBERTARIN,Buranello,6
New Castle,07-08,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,08-08,U.S. Senate,,DEMOCRATIC,Biden J R,355
New Castle,08-08,U.S. Senate,,REPUBLICAN,Clatworthy,211
New Castle,08-08,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,08-08,U.S. Senate,,LIBERTARIN,Buranello,7
New Castle,08-08,U.S. Senate,,NATURAL LW,Mattson R,2
Kent,09-08,U.S. Senate,,DEMOCRATIC,Biden J R,203
Kent,09-08,U.S. Senate,,REPUBLICAN,Clatworthy,145
Kent,09-08,U.S. Senate,,IND OF DEL,Barros M,1
Kent,09-08,U.S. Senate,,LIBERTARIN,Buranello,3
Kent,09-08,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,10-08,U.S. Senate,,DEMOCRATIC,Biden J R,210
Kent,10-08,U.S. Senate,,REPUBLICAN,Clatworthy,132
Kent,10-08,U.S. Senate,,IND OF DEL,Barros M,0
Kent,10-08,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,10-08,U.S. Senate,,NATURAL LW,Mattson R,2
Kent,11-08,U.S. Senate,,DEMOCRATIC,Biden J R,3
Kent,11-08,U.S. Senate,,REPUBLICAN,Clatworthy,3
Kent,11-08,U.S. Senate,,IND OF DEL,Barros M,0
Kent,11-08,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,11-08,U.S. Senate,,NATURAL LW,Mattson R,0
Kent,12-08,U.S. Senate,,DEMOCRATIC,Biden J R,33
Kent,12-08,U.S. Senate,,REPUBLICAN,Clatworthy,24
Kent,12-08,U.S. Senate,,IND OF DEL,Barros M,1
Kent,12-08,U.S. Senate,,LIBERTARIN,Buranello,0
Kent,12-08,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,01-09,U.S. Senate,,DEMOCRATIC,Biden J R,176
New Castle,01-09,U.S. Senate,,REPUBLICAN,Clatworthy,157
New Castle,01-09,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,01-09,U.S. Senate,,LIBERTARIN,Buranello,0
New Castle,01-09,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,02-09,U.S. Senate,,DEMOCRATIC,Biden J R,446
New Castle,02-09,U.S. Senate,,REPUBLICAN,Clatworthy,358
New Castle,02-09,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,02-09,U.S. Senate,,LIBERTARIN,Buranello,6
New Castle,02-09,U.S. Senate,,NATURAL LW,Mattson R,4
New Castle,03-09,U.S. Senate,,DEMOCRATIC,Biden J R,386
New Castle,03-09,U.S. Senate,,REPUBLICAN,Clatworthy,300
New Castle,03-09,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,03-09,U.S. Senate,,LIBERTARIN,Buranello,4
New Castle,03-09,U.S. Senate,,NATURAL LW,Mattson R,3
New Castle,04-09,U.S. Senate,,DEMOCRATIC,Biden J R,315
New Castle,04-09,U.S. Senate,,REPUBLICAN,Clatworthy,169
New Castle,04-09,U.S. Senate,,IND OF DEL,Barros M,0
New Castle,04-09,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,04-09,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,05-09,U.S. Senate,,DEMOCRATIC,Biden J R,428
New Castle,05-09,U.S. Senate,,REPUBLICAN,Clatworthy,378
New Castle,05-09,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,05-09,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,05-09,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,06-09,U.S. Senate,,DEMOCRATIC,Biden J R,450
New Castle,06-09,U.S. Senate,,REPUBLICAN,Clatworthy,324
New Castle,06-09,U.S. Senate,,IND OF DEL,Barros M,4
New Castle,06-09,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,06-09,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,07-09,U.S. Senate,,DEMOCRATIC,Biden J R,469
New Castle,07-09,U.S. Senate,,REPUBLICAN,Clatworthy,424
New Castle,07-09,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,07-09,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,07-09,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,08-09,U.S. Senate,,DEMOCRATIC,Biden J R,321
New Castle,08-09,U.S. Senate,,REPUBLICAN,Clatworthy,257
New Castle,08-09,U.S. Senate,,IND OF DEL,Barros M,6
New Castle,08-09,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,08-09,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,09-09,U.S. Senate,,DEMOCRATIC,Biden J R,304
New Castle,09-09,U.S. Senate,,REPUBLICAN,Clatworthy,238
New Castle,09-09,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,09-09,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,09-09,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,10-09,U.S. Senate,,DEMOCRATIC,Biden J R,349
New Castle,10-09,U.S. Senate,,REPUBLICAN,Clatworthy,326
New Castle,10-09,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,10-09,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,10-09,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,01-10,U.S. Senate,,DEMOCRATIC,Biden J R,332
New Castle,01-10,U.S. Senate,,REPUBLICAN,Clatworthy,244
New Castle,01-10,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,01-10,U.S. Senate,,LIBERTARIN,Buranello,5
New Castle,01-10,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,02-10,U.S. Senate,,DEMOCRATIC,Biden J R,426
New Castle,02-10,U.S. Senate,,REPUBLICAN,Clatworthy,306
New Castle,02-10,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,02-10,U.S. Senate,,LIBERTARIN,Buranello,4
New Castle,02-10,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,03-10,U.S. Senate,,DEMOCRATIC,Biden J R,371
New Castle,03-10,U.S. Senate,,REPUBLICAN,Clatworthy,346
New Castle,03-10,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,03-10,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,03-10,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,04-10,U.S. Senate,,DEMOCRATIC,Biden J R,284
New Castle,04-10,U.S. Senate,,REPUBLICAN,Clatworthy,110
New Castle,04-10,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,04-10,U.S. Senate,,LIBERTARIN,Buranello,4
New Castle,04-10,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,05-10,U.S. Senate,,DEMOCRATIC,Biden J R,202
New Castle,05-10,U.S. Senate,,REPUBLICAN,Clatworthy,155
New Castle,05-10,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,05-10,U.S. Senate,,LIBERTARIN,Buranello,0
New Castle,05-10,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,06-10,U.S. Senate,,DEMOCRATIC,Biden J R,255
New Castle,06-10,U.S. Senate,,REPUBLICAN,Clatworthy,219
New Castle,06-10,U.S. Senate,,IND OF DEL,Barros M,0
New Castle,06-10,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,06-10,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,07-10,U.S. Senate,,DEMOCRATIC,Biden J R,518
New Castle,07-10,U.S. Senate,,REPUBLICAN,Clatworthy,402
New Castle,07-10,U.S. Senate,,IND OF DEL,Barros M,5
New Castle,07-10,U.S. Senate,,LIBERTARIN,Buranello,5
New Castle,07-10,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,08-10,U.S. Senate,,DEMOCRATIC,Biden J R,300
New Castle,08-10,U.S. Senate,,REPUBLICAN,Clatworthy,255
New Castle,08-10,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,08-10,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,08-10,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,09-10,U.S. Senate,,DEMOCRATIC,Biden J R,392
New Castle,09-10,U.S. Senate,,REPUBLICAN,Clatworthy,243
New Castle,09-10,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,09-10,U.S. Senate,,LIBERTARIN,Buranello,8
New Castle,09-10,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,10-10,U.S. Senate,,DEMOCRATIC,Biden J R,369
New Castle,10-10,U.S. Senate,,REPUBLICAN,Clatworthy,117
New Castle,10-10,U.S. Senate,,IND OF DEL,Barros M,4
New Castle,10-10,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,10-10,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,11-10,U.S. Senate,,DEMOCRATIC,Biden J R,441
New Castle,11-10,U.S. Senate,,REPUBLICAN,Clatworthy,180
New Castle,11-10,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,11-10,U.S. Senate,,LIBERTARIN,Buranello,5
New Castle,11-10,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,12-10,U.S. Senate,,DEMOCRATIC,Biden J R,67
New Castle,12-10,U.S. Senate,,REPUBLICAN,Clatworthy,61
New Castle,12-10,U.S. Senate,,IND OF DEL,Barros M,0
New Castle,12-10,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,12-10,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,01-11,U.S. Senate,,DEMOCRATIC,Biden J R,180
New Castle,01-11,U.S. Senate,,REPUBLICAN,Clatworthy,186
New Castle,01-11,U.S. Senate,,IND OF DEL,Barros M,0
New Castle,01-11,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,01-11,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,02-11,U.S. Senate,,DEMOCRATIC,Biden J R,206
New Castle,02-11,U.S. Senate,,REPUBLICAN,Clatworthy,144
New Castle,02-11,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,02-11,U.S. Senate,,LIBERTARIN,Buranello,5
New Castle,02-11,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,03-11,U.S. Senate,,DEMOCRATIC,Biden J R,432
New Castle,03-11,U.S. Senate,,REPUBLICAN,Clatworthy,328
New Castle,03-11,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,03-11,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,03-11,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,04-11,U.S. Senate,,DEMOCRATIC,Biden J R,375
New Castle,04-11,U.S. Senate,,REPUBLICAN,Clatworthy,230
New Castle,04-11,U.S. Senate,,IND OF DEL,Barros M,5
New Castle,04-11,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,04-11,U.S. Senate,,NATURAL LW,Mattson R,3
New Castle,05-11,U.S. Senate,,DEMOCRATIC,Biden J R,331
New Castle,05-11,U.S. Senate,,REPUBLICAN,Clatworthy,140
New Castle,05-11,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,05-11,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,05-11,U.S. Senate,,NATURAL LW,Mattson R,3
New Castle,06-11,U.S. Senate,,DEMOCRATIC,Biden J R,439
New Castle,06-11,U.S. Senate,,REPUBLICAN,Clatworthy,288
New Castle,06-11,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,06-11,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,06-11,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,07-11,U.S. Senate,,DEMOCRATIC,Biden J R,239
New Castle,07-11,U.S. Senate,,REPUBLICAN,Clatworthy,249
New Castle,07-11,U.S. Senate,,IND OF DEL,Barros M,0
New Castle,07-11,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,07-11,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,08-11,U.S. Senate,,DEMOCRATIC,Biden J R,322
New Castle,08-11,U.S. Senate,,REPUBLICAN,Clatworthy,339
New Castle,08-11,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,08-11,U.S. Senate,,LIBERTARIN,Buranello,5
New Castle,08-11,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,09-11,U.S. Senate,,DEMOCRATIC,Biden J R,376
New Castle,09-11,U.S. Senate,,REPUBLICAN,Clatworthy,285
New Castle,09-11,U.S. Senate,,IND OF DEL,Barros M,4
New Castle,09-11,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,09-11,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,10-11,U.S. Senate,,DEMOCRATIC,Biden J R,446
New Castle,10-11,U.S. Senate,,REPUBLICAN,Clatworthy,463
New Castle,10-11,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,10-11,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,10-11,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,11-11,U.S. Senate,,DEMOCRATIC,Biden J R,310
New Castle,11-11,U.S. Senate,,REPUBLICAN,Clatworthy,213
New Castle,11-11,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,11-11,U.S. Senate,,LIBERTARIN,Buranello,0
New Castle,11-11,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,12-11,U.S. Senate,,DEMOCRATIC,Biden J R,186
New Castle,12-11,U.S. Senate,,REPUBLICAN,Clatworthy,115
New Castle,12-11,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,12-11,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,12-11,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,13-11,U.S. Senate,,DEMOCRATIC,Biden J R,299
New Castle,13-11,U.S. Senate,,REPUBLICAN,Clatworthy,157
New Castle,13-11,U.S. Senate,,IND OF DEL,Barros M,5
New Castle,13-11,U.S. Senate,,LIBERTARIN,Buranello,8
New Castle,13-11,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,14-11,U.S. Senate,,DEMOCRATIC,Biden J R,327
New Castle,14-11,U.S. Senate,,REPUBLICAN,Clatworthy,156
New Castle,14-11,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,14-11,U.S. Senate,,LIBERTARIN,Buranello,6
New Castle,14-11,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,01-12,U.S. Senate,,DEMOCRATIC,Biden J R,318
New Castle,01-12,U.S. Senate,,REPUBLICAN,Clatworthy,175
New Castle,01-12,U.S. Senate,,IND OF DEL,Barros M,3
New Castle,01-12,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,01-12,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,02-12,U.S. Senate,,DEMOCRATIC,Biden J R,77
New Castle,02-12,U.S. Senate,,REPUBLICAN,Clatworthy,52
New Castle,02-12,U.S. Senate,,IND OF DEL,Barros M,0
New Castle,02-12,U.S. Senate,,LIBERTARIN,Buranello,0
New Castle,02-12,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,03-12,U.S. Senate,,DEMOCRATIC,Biden J R,357
New Castle,03-12,U.S. Senate,,REPUBLICAN,Clatworthy,173
New Castle,03-12,U.S. Senate,,IND OF DEL,Barros M,8
New Castle,03-12,U.S. Senate,,LIBERTARIN,Buranello,6
New Castle,03-12,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,04-12,U.S. Senate,,DEMOCRATIC,Biden J R,281
New Castle,04-12,U.S. Senate,,REPUBLICAN,Clatworthy,260
New Castle,04-12,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,04-12,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,04-12,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,05-12,U.S. Senate,,DEMOCRATIC,Biden J R,279
New Castle,05-12,U.S. Senate,,REPUBLICAN,Clatworthy,277
New Castle,05-12,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,05-12,U.S. Senate,,LIBERTARIN,Buranello,4
New Castle,05-12,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,06-12,U.S. Senate,,DEMOCRATIC,Biden J R,564
New Castle,06-12,U.S. Senate,,REPUBLICAN,Clatworthy,538
New Castle,06-12,U.S. Senate,,IND OF DEL,Barros M,4
New Castle,06-12,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,06-12,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,07-12,U.S. Senate,,DEMOCRATIC,Biden J R,424
New Castle,07-12,U.S. Senate,,REPUBLICAN,Clatworthy,383
New Castle,07-12,U.S. Senate,,IND OF DEL,Barros M,0
New Castle,07-12,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,07-12,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,08-12,U.S. Senate,,DEMOCRATIC,Biden J R,224
New Castle,08-12,U.S. Senate,,REPUBLICAN,Clatworthy,201
New Castle,08-12,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,08-12,U.S. Senate,,LIBERTARIN,Buranello,2
New Castle,08-12,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,09-12,U.S. Senate,,DEMOCRATIC,Biden J R,381
New Castle,09-12,U.S. Senate,,REPUBLICAN,Clatworthy,190
New Castle,09-12,U.S. Senate,,IND OF DEL,Barros M,1
New Castle,09-12,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,09-12,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,10-12,U.S. Senate,,DEMOCRATIC,Biden J R,390
New Castle,10-12,U.S. Senate,,REPUBLICAN,Clatworthy,350
New Castle,10-12,U.S. Senate,,IND OF DEL,Barros M,4
New Castle,10-12,U.S. Senate,,LIBERTARIN,Buranello,9
New Castle,10-12,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,11-12,U.S. Senate,,DEMOCRATIC,Biden J R,363
New Castle,11-12,U.S. Senate,,REPUBLICAN,Clatworthy,443
New Castle,11-12,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,11-12,U.S. Senate,,LIBERTARIN,Buranello,5
New Castle,11-12,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,12-12,U.S. Senate,,DEMOCRATIC,Biden J R,549
New Castle,12-12,U.S. Senate,,REPUBLICAN,Clatworthy,357
New Castle,12-12,U.S. Senate,,IND OF DEL,Barros M,4
New Castle,12-12,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,12-12,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,01-13,U.S. Senate,,DEMOCRATIC,Biden J R,433
New Castle,01-13,U.S. Senate,,REPUBLICAN,Clatworthy,217
New Castle,01-13,U.S. Senate,,IND OF DEL,Barros M,6
New Castle,01-13,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,01-13,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,02-13,U.S. Senate,,DEMOCRATIC,Biden J R,28
New Castle,02-13,U.S. Senate,,REPUBLICAN,Clatworthy,18
New Castle,02-13,U.S. Senate,,IND OF DEL,Barros M,0
New Castle,02-13,U.S. Senate,,LIBERTARIN,Buranello,0
New Castle,02-13,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,03-13,U.S. Senate,,DEMOCRATIC,Biden J R,127
New Castle,03-13,U.S. Senate,,REPUBLICAN,Clatworthy,23
New Castle,03-13,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,03-13,U.S. Senate,,LIBERTARIN,Buranello,0
New Castle,03-13,U.S. Senate,,NATURAL LW,Mattson R,1
New Castle,04-13,U.S. Senate,,DEMOCRATIC,Biden J R,271
New Castle,04-13,U.S. Senate,,REPUBLICAN,Clatworthy,151
New Castle,04-13,U.S. Senate,,IND OF DEL,Barros M,2
New Castle,04-13,U.S. Senate,,LIBERTARIN,Buranello,3
New Castle,04-13,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,05-13,U.S. Senate,,DEMOCRATIC,Biden J R,373
New Castle,05-13,U.S. Senate,,REPUBLICAN,Clatworthy,167
New Castle,05-13,U.S. Senate,,IND OF DEL,Barros M,4
New Castle,05-13,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,05-13,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,06-13,U.S. Senate,,DEMOCRATIC,Biden J R,398
New Castle,06-13,U.S. Senate,,REPUBLICAN,Clatworthy,208
New Castle,06-13,U.S. Senate,,IND OF DEL,Barros M,0
New Castle,06-13,U.S. Senate,,LIBERTARIN,Buranello,4
New Castle,06-13,U.S. Senate,,NATURAL LW,Mattson R,2
New Castle,07-13,U.S. Senate,,DEMOCRATIC,Biden J R,57
New Castle,07-13,U.S. Senate,,REPUBLICAN,Clatworthy,29
New Castle,07-13,U.S. Senate,,IND OF DEL,Barros M,0
New Castle,07-13,U.S. Senate,,LIBERTARIN,Buranello,1
New Castle,07-13,U.S. Senate,,NATURAL LW,Mattson R,0
New Castle,08-13,U.S. Senate,,DEMOCRATIC,Biden J R,167
New Castle,08-13,U.S. Senate,,REPUBLICAN,Clatworthy,78
