county,election_district,office,district,party,candidate,election_day,absentee,votes
Sussex,08-37,U.S. Senate,,LIBERTARIN,Morris W,2,0,2
Sussex,01-38,U.S. Senate,,DEMOCRATIC,Carper T R,612,47,659
Sussex,01-38,U.S. Senate,,REPUBLICAN,Ting J,403,34,437
Sussex,01-38,U.S. Senate,,LIBERTARIN,Morris W,18,0,18
Sussex,02-38,U.S. Senate,,DEMOCRATIC,Carper T R,586,29,615
Sussex,02-38,U.S. Senate,,REPUBLICAN,Ting J,355,22,377
Sussex,02-38,U.S. Senate,,LIBERTARIN,Morris W,11,0,11
Sussex,03-38,U.S. Senate,,DEMOCRATIC,Carper T R,832,73,905
Sussex,03-38,U.S. Senate,,REPUBLICAN,Ting J,591,57,648
Sussex,03-38,U.S. Senate,,LIBERTARIN,Morris W,15,0,15
Sussex,04-38,U.S. Senate,,DEMOCRATIC,Carper T R,619,88,707
Sussex,04-38,U.S. Senate,,REPUBLICAN,Ting J,385,79,464
Sussex,04-38,U.S. Senate,,LIBERTARIN,Morris W,7,0,7
Sussex,05-38,U.S. Senate,,DEMOCRATIC,Carper T R,412,38,450
Sussex,05-38,U.S. Senate,,REPUBLICAN,Ting J,270,32,302
Sussex,05-38,U.S. Senate,,LIBERTARIN,Morris W,5,0,5
Sussex,06-38,U.S. Senate,,DEMOCRATIC,Carper T R,622,27,649
Sussex,06-38,U.S. Senate,,REPUBLICAN,Ting J,399,32,431
Sussex,06-38,U.S. Senate,,LIBERTARIN,Morris W,2,0,2
Sussex,07-38,U.S. Senate,,DEMOCRATIC,Carper T R,678,30,708
Sussex,07-38,U.S. Senate,,REPUBLICAN,Ting J,422,18,440
Sussex,07-38,U.S. Senate,,LIBERTARIN,Morris W,14,0,14
Sussex,08-38,U.S. Senate,,DEMOCRATIC,Carper T R,344,9,353
Sussex,08-38,U.S. Senate,,REPUBLICAN,Ting J,186,7,193
Sussex,08-38,U.S. Senate,,LIBERTARIN,Morris W,3,0,3
Sussex,01-39,U.S. Senate,,DEMOCRATIC,Carper T R,182,6,188
Sussex,01-39,U.S. Senate,,REPUBLICAN,Ting J,149,14,163
Sussex,01-39,U.S. Senate,,LIBERTARIN,Morris W,0,0,0
Sussex,02-39,U.S. Senate,,DEMOCRATIC,Carper T R,516,13,529
Sussex,02-39,U.S. Senate,,REPUBLICAN,Ting J,266,10,276
Sussex,02-39,U.S. Senate,,LIBERTARIN,Morris W,4,0,4
Sussex,03-39,U.S. Senate,,DEMOCRATIC,Carper T R,381,10,391
Sussex,03-39,U.S. Senate,,REPUBLICAN,Ting J,221,10,231
Sussex,03-39,U.S. Senate,,LIBERTARIN,Morris W,4,0,4
Sussex,04-39,U.S. Senate,,DEMOCRATIC,Carper T R,434,36,470
Sussex,04-39,U.S. Senate,,REPUBLICAN,Ting J,210,24,234
Sussex,04-39,U.S. Senate,,LIBERTARIN,Morris W,4,0,4
Sussex,05-39,U.S. Senate,,DEMOCRATIC,Carper T R,469,7,476
Sussex,05-39,U.S. Senate,,REPUBLICAN,Ting J,246,7,253
Sussex,05-39,U.S. Senate,,LIBERTARIN,Morris W,4,0,4
Sussex,06-39,U.S. Senate,,DEMOCRATIC,Carper T R,435,7,442
Sussex,06-39,U.S. Senate,,REPUBLICAN,Ting J,263,14,277
Sussex,06-39,U.S. Senate,,LIBERTARIN,Morris W,5,0,5
Sussex,07-39,U.S. Senate,,DEMOCRATIC,Carper T R,308,9,317
Sussex,07-39,U.S. Senate,,REPUBLICAN,Ting J,132,5,137
Sussex,07-39,U.S. Senate,,LIBERTARIN,Morris W,7,0,7
Sussex,01-40,U.S. Senate,,DEMOCRATIC,Carper T R,450,18,468
Sussex,01-40,U.S. Senate,,REPUBLICAN,Ting J,190,4,194
Sussex,01-40,U.S. Senate,,LIBERTARIN,Morris W,5,0,5
Sussex,02-40,U.S. Senate,,DEMOCRATIC,Carper T R,494,25,519
Sussex,02-40,U.S. Senate,,REPUBLICAN,Ting J,271,14,285
Sussex,02-40,U.S. Senate,,LIBERTARIN,Morris W,6,0,6
Sussex,03-40,U.S. Senate,,DEMOCRATIC,Carper T R,379,17,396
Sussex,03-40,U.S. Senate,,REPUBLICAN,Ting J,107,9,116
Sussex,03-40,U.S. Senate,,LIBERTARIN,Morris W,3,0,3
Sussex,04-40,U.S. Senate,,DEMOCRATIC,Carper T R,451,16,467
Sussex,04-40,U.S. Senate,,REPUBLICAN,Ting J,225,5,230
Sussex,04-40,U.S. Senate,,LIBERTARIN,Morris W,8,0,8
Sussex,05-40,U.S. Senate,,DEMOCRATIC,Carper T R,308,8,316
Sussex,05-40,U.S. Senate,,REPUBLICAN,Ting J,111,4,115
Sussex,05-40,U.S. Senate,,LIBERTARIN,Morris W,5,0,5
Sussex,06-40,U.S. Senate,,DEMOCRATIC,Carper T R,359,12,371
Sussex,06-40,U.S. Senate,,REPUBLICAN,Ting J,205,2,207
Sussex,06-40,U.S. Senate,,LIBERTARIN,Morris W,6,0,6
Sussex,07-40,U.S. Senate,,DEMOCRATIC,Carper T R,521,11,532
Sussex,07-40,U.S. Senate,,REPUBLICAN,Ting J,236,5,241
Sussex,07-40,U.S. Senate,,LIBERTARIN,Morris W,6,0,6
Sussex,01-41,U.S. Senate,,DEMOCRATIC,Carper T R,440,13,453
Sussex,01-41,U.S. Senate,,REPUBLICAN,Ting J,239,7,246
Sussex,01-41,U.S. Senate,,LIBERTARIN,Morris W,8,0,8
Sussex,02-41,U.S. Senate,,DEMOCRATIC,Carper T R,346,12,358
Sussex,02-41,U.S. Senate,,REPUBLICAN,Ting J,142,12,154
Sussex,02-41,U.S. Senate,,LIBERTARIN,Morris W,2,0,2
Sussex,03-41,U.S. Senate,,DEMOCRATIC,Carper T R,301,8,309
Sussex,03-41,U.S. Senate,,REPUBLICAN,Ting J,114,7,121
Sussex,03-41,U.S. Senate,,LIBERTARIN,Morris W,3,0,3
Sussex,04-41,U.S. Senate,,DEMOCRATIC,Carper T R,406,10,416
Sussex,04-41,U.S. Senate,,REPUBLICAN,Ting J,201,10,211
Sussex,04-41,U.S. Senate,,LIBERTARIN,Morris W,4,0,4
Sussex,05-41,U.S. Senate,,DEMOCRATIC,Carper T R,516,44,560
Sussex,05-41,U.S. Senate,,REPUBLICAN,Ting J,225,13,238
Sussex,05-41,U.S. Senate,,LIBERTARIN,Morris W,7,0,7
Sussex,06-41,U.S. Senate,,DEMOCRATIC,Carper T R,285,18,303
Sussex,06-41,U.S. Senate,,REPUBLICAN,Ting J,123,5,128
Sussex,06-41,U.S. Senate,,LIBERTARIN,Morris W,7,0,7
Sussex,07-41,U.S. Senate,,DEMOCRATIC,Carper T R,598,18,616
Sussex,07-41,U.S. Senate,,REPUBLICAN,Ting J,282,15,297
Sussex,07-41,U.S. Senate,,LIBERTARIN,Morris W,7,0,7
Sussex,08-41,U.S. Senate,,DEMOCRATIC,Carper T R,609,17,626
Sussex,08-41,U.S. Senate,,REPUBLICAN,Ting J,363,16,379
Sussex,08-41,U.S. Senate,,LIBERTARIN,Morris W,13,0,13
Sussex,09-41,U.S. Senate,,DEMOCRATIC,Carper T R,123,5,128
Sussex,09-41,U.S. Senate,,REPUBLICAN,Ting J,70,2,72
Sussex,09-41,U.S. Senate,,LIBERTARIN,Morris W,1,0,1
Sussex,Total,U.S. Senate,,DEMOCRATIC,Carper T R,165421,5146,170567
Sussex,Total,U.S. Senate,,REPUBLICAN,Ting J,66942,2792,69734
Sussex,Total,U.S. Senate,,LIBERTARIN,Morris W,2617,54,2671
New Castle,01-01,U.S. House,,DEMOCRATIC,Spivack D,430,16,446
New Castle,01-01,U.S. House,,REPUBLICAN,Castle M,244,9,253
New Castle,01-01,U.S. House,,GREEN,Berg M,16,1,17
New Castle,01-01,U.S. House,,IND OF DEL,Hartley-Na,12,0,12
New Castle,02-01,U.S. House,,DEMOCRATIC,Spivack D,370,5,375
New Castle,02-01,U.S. House,,REPUBLICAN,Castle M,137,2,139
New Castle,02-01,U.S. House,,GREEN,Berg M,13,0,13
New Castle,02-01,U.S. House,,IND OF DEL,Hartley-Na,9,0,9
New Castle,03-01,U.S. House,,DEMOCRATIC,Spivack D,298,9,307
New Castle,03-01,U.S. House,,REPUBLICAN,Castle M,84,0,84
New Castle,03-01,U.S. House,,GREEN,Berg M,7,0,7
New Castle,03-01,U.S. House,,IND OF DEL,Hartley-Na,3,0,3
New Castle,04-01,U.S. House,,DEMOCRATIC,Spivack D,400,5,405
New Castle,04-01,U.S. House,,REPUBLICAN,Castle M,107,3,110
New Castle,04-01,U.S. House,,GREEN,Berg M,7,0,7
New Castle,04-01,U.S. House,,IND OF DEL,Hartley-Na,10,0,10
New Castle,05-01,U.S. House,,DEMOCRATIC,Spivack D,362,12,374
New Castle,05-01,U.S. House,,REPUBLICAN,Castle M,283,12,295
New Castle,05-01,U.S. House,,GREEN,Berg M,27,2,29
New Castle,05-01,U.S. House,,IND OF DEL,Hartley-Na,15,0,15
New Castle,06-01,U.S. House,,DEMOCRATIC,Spivack D,215,1,216
New Castle,06-01,U.S. House,,REPUBLICAN,Castle M,105,2,107
New Castle,06-01,U.S. House,,GREEN,Berg M,10,0,10
New Castle,06-01,U.S. House,,IND OF DEL,Hartley-Na,10,0,10
New Castle,07-01,U.S. House,,DEMOCRATIC,Spivack D,81,3,84
New Castle,07-01,U.S. House,,REPUBLICAN,Castle M,56,4,60
New Castle,07-01,U.S. House,,GREEN,Berg M,2,2,4
New Castle,07-01,U.S. House,,IND OF DEL,Hartley-Na,2,0,2
New Castle,08-01,U.S. House,,DEMOCRATIC,Spivack D,52,0,52
New Castle,08-01,U.S. House,,REPUBLICAN,Castle M,38,0,38
New Castle,08-01,U.S. House,,GREEN,Berg M,4,0,4
New Castle,08-01,U.S. House,,IND OF DEL,Hartley-Na,4,0,4
New Castle,09-01,U.S. House,,DEMOCRATIC,Spivack D,537,10,547
New Castle,09-01,U.S. House,,REPUBLICAN,Castle M,177,9,186
New Castle,09-01,U.S. House,,GREEN,Berg M,7,0,7
New Castle,09-01,U.S. House,,IND OF DEL,Hartley-Na,5,0,5
New Castle,10-01,U.S. House,,DEMOCRATIC,Spivack D,197,4,201
New Castle,10-01,U.S. House,,REPUBLICAN,Castle M,121,5,126
New Castle,10-01,U.S. House,,GREEN,Berg M,9,0,9
New Castle,10-01,U.S. House,,IND OF DEL,Hartley-Na,9,0,9
New Castle,11-01,U.S. House,,DEMOCRATIC,Spivack D,279,5,284
New Castle,11-01,U.S. House,,REPUBLICAN,Castle M,147,7,154
New Castle,11-01,U.S. House,,GREEN,Berg M,15,1,16
New Castle,11-01,U.S. House,,IND OF DEL,Hartley-Na,9,1,10
New Castle,01-02,U.S. House,,DEMOCRATIC,Spivack D,9,0,9
New Castle,01-02,U.S. House,,REPUBLICAN,Castle M,1,1,2
New Castle,01-02,U.S. House,,GREEN,Berg M,0,0,0
New Castle,01-02,U.S. House,,IND OF DEL,Hartley-Na,1,0,1
New Castle,02-02,U.S. House,,DEMOCRATIC,Spivack D,386,7,393
New Castle,02-02,U.S. House,,REPUBLICAN,Castle M,93,3,96
New Castle,02-02,U.S. House,,GREEN,Berg M,3,0,3
New Castle,02-02,U.S. House,,IND OF DEL,Hartley-Na,6,0,6
New Castle,03-02,U.S. House,,DEMOCRATIC,Spivack D,82,1,83
New Castle,03-02,U.S. House,,REPUBLICAN,Castle M,17,0,17
New Castle,03-02,U.S. House,,GREEN,Berg M,3,1,4
New Castle,03-02,U.S. House,,IND OF DEL,Hartley-Na,2,0,2
New Castle,04-02,U.S. House,,DEMOCRATIC,Spivack D,4,0,4
New Castle,04-02,U.S. House,,REPUBLICAN,Castle M,13,1,14
New Castle,04-02,U.S. House,,GREEN,Berg M,0,0,0
New Castle,04-02,U.S. House,,IND OF DEL,Hartley-Na,0,0,0
New Castle,05-02,U.S. House,,DEMOCRATIC,Spivack D,215,4,219
New Castle,05-02,U.S. House,,REPUBLICAN,Castle M,95,2,97
New Castle,05-02,U.S. House,,GREEN,Berg M,7,0,7
New Castle,05-02,U.S. House,,IND OF DEL,Hartley-Na,1,0,1
New Castle,06-02,U.S. House,,DEMOCRATIC,Spivack D,172,1,173
New Castle,06-02,U.S. House,,REPUBLICAN,Castle M,115,3,118
New Castle,06-02,U.S. House,,GREEN,Berg M,13,0,13
New Castle,06-02,U.S. House,,IND OF DEL,Hartley-Na,4,0,4
New Castle,07-02,U.S. House,,DEMOCRATIC,Spivack D,25,0,25
New Castle,07-02,U.S. House,,REPUBLICAN,Castle M,25,0,25
New Castle,07-02,U.S. House,,GREEN,Berg M,2,0,2
New Castle,07-02,U.S. House,,IND OF DEL,Hartley-Na,0,0,0
New Castle,08-02,U.S. House,,DEMOCRATIC,Spivack D,79,2,81
New Castle,08-02,U.S. House,,REPUBLICAN,Castle M,18,0,18
New Castle,08-02,U.S. House,,GREEN,Berg M,4,0,4
New Castle,08-02,U.S. House,,IND OF DEL,Hartley-Na,3,0,3
New Castle,09-02,U.S. House,,DEMOCRATIC,Spivack D,139,7,146
New Castle,09-02,U.S. House,,REPUBLICAN,Castle M,53,1,54
New Castle,09-02,U.S. House,,GREEN,Berg M,5,0,5
New Castle,09-02,U.S. House,,IND OF DEL,Hartley-Na,7,1,8
New Castle,10-02,U.S. House,,DEMOCRATIC,Spivack D,299,5,304
New Castle,10-02,U.S. House,,REPUBLICAN,Castle M,239,3,242
New Castle,10-02,U.S. House,,GREEN,Berg M,17,0,17
New Castle,10-02,U.S. House,,IND OF DEL,Hartley-Na,12,0,12
New Castle,11-02,U.S. House,,DEMOCRATIC,Spivack D,384,7,391
New Castle,11-02,U.S. House,,REPUBLICAN,Castle M,80,2,82
New Castle,11-02,U.S. House,,GREEN,Berg M,4,0,4
New Castle,11-02,U.S. House,,IND OF DEL,Hartley-Na,5,0,5
New Castle,12-02,U.S. House,,DEMOCRATIC,Spivack D,156,1,157
New Castle,12-02,U.S. House,,REPUBLICAN,Castle M,48,1,49
New Castle,12-02,U.S. House,,GREEN,Berg M,2,0,2
New Castle,12-02,U.S. House,,IND OF DEL,Hartley-Na,3,0,3
New Castle,13-02,U.S. House,,DEMOCRATIC,Spivack D,177,1,178
New Castle,13-02,U.S. House,,REPUBLICAN,Castle M,52,1,53
New Castle,13-02,U.S. House,,GREEN,Berg M,1,0,1
New Castle,13-02,U.S. House,,IND OF DEL,Hartley-Na,4,0,4
New Castle,14-02,U.S. House,,DEMOCRATIC,Spivack D,25,0,25
New Castle,14-02,U.S. House,,REPUBLICAN,Castle M,4,0,4
New Castle,14-02,U.S. House,,GREEN,Berg M,0,0,0
New Castle,14-02,U.S. House,,IND OF DEL,Hartley-Na,1,0,1
New Castle,16-02,U.S. House,,DEMOCRATIC,Spivack D,124,1,125
New Castle,16-02,U.S. House,,REPUBLICAN,Castle M,84,3,87
New Castle,16-02,U.S. House,,GREEN,Berg M,3,0,3
New Castle,16-02,U.S. House,,IND OF DEL,Hartley-Na,5,1,6
New Castle,17-02,U.S. House,,DEMOCRATIC,Spivack D,0,74,74
New Castle,17-02,U.S. House,,REPUBLICAN,Castle M,0,25,25
New Castle,17-02,U.S. House,,GREEN,Berg M,0,12,12
New Castle,17-02,U.S. House,,IND OF DEL,Hartley-Na,0,3,3
New Castle,01-03,U.S. House,,DEMOCRATIC,Spivack D,261,2,263
New Castle,01-03,U.S. House,,REPUBLICAN,Castle M,69,2,71
New Castle,01-03,U.S. House,,GREEN,Berg M,7,0,7
New Castle,01-03,U.S. House,,IND OF DEL,Hartley-Na,5,0,5
New Castle,02-03,U.S. House,,DEMOCRATIC,Spivack D,299,10,309
New Castle,02-03,U.S. House,,REPUBLICAN,Castle M,259,2,261
New Castle,02-03,U.S. House,,GREEN,Berg M,13,0,13
New Castle,02-03,U.S. House,,IND OF DEL,Hartley-Na,10,0,10
New Castle,03-03,U.S. House,,DEMOCRATIC,Spivack D,58,1,59
New Castle,03-03,U.S. House,,REPUBLICAN,Castle M,43,4,47
New Castle,03-03,U.S. House,,GREEN,Berg M,3,1,4
New Castle,03-03,U.S. House,,IND OF DEL,Hartley-Na,0,0,0
New Castle,04-03,U.S. House,,DEMOCRATIC,Spivack D,116,2,118
New Castle,04-03,U.S. House,,REPUBLICAN,Castle M,23,0,23
New Castle,04-03,U.S. House,,GREEN,Berg M,0,0,0
New Castle,04-03,U.S. House,,IND OF DEL,Hartley-Na,4,0,4
New Castle,05-03,U.S. House,,DEMOCRATIC,Spivack D,206,7,213
New Castle,05-03,U.S. House,,REPUBLICAN,Castle M,68,2,70
New Castle,05-03,U.S. House,,GREEN,Berg M,4,0,4
New Castle,05-03,U.S. House,,IND OF DEL,Hartley-Na,6,0,6
New Castle,06-03,U.S. House,,DEMOCRATIC,Spivack D,154,0,154
New Castle,06-03,U.S. House,,REPUBLICAN,Castle M,23,0,23
New Castle,06-03,U.S. House,,GREEN,Berg M,2,0,2
New Castle,06-03,U.S. House,,IND OF DEL,Hartley-Na,0,0,0
New Castle,07-03,U.S. House,,DEMOCRATIC,Spivack D,160,1,161
New Castle,07-03,U.S. House,,REPUBLICAN,Castle M,56,0,56
New Castle,07-03,U.S. House,,GREEN,Berg M,1,1,2
New Castle,07-03,U.S. House,,IND OF DEL,Hartley-Na,3,1,4
New Castle,08-03,U.S. House,,DEMOCRATIC,Spivack D,205,1,206
New Castle,08-03,U.S. House,,REPUBLICAN,Castle M,79,2,81
New Castle,08-03,U.S. House,,GREEN,Berg M,4,2,6
New Castle,08-03,U.S. House,,IND OF DEL,Hartley-Na,6,0,6
New Castle,09-03,U.S. House,,DEMOCRATIC,Spivack D,225,2,227
New Castle,09-03,U.S. House,,REPUBLICAN,Castle M,82,2,84
New Castle,09-03,U.S. House,,GREEN,Berg M,5,0,5
New Castle,09-03,U.S. House,,IND OF DEL,Hartley-Na,9,0,9
New Castle,10-03,U.S. House,,DEMOCRATIC,Spivack D,244,8,252
New Castle,10-03,U.S. House,,REPUBLICAN,Castle M,44,0,44
New Castle,10-03,U.S. House,,GREEN,Berg M,3,0,3
New Castle,10-03,U.S. House,,IND OF DEL,Hartley-Na,5,0,5
New Castle,11-03,U.S. House,,DEMOCRATIC,Spivack D,117,0,117
New Castle,11-03,U.S. House,,REPUBLICAN,Castle M,38,1,39
New Castle,11-03,U.S. House,,GREEN,Berg M,4,0,4
New Castle,11-03,U.S. House,,IND OF DEL,Hartley-Na,2,0,2
New Castle,12-03,U.S. House,,DEMOCRATIC,Spivack D,11,1,12
New Castle,12-03,U.S. House,,REPUBLICAN,Castle M,5,0,5
New Castle,12-03,U.S. House,,GREEN,Berg M,6,0,6
New Castle,12-03,U.S. House,,IND OF DEL,Hartley-Na,2,0,2
New Castle,01-04,U.S. House,,DEMOCRATIC,Spivack D,245,15,260
New Castle,01-04,U.S. House,,REPUBLICAN,Castle M,509,50,559
New Castle,01-04,U.S. House,,GREEN,Berg M,25,0,25
New Castle,01-04,U.S. House,,IND OF DEL,Hartley-Na,6,0,6
New Castle,02-04,U.S. House,,DEMOCRATIC,Spivack D,96,6,102
New Castle,02-04,U.S. House,,REPUBLICAN,Castle M,258,28,286
New Castle,02-04,U.S. House,,GREEN,Berg M,4,0,4
New Castle,02-04,U.S. House,,IND OF DEL,Hartley-Na,2,1,3
New Castle,03-04,U.S. House,,DEMOCRATIC,Spivack D,314,14,328
New Castle,03-04,U.S. House,,REPUBLICAN,Castle M,640,38,678
New Castle,03-04,U.S. House,,GREEN,Berg M,25,1,26
New Castle,03-04,U.S. House,,IND OF DEL,Hartley-Na,11,0,11
New Castle,04-04,U.S. House,,DEMOCRATIC,Spivack D,290,12,302
New Castle,04-04,U.S. House,,REPUBLICAN,Castle M,334,38,372
New Castle,04-04,U.S. House,,GREEN,Berg M,18,1,19
New Castle,04-04,U.S. House,,IND OF DEL,Hartley-Na,7,0,7
New Castle,05-04,U.S. House,,DEMOCRATIC,Spivack D,182,2,184
New Castle,05-04,U.S. House,,REPUBLICAN,Castle M,88,1,89
New Castle,05-04,U.S. House,,GREEN,Berg M,10,0,10
New Castle,05-04,U.S. House,,IND OF DEL,Hartley-Na,1,1,2
New Castle,06-04,U.S. House,,DEMOCRATIC,Spivack D,265,26,291
New Castle,06-04,U.S. House,,REPUBLICAN,Castle M,358,22,380
New Castle,06-04,U.S. House,,GREEN,Berg M,42,0,42
New Castle,06-04,U.S. House,,IND OF DEL,Hartley-Na,14,0,14
New Castle,07-04,U.S. House,,DEMOCRATIC,Spivack D,273,5,278
New Castle,07-04,U.S. House,,REPUBLICAN,Castle M,330,18,348
New Castle,07-04,U.S. House,,GREEN,Berg M,36,1,37
New Castle,07-04,U.S. House,,IND OF DEL,Hartley-Na,8,0,8
New Castle,08-04,U.S. House,,DEMOCRATIC,Spivack D,11,0,11
New Castle,08-04,U.S. House,,REPUBLICAN,Castle M,6,0,6
New Castle,08-04,U.S. House,,GREEN,Berg M,0,0,0
New Castle,08-04,U.S. House,,IND OF DEL,Hartley-Na,0,0,0
New Castle,09-04,U.S. House,,DEMOCRATIC,Spivack D,201,6,207
New Castle,09-04,U.S. House,,REPUBLICAN,Castle M,196,6,202
New Castle,09-04,U.S. House,,GREEN,Berg M,26,0,26
New Castle,09-04,U.S. House,,IND OF DEL,Hartley-Na,5,0,5
New Castle,10-04,U.S. House,,DEMOCRATIC,Spivack D,217,4,221
New Castle,10-04,U.S. House,,REPUBLICAN,Castle M,200,7,207
New Castle,10-04,U.S. House,,GREEN,Berg M,5,0,5
New Castle,10-04,U.S. House,,IND OF DEL,Hartley-Na,5,0,5
New Castle,11-04,U.S. House,,DEMOCRATIC,Spivack D,146,15,161
New Castle,11-04,U.S. House,,REPUBLICAN,Castle M,578,35,613
New Castle,11-04,U.S. House,,GREEN,Berg M,29,0,29
New Castle,11-04,U.S. House,,IND OF DEL,Hartley-Na,9,1,10
New Castle,12-04,U.S. House,,DEMOCRATIC,Spivack D,40,1,41
New Castle,12-04,U.S. House,,REPUBLICAN,Castle M,62,6,68
New Castle,12-04,U.S. House,,GREEN,Berg M,0,1,1
New Castle,12-04,U.S. House,,IND OF DEL,Hartley-Na,2,0,2
New Castle,13-04,U.S. House,,DEMOCRATIC,Spivack D,149,8,157
New Castle,13-04,U.S. House,,REPUBLICAN,Castle M,159,6,165
New Castle,13-04,U.S. House,,GREEN,Berg M,9,0,9
New Castle,13-04,U.S. House,,IND OF DEL,Hartley-Na,6,0,6
New Castle,14-04,U.S. House,,DEMOCRATIC,Spivack D,34,0,34
New Castle,14-04,U.S. House,,REPUBLICAN,Castle M,130,8,138
New Castle,14-04,U.S. House,,GREEN,Berg M,2,1,3
New Castle,14-04,U.S. House,,IND OF DEL,Hartley-Na,4,1,5
New Castle,15-04,U.S. House,,DEMOCRATIC,Spivack D,14,0,14
New Castle,15-04,U.S. House,,REPUBLICAN,Castle M,5,1,6
New Castle,15-04,U.S. House,,GREEN,Berg M,2,0,2
New Castle,15-04,U.S. House,,IND OF DEL,Hartley-Na,2,0,2
New Castle,16-04,U.S. House,,DEMOCRATIC,Spivack D,10,3,13
New Castle,16-04,U.S. House,,REPUBLICAN,Castle M,139,19,158
New Castle,16-04,U.S. House,,GREEN,Berg M,2,0,2
New Castle,16-04,U.S. House,,IND OF DEL,Hartley-Na,2,0,2
New Castle,17-04,U.S. House,,DEMOCRATIC,Spivack D,42,3,45
New Castle,17-04,U.S. House,,REPUBLICAN,Castle M,64,1,65
New Castle,17-04,U.S. House,,GREEN,Berg M,1,0,1
New Castle,17-04,U.S. House,,IND OF DEL,Hartley-Na,2,0,2
New Castle,18-04,U.S. House,,DEMOCRATIC,Spivack D,15,0,15
New Castle,18-04,U.S. House,,REPUBLICAN,Castle M,23,1,24
New Castle,18-04,U.S. House,,GREEN,Berg M,0,0,0
New Castle,18-04,U.S. House,,IND OF DEL,Hartley-Na,0,0,0
New Castle,19-04,U.S. House,,DEMOCRATIC,Spivack D,7,0,7
New Castle,19-04,U.S. House,,REPUBLICAN,Castle M,5,0,5
New Castle,19-04,U.S. House,,GREEN,Berg M,0,0,0
New Castle,19-04,U.S. House,,IND OF DEL,Hartley-Na,0,0,0
New Castle,01-05,U.S. House,,DEMOCRATIC,Spivack D,295,8,303
New Castle,01-05,U.S. House,,REPUBLICAN,Castle M,210,6,216
New Castle,01-05,U.S. House,,GREEN,Berg M,8,0,8
New Castle,01-05,U.S. House,,IND OF DEL,Hartley-Na,11,0,11
New Castle,02-05,U.S. House,,DEMOCRATIC,Spivack D,184,0,184
New Castle,02-05,U.S. House,,REPUBLICAN,Castle M,114,0,114
New Castle,02-05,U.S. House,,GREEN,Berg M,8,0,8
New Castle,02-05,U.S. House,,IND OF DEL,Hartley-Na,7,0,7
New Castle,03-05,U.S. House,,DEMOCRATIC,Spivack D,107,1,108
New Castle,03-05,U.S. House,,REPUBLICAN,Castle M,67,1,68
New Castle,03-05,U.S. House,,GREEN,Berg M,3,0,3
New Castle,03-05,U.S. House,,IND OF DEL,Hartley-Na,4,0,4
New Castle,04-05,U.S. House,,DEMOCRATIC,Spivack D,184,0,184
New Castle,04-05,U.S. House,,REPUBLICAN,Castle M,89,1,90
New Castle,04-05,U.S. House,,GREEN,Berg M,0,0,0
New Castle,04-05,U.S. House,,IND OF DEL,Hartley-Na,6,0,6
New Castle,05-05,U.S. House,,DEMOCRATIC,Spivack D,278,1,279
New Castle,05-05,U.S. House,,REPUBLICAN,Castle M,121,4,125
New Castle,05-05,U.S. House,,GREEN,Berg M,6,1,7
New Castle,05-05,U.S. House,,IND OF DEL,Hartley-Na,11,0,11
New Castle,06-05,U.S. House,,DEMOCRATIC,Spivack D,304,3,307
New Castle,06-05,U.S. House,,REPUBLICAN,Castle M,98,1,99
New Castle,06-05,U.S. House,,GREEN,Berg M,12,0,12
New Castle,06-05,U.S. House,,IND OF DEL,Hartley-Na,6,0,6
New Castle,07-05,U.S. House,,DEMOCRATIC,Spivack D,200,3,203
New Castle,07-05,U.S. House,,REPUBLICAN,Castle M,145,1,146
New Castle,07-05,U.S. House,,GREEN,Berg M,2,1,3
New Castle,07-05,U.S. House,,IND OF DEL,Hartley-Na,11,0,11
New Castle,08-05,U.S. House,,DEMOCRATIC,Spivack D,168,0,168
New Castle,08-05,U.S. House,,REPUBLICAN,Castle M,107,4,111
New Castle,08-05,U.S. House,,GREEN,Berg M,5,0,5
New Castle,08-05,U.S. House,,IND OF DEL,Hartley-Na,5,0,5
New Castle,09-05,U.S. House,,DEMOCRATIC,Spivack D,251,5,256
New Castle,09-05,U.S. House,,REPUBLICAN,Castle M,128,4,132
New Castle,09-05,U.S. House,,GREEN,Berg M,3,0,3
New Castle,09-05,U.S. House,,IND OF DEL,Hartley-Na,13,0,13
New Castle,10-05,U.S. House,,DEMOCRATIC,Spivack D,257,5,262
New Castle,10-05,U.S. House,,REPUBLICAN,Castle M,109,2,111
New Castle,10-05,U.S. House,,GREEN,Berg M,11,0,11
New Castle,10-05,U.S. House,,IND OF DEL,Hartley-Na,6,0,6
New Castle,11-05,U.S. House,,DEMOCRATIC,Spivack D,214,1,215
New Castle,11-05,U.S. House,,REPUBLICAN,Castle M,122,3,125
New Castle,11-05,U.S. House,,GREEN,Berg M,10,0,10
New Castle,11-05,U.S. House,,IND OF DEL,Hartley-Na,6,0,6
New Castle,01-06,U.S. House,,DEMOCRATIC,Spivack D,178,0,178
New Castle,01-06,U.S. House,,REPUBLICAN,Castle M,275,8,283
New Castle,01-06,U.S. House,,GREEN,Berg M,18,1,19
New Castle,01-06,U.S. House,,IND OF DEL,Hartley-Na,18,0,18
New Castle,02-06,U.S. House,,DEMOCRATIC,Spivack D,334,9,343
New Castle,02-06,U.S. House,,REPUBLICAN,Castle M,508,16,524
New Castle,02-06,U.S. House,,GREEN,Berg M,30,4,34
