county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,06-19,U.S. House,,REPUBLICAN,Urquhart G,138,7,145
New Castle,06-19,U.S. House,,IND OF DEL,Lofland E,6,1,7
New Castle,06-19,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,06-19,U.S. House,,BLUE ENIGM,Brown J,0,0,0
New Castle,07-19,U.S. House,,DEMOCRATIC,Carney J,399,11,410
New Castle,07-19,U.S. House,,REPUBLICAN,Urquhart G,210,5,215
New Castle,07-19,U.S. House,,IND OF DEL,Lofland E,15,0,15
New Castle,07-19,U.S. House,,LIBERTARIN,Wangen B,5,0,5
New Castle,07-19,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,08-19,U.S. House,,DEMOCRATIC,Carney J,317,3,320
New Castle,08-19,U.S. House,,REPUBLICAN,Urquhart G,173,0,173
New Castle,08-19,U.S. House,,IND OF DEL,Lofland E,12,0,12
New Castle,08-19,U.S. House,,LIBERTARIN,Wangen B,2,0,2
New Castle,08-19,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,09-19,U.S. House,,DEMOCRATIC,Carney J,118,6,124
New Castle,09-19,U.S. House,,REPUBLICAN,Urquhart G,53,0,53
New Castle,09-19,U.S. House,,IND OF DEL,Lofland E,5,0,5
New Castle,09-19,U.S. House,,LIBERTARIN,Wangen B,0,0,0
New Castle,09-19,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,10-19,U.S. House,,DEMOCRATIC,Carney J,115,2,117
New Castle,10-19,U.S. House,,REPUBLICAN,Urquhart G,85,4,89
New Castle,10-19,U.S. House,,IND OF DEL,Lofland E,7,0,7
New Castle,10-19,U.S. House,,LIBERTARIN,Wangen B,3,0,3
New Castle,10-19,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,11-19,U.S. House,,DEMOCRATIC,Carney J,586,17,603
New Castle,11-19,U.S. House,,REPUBLICAN,Urquhart G,239,10,249
New Castle,11-19,U.S. House,,IND OF DEL,Lofland E,8,0,8
New Castle,11-19,U.S. House,,LIBERTARIN,Wangen B,5,0,5
New Castle,11-19,U.S. House,,BLUE ENIGM,Brown J,6,0,6
New Castle,01-20,U.S. House,,DEMOCRATIC,Carney J,323,7,330
New Castle,01-20,U.S. House,,REPUBLICAN,Urquhart G,326,15,341
New Castle,01-20,U.S. House,,IND OF DEL,Lofland E,7,0,7
New Castle,01-20,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,01-20,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,02-20,U.S. House,,DEMOCRATIC,Carney J,334,3,337
New Castle,02-20,U.S. House,,REPUBLICAN,Urquhart G,219,9,228
New Castle,02-20,U.S. House,,IND OF DEL,Lofland E,5,0,5
New Castle,02-20,U.S. House,,LIBERTARIN,Wangen B,2,0,2
New Castle,02-20,U.S. House,,BLUE ENIGM,Brown J,5,0,5
New Castle,03-20,U.S. House,,DEMOCRATIC,Carney J,334,7,341
New Castle,03-20,U.S. House,,REPUBLICAN,Urquhart G,194,4,198
New Castle,03-20,U.S. House,,IND OF DEL,Lofland E,7,0,7
New Castle,03-20,U.S. House,,LIBERTARIN,Wangen B,5,0,5
New Castle,03-20,U.S. House,,BLUE ENIGM,Brown J,7,0,7
New Castle,04-20,U.S. House,,DEMOCRATIC,Carney J,366,9,375
New Castle,04-20,U.S. House,,REPUBLICAN,Urquhart G,266,10,276
New Castle,04-20,U.S. House,,IND OF DEL,Lofland E,8,0,8
New Castle,04-20,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,04-20,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,05-20,U.S. House,,DEMOCRATIC,Carney J,141,4,145
New Castle,05-20,U.S. House,,REPUBLICAN,Urquhart G,120,5,125
New Castle,05-20,U.S. House,,IND OF DEL,Lofland E,2,0,2
New Castle,05-20,U.S. House,,LIBERTARIN,Wangen B,3,0,3
New Castle,05-20,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,06-20,U.S. House,,DEMOCRATIC,Carney J,388,11,399
New Castle,06-20,U.S. House,,REPUBLICAN,Urquhart G,293,9,302
New Castle,06-20,U.S. House,,IND OF DEL,Lofland E,3,1,4
New Castle,06-20,U.S. House,,LIBERTARIN,Wangen B,5,0,5
New Castle,06-20,U.S. House,,BLUE ENIGM,Brown J,5,0,5
New Castle,07-20,U.S. House,,DEMOCRATIC,Carney J,434,11,445
New Castle,07-20,U.S. House,,REPUBLICAN,Urquhart G,310,11,321
New Castle,07-20,U.S. House,,IND OF DEL,Lofland E,10,0,10
New Castle,07-20,U.S. House,,LIBERTARIN,Wangen B,1,0,1
New Castle,07-20,U.S. House,,BLUE ENIGM,Brown J,4,0,4
New Castle,08-20,U.S. House,,DEMOCRATIC,Carney J,351,18,369
New Castle,08-20,U.S. House,,REPUBLICAN,Urquhart G,324,12,336
New Castle,08-20,U.S. House,,IND OF DEL,Lofland E,5,0,5
New Castle,08-20,U.S. House,,LIBERTARIN,Wangen B,2,1,3
New Castle,08-20,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,09-20,U.S. House,,DEMOCRATIC,Carney J,401,9,410
New Castle,09-20,U.S. House,,REPUBLICAN,Urquhart G,438,25,463
New Castle,09-20,U.S. House,,IND OF DEL,Lofland E,5,0,5
New Castle,09-20,U.S. House,,LIBERTARIN,Wangen B,7,1,8
New Castle,09-20,U.S. House,,BLUE ENIGM,Brown J,6,0,6
New Castle,10-20,U.S. House,,DEMOCRATIC,Carney J,310,12,322
New Castle,10-20,U.S. House,,REPUBLICAN,Urquhart G,205,7,212
New Castle,10-20,U.S. House,,IND OF DEL,Lofland E,4,0,4
New Castle,10-20,U.S. House,,LIBERTARIN,Wangen B,3,0,3
New Castle,10-20,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,11-20,U.S. House,,DEMOCRATIC,Carney J,261,12,273
New Castle,11-20,U.S. House,,REPUBLICAN,Urquhart G,217,12,229
New Castle,11-20,U.S. House,,IND OF DEL,Lofland E,2,0,2
New Castle,11-20,U.S. House,,LIBERTARIN,Wangen B,0,0,0
New Castle,11-20,U.S. House,,BLUE ENIGM,Brown J,0,0,0
New Castle,12-20,U.S. House,,DEMOCRATIC,Carney J,520,15,535
New Castle,12-20,U.S. House,,REPUBLICAN,Urquhart G,501,17,518
New Castle,12-20,U.S. House,,IND OF DEL,Lofland E,13,1,14
New Castle,12-20,U.S. House,,LIBERTARIN,Wangen B,7,0,7
New Castle,12-20,U.S. House,,BLUE ENIGM,Brown J,6,0,6
New Castle,13-20,U.S. House,,DEMOCRATIC,Carney J,468,19,487
New Castle,13-20,U.S. House,,REPUBLICAN,Urquhart G,376,17,393
New Castle,13-20,U.S. House,,IND OF DEL,Lofland E,9,0,9
New Castle,13-20,U.S. House,,LIBERTARIN,Wangen B,4,1,5
New Castle,13-20,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,01-21,U.S. House,,DEMOCRATIC,Carney J,508,21,529
New Castle,01-21,U.S. House,,REPUBLICAN,Urquhart G,360,13,373
New Castle,01-21,U.S. House,,IND OF DEL,Lofland E,6,0,6
New Castle,01-21,U.S. House,,LIBERTARIN,Wangen B,8,0,8
New Castle,01-21,U.S. House,,BLUE ENIGM,Brown J,4,0,4
New Castle,02-21,U.S. House,,DEMOCRATIC,Carney J,251,5,256
New Castle,02-21,U.S. House,,REPUBLICAN,Urquhart G,146,4,150
New Castle,02-21,U.S. House,,IND OF DEL,Lofland E,7,0,7
New Castle,02-21,U.S. House,,LIBERTARIN,Wangen B,3,0,3
New Castle,02-21,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,03-21,U.S. House,,DEMOCRATIC,Carney J,369,4,373
New Castle,03-21,U.S. House,,REPUBLICAN,Urquhart G,260,0,260
New Castle,03-21,U.S. House,,IND OF DEL,Lofland E,8,0,8
New Castle,03-21,U.S. House,,LIBERTARIN,Wangen B,7,0,7
New Castle,03-21,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,04-21,U.S. House,,DEMOCRATIC,Carney J,319,4,323
New Castle,04-21,U.S. House,,REPUBLICAN,Urquhart G,187,3,190
New Castle,04-21,U.S. House,,IND OF DEL,Lofland E,3,0,3
New Castle,04-21,U.S. House,,LIBERTARIN,Wangen B,2,0,2
New Castle,04-21,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,05-21,U.S. House,,DEMOCRATIC,Carney J,277,8,285
New Castle,05-21,U.S. House,,REPUBLICAN,Urquhart G,198,4,202
New Castle,05-21,U.S. House,,IND OF DEL,Lofland E,5,0,5
New Castle,05-21,U.S. House,,LIBERTARIN,Wangen B,2,0,2
New Castle,05-21,U.S. House,,BLUE ENIGM,Brown J,0,0,0
New Castle,06-21,U.S. House,,DEMOCRATIC,Carney J,437,17,454
New Castle,06-21,U.S. House,,REPUBLICAN,Urquhart G,358,9,367
New Castle,06-21,U.S. House,,IND OF DEL,Lofland E,5,0,5
New Castle,06-21,U.S. House,,LIBERTARIN,Wangen B,1,0,1
New Castle,06-21,U.S. House,,BLUE ENIGM,Brown J,3,1,4
New Castle,07-21,U.S. House,,DEMOCRATIC,Carney J,390,14,404
New Castle,07-21,U.S. House,,REPUBLICAN,Urquhart G,297,4,301
New Castle,07-21,U.S. House,,IND OF DEL,Lofland E,11,0,11
New Castle,07-21,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,07-21,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,08-21,U.S. House,,DEMOCRATIC,Carney J,412,6,418
New Castle,08-21,U.S. House,,REPUBLICAN,Urquhart G,199,8,207
New Castle,08-21,U.S. House,,IND OF DEL,Lofland E,11,0,11
New Castle,08-21,U.S. House,,LIBERTARIN,Wangen B,3,0,3
New Castle,08-21,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,09-21,U.S. House,,DEMOCRATIC,Carney J,452,13,465
New Castle,09-21,U.S. House,,REPUBLICAN,Urquhart G,232,10,242
New Castle,09-21,U.S. House,,IND OF DEL,Lofland E,15,0,15
New Castle,09-21,U.S. House,,LIBERTARIN,Wangen B,9,0,9
New Castle,09-21,U.S. House,,BLUE ENIGM,Brown J,0,0,0
New Castle,10-21,U.S. House,,DEMOCRATIC,Carney J,160,2,162
New Castle,10-21,U.S. House,,REPUBLICAN,Urquhart G,106,3,109
New Castle,10-21,U.S. House,,IND OF DEL,Lofland E,2,0,2
New Castle,10-21,U.S. House,,LIBERTARIN,Wangen B,2,0,2
New Castle,10-21,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,11-21,U.S. House,,DEMOCRATIC,Carney J,358,15,373
New Castle,11-21,U.S. House,,REPUBLICAN,Urquhart G,265,14,279
New Castle,11-21,U.S. House,,IND OF DEL,Lofland E,9,1,10
New Castle,11-21,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,11-21,U.S. House,,BLUE ENIGM,Brown J,4,0,4
New Castle,12-21,U.S. House,,DEMOCRATIC,Carney J,75,2,77
New Castle,12-21,U.S. House,,REPUBLICAN,Urquhart G,103,6,109
New Castle,12-21,U.S. House,,IND OF DEL,Lofland E,3,0,3
New Castle,12-21,U.S. House,,LIBERTARIN,Wangen B,1,0,1
New Castle,12-21,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,13-21,U.S. House,,DEMOCRATIC,Carney J,141,1,142
New Castle,13-21,U.S. House,,REPUBLICAN,Urquhart G,94,4,98
New Castle,13-21,U.S. House,,IND OF DEL,Lofland E,3,1,4
New Castle,13-21,U.S. House,,LIBERTARIN,Wangen B,5,0,5
New Castle,13-21,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,14-21,U.S. House,,DEMOCRATIC,Carney J,63,6,69
New Castle,14-21,U.S. House,,REPUBLICAN,Urquhart G,61,2,63
New Castle,14-21,U.S. House,,IND OF DEL,Lofland E,3,0,3
New Castle,14-21,U.S. House,,LIBERTARIN,Wangen B,0,0,0
New Castle,14-21,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,01-22,U.S. House,,DEMOCRATIC,Carney J,188,7,195
New Castle,01-22,U.S. House,,REPUBLICAN,Urquhart G,198,2,200
New Castle,01-22,U.S. House,,IND OF DEL,Lofland E,1,0,1
New Castle,01-22,U.S. House,,LIBERTARIN,Wangen B,3,0,3
New Castle,01-22,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,02-22,U.S. House,,DEMOCRATIC,Carney J,305,8,313
New Castle,02-22,U.S. House,,REPUBLICAN,Urquhart G,267,3,270
New Castle,02-22,U.S. House,,IND OF DEL,Lofland E,7,0,7
New Castle,02-22,U.S. House,,LIBERTARIN,Wangen B,2,1,3
New Castle,02-22,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,03-22,U.S. House,,DEMOCRATIC,Carney J,197,2,199
New Castle,03-22,U.S. House,,REPUBLICAN,Urquhart G,188,6,194
New Castle,03-22,U.S. House,,IND OF DEL,Lofland E,0,0,0
New Castle,03-22,U.S. House,,LIBERTARIN,Wangen B,0,0,0
New Castle,03-22,U.S. House,,BLUE ENIGM,Brown J,0,0,0
New Castle,04-22,U.S. House,,DEMOCRATIC,Carney J,454,14,468
New Castle,04-22,U.S. House,,REPUBLICAN,Urquhart G,462,8,470
New Castle,04-22,U.S. House,,IND OF DEL,Lofland E,3,0,3
New Castle,04-22,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,04-22,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,05-22,U.S. House,,DEMOCRATIC,Carney J,491,25,516
New Castle,05-22,U.S. House,,REPUBLICAN,Urquhart G,447,12,459
New Castle,05-22,U.S. House,,IND OF DEL,Lofland E,8,0,8
New Castle,05-22,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,05-22,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,06-22,U.S. House,,DEMOCRATIC,Carney J,603,14,617
New Castle,06-22,U.S. House,,REPUBLICAN,Urquhart G,510,24,534
New Castle,06-22,U.S. House,,IND OF DEL,Lofland E,11,0,11
New Castle,06-22,U.S. House,,LIBERTARIN,Wangen B,12,1,13
New Castle,06-22,U.S. House,,BLUE ENIGM,Brown J,6,0,6
New Castle,07-22,U.S. House,,DEMOCRATIC,Carney J,343,5,348
New Castle,07-22,U.S. House,,REPUBLICAN,Urquhart G,217,4,221
New Castle,07-22,U.S. House,,IND OF DEL,Lofland E,8,0,8
New Castle,07-22,U.S. House,,LIBERTARIN,Wangen B,1,0,1
New Castle,07-22,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,08-22,U.S. House,,DEMOCRATIC,Carney J,274,7,281
New Castle,08-22,U.S. House,,REPUBLICAN,Urquhart G,179,3,182
New Castle,08-22,U.S. House,,IND OF DEL,Lofland E,5,0,5
New Castle,08-22,U.S. House,,LIBERTARIN,Wangen B,2,0,2
New Castle,08-22,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,09-22,U.S. House,,DEMOCRATIC,Carney J,459,5,464
New Castle,09-22,U.S. House,,REPUBLICAN,Urquhart G,363,12,375
New Castle,09-22,U.S. House,,IND OF DEL,Lofland E,5,1,6
New Castle,09-22,U.S. House,,LIBERTARIN,Wangen B,2,0,2
New Castle,09-22,U.S. House,,BLUE ENIGM,Brown J,4,0,4
New Castle,10-22,U.S. House,,DEMOCRATIC,Carney J,285,11,296
New Castle,10-22,U.S. House,,REPUBLICAN,Urquhart G,302,18,320
New Castle,10-22,U.S. House,,IND OF DEL,Lofland E,3,0,3
New Castle,10-22,U.S. House,,LIBERTARIN,Wangen B,6,0,6
New Castle,10-22,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,11-22,U.S. House,,DEMOCRATIC,Carney J,440,17,457
New Castle,11-22,U.S. House,,REPUBLICAN,Urquhart G,275,9,284
New Castle,11-22,U.S. House,,IND OF DEL,Lofland E,5,0,5
New Castle,11-22,U.S. House,,LIBERTARIN,Wangen B,5,0,5
New Castle,11-22,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,12-22,U.S. House,,DEMOCRATIC,Carney J,291,3,294
New Castle,12-22,U.S. House,,REPUBLICAN,Urquhart G,184,2,186
New Castle,12-22,U.S. House,,IND OF DEL,Lofland E,9,0,9
New Castle,12-22,U.S. House,,LIBERTARIN,Wangen B,5,0,5
New Castle,12-22,U.S. House,,BLUE ENIGM,Brown J,5,0,5
New Castle,13-22,U.S. House,,DEMOCRATIC,Carney J,35,7,42
New Castle,13-22,U.S. House,,REPUBLICAN,Urquhart G,25,2,27
New Castle,13-22,U.S. House,,IND OF DEL,Lofland E,0,0,0
New Castle,13-22,U.S. House,,LIBERTARIN,Wangen B,0,0,0
New Castle,13-22,U.S. House,,BLUE ENIGM,Brown J,0,0,0
New Castle,14-22,U.S. House,,DEMOCRATIC,Carney J,149,3,152
New Castle,14-22,U.S. House,,REPUBLICAN,Urquhart G,109,3,112
New Castle,14-22,U.S. House,,IND OF DEL,Lofland E,5,0,5
New Castle,14-22,U.S. House,,LIBERTARIN,Wangen B,0,0,0
New Castle,14-22,U.S. House,,BLUE ENIGM,Brown J,0,0,0
New Castle,01-23,U.S. House,,DEMOCRATIC,Carney J,131,3,134
New Castle,01-23,U.S. House,,REPUBLICAN,Urquhart G,52,1,53
New Castle,01-23,U.S. House,,IND OF DEL,Lofland E,1,0,1
New Castle,01-23,U.S. House,,LIBERTARIN,Wangen B,2,0,2
New Castle,01-23,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,02-23,U.S. House,,DEMOCRATIC,Carney J,473,18,491
New Castle,02-23,U.S. House,,REPUBLICAN,Urquhart G,270,5,275
New Castle,02-23,U.S. House,,IND OF DEL,Lofland E,2,1,3
New Castle,02-23,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,02-23,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,03-23,U.S. House,,DEMOCRATIC,Carney J,527,27,554
New Castle,03-23,U.S. House,,REPUBLICAN,Urquhart G,287,8,295
New Castle,03-23,U.S. House,,IND OF DEL,Lofland E,7,0,7
New Castle,03-23,U.S. House,,LIBERTARIN,Wangen B,6,1,7
New Castle,03-23,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,04-23,U.S. House,,DEMOCRATIC,Carney J,546,29,575
New Castle,04-23,U.S. House,,REPUBLICAN,Urquhart G,240,8,248
New Castle,04-23,U.S. House,,IND OF DEL,Lofland E,12,1,13
New Castle,04-23,U.S. House,,LIBERTARIN,Wangen B,9,1,10
New Castle,04-23,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,05-23,U.S. House,,DEMOCRATIC,Carney J,551,18,569
New Castle,05-23,U.S. House,,REPUBLICAN,Urquhart G,235,7,242
New Castle,05-23,U.S. House,,IND OF DEL,Lofland E,7,0,7
New Castle,05-23,U.S. House,,LIBERTARIN,Wangen B,11,0,11
New Castle,05-23,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,06-23,U.S. House,,DEMOCRATIC,Carney J,245,9,254
New Castle,06-23,U.S. House,,REPUBLICAN,Urquhart G,89,5,94
New Castle,06-23,U.S. House,,IND OF DEL,Lofland E,6,0,6
New Castle,06-23,U.S. House,,LIBERTARIN,Wangen B,7,0,7
New Castle,06-23,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,07-23,U.S. House,,DEMOCRATIC,Carney J,478,24,502
New Castle,07-23,U.S. House,,REPUBLICAN,Urquhart G,214,4,218
New Castle,07-23,U.S. House,,IND OF DEL,Lofland E,8,0,8
New Castle,07-23,U.S. House,,LIBERTARIN,Wangen B,6,0,6
New Castle,07-23,U.S. House,,BLUE ENIGM,Brown J,5,0,5
New Castle,08-23,U.S. House,,DEMOCRATIC,Carney J,494,15,509
New Castle,08-23,U.S. House,,REPUBLICAN,Urquhart G,313,5,318
New Castle,08-23,U.S. House,,IND OF DEL,Lofland E,11,1,12
New Castle,08-23,U.S. House,,LIBERTARIN,Wangen B,15,0,15
New Castle,08-23,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,09-23,U.S. House,,DEMOCRATIC,Carney J,519,25,544
New Castle,09-23,U.S. House,,REPUBLICAN,Urquhart G,361,18,379
New Castle,09-23,U.S. House,,IND OF DEL,Lofland E,6,0,6
New Castle,09-23,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,09-23,U.S. House,,BLUE ENIGM,Brown J,0,1,1
New Castle,10-23,U.S. House,,DEMOCRATIC,Carney J,219,13,232
New Castle,10-23,U.S. House,,REPUBLICAN,Urquhart G,190,9,199
New Castle,10-23,U.S. House,,IND OF DEL,Lofland E,9,0,9
New Castle,10-23,U.S. House,,LIBERTARIN,Wangen B,0,0,0
New Castle,10-23,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,01-24,U.S. House,,DEMOCRATIC,Carney J,190,3,193
New Castle,01-24,U.S. House,,REPUBLICAN,Urquhart G,95,2,97
New Castle,01-24,U.S. House,,IND OF DEL,Lofland E,9,0,9
New Castle,01-24,U.S. House,,LIBERTARIN,Wangen B,0,0,0
New Castle,01-24,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,02-24,U.S. House,,DEMOCRATIC,Carney J,476,13,489
New Castle,02-24,U.S. House,,REPUBLICAN,Urquhart G,219,6,225
New Castle,02-24,U.S. House,,IND OF DEL,Lofland E,5,0,5
New Castle,02-24,U.S. House,,LIBERTARIN,Wangen B,5,1,6
New Castle,02-24,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,03-24,U.S. House,,DEMOCRATIC,Carney J,287,3,290
New Castle,03-24,U.S. House,,REPUBLICAN,Urquhart G,98,2,100
New Castle,03-24,U.S. House,,IND OF DEL,Lofland E,5,0,5
New Castle,03-24,U.S. House,,LIBERTARIN,Wangen B,2,0,2
New Castle,03-24,U.S. House,,BLUE ENIGM,Brown J,3,1,4
New Castle,04-24,U.S. House,,DEMOCRATIC,Carney J,412,4,416
New Castle,04-24,U.S. House,,REPUBLICAN,Urquhart G,216,2,218
New Castle,04-24,U.S. House,,IND OF DEL,Lofland E,12,0,12
New Castle,04-24,U.S. House,,LIBERTARIN,Wangen B,3,0,3
New Castle,04-24,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,05-24,U.S. House,,DEMOCRATIC,Carney J,353,3,356
New Castle,05-24,U.S. House,,REPUBLICAN,Urquhart G,202,0,202
New Castle,05-24,U.S. House,,IND OF DEL,Lofland E,9,0,9
New Castle,05-24,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,05-24,U.S. House,,BLUE ENIGM,Brown J,5,0,5
New Castle,06-24,U.S. House,,DEMOCRATIC,Carney J,375,6,381
New Castle,06-24,U.S. House,,REPUBLICAN,Urquhart G,157,4,161
New Castle,06-24,U.S. House,,IND OF DEL,Lofland E,11,0,11
New Castle,06-24,U.S. House,,LIBERTARIN,Wangen B,1,0,1
New Castle,06-24,U.S. House,,BLUE ENIGM,Brown J,4,0,4
New Castle,07-24,U.S. House,,DEMOCRATIC,Carney J,203,4,207
New Castle,07-24,U.S. House,,REPUBLICAN,Urquhart G,87,2,89
New Castle,07-24,U.S. House,,IND OF DEL,Lofland E,7,0,7
New Castle,07-24,U.S. House,,LIBERTARIN,Wangen B,5,0,5
New Castle,07-24,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,08-24,U.S. House,,DEMOCRATIC,Carney J,676,13,689
New Castle,08-24,U.S. House,,REPUBLICAN,Urquhart G,324,4,328
New Castle,08-24,U.S. House,,IND OF DEL,Lofland E,12,0,12
New Castle,08-24,U.S. House,,LIBERTARIN,Wangen B,7,0,7
New Castle,08-24,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,09-24,U.S. House,,DEMOCRATIC,Carney J,367,8,375
New Castle,09-24,U.S. House,,REPUBLICAN,Urquhart G,231,7,238
New Castle,09-24,U.S. House,,IND OF DEL,Lofland E,9,0,9
New Castle,09-24,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,09-24,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,01-25,U.S. House,,DEMOCRATIC,Carney J,302,13,315
New Castle,01-25,U.S. House,,REPUBLICAN,Urquhart G,70,2,72
New Castle,01-25,U.S. House,,IND OF DEL,Lofland E,5,1,6
New Castle,01-25,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,01-25,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,02-25,U.S. House,,DEMOCRATIC,Carney J,485,6,491
New Castle,02-25,U.S. House,,REPUBLICAN,Urquhart G,264,3,267
New Castle,02-25,U.S. House,,IND OF DEL,Lofland E,13,0,13
New Castle,02-25,U.S. House,,LIBERTARIN,Wangen B,4,0,4
New Castle,02-25,U.S. House,,BLUE ENIGM,Brown J,2,0,2
New Castle,03-25,U.S. House,,DEMOCRATIC,Carney J,403,7,410
New Castle,03-25,U.S. House,,REPUBLICAN,Urquhart G,197,2,199
New Castle,03-25,U.S. House,,IND OF DEL,Lofland E,8,1,9
New Castle,03-25,U.S. House,,LIBERTARIN,Wangen B,3,0,3
New Castle,03-25,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,04-25,U.S. House,,DEMOCRATIC,Carney J,349,14,363
New Castle,04-25,U.S. House,,REPUBLICAN,Urquhart G,196,7,203
New Castle,04-25,U.S. House,,IND OF DEL,Lofland E,17,0,17
New Castle,04-25,U.S. House,,LIBERTARIN,Wangen B,3,0,3
New Castle,04-25,U.S. House,,BLUE ENIGM,Brown J,0,0,0
New Castle,05-25,U.S. House,,DEMOCRATIC,Carney J,404,12,416
New Castle,05-25,U.S. House,,REPUBLICAN,Urquhart G,256,5,261
New Castle,05-25,U.S. House,,IND OF DEL,Lofland E,13,0,13
New Castle,05-25,U.S. House,,LIBERTARIN,Wangen B,6,0,6
New Castle,05-25,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,06-25,U.S. House,,DEMOCRATIC,Carney J,485,12,497
New Castle,06-25,U.S. House,,REPUBLICAN,Urquhart G,313,14,327
New Castle,06-25,U.S. House,,IND OF DEL,Lofland E,10,0,10
New Castle,06-25,U.S. House,,LIBERTARIN,Wangen B,7,0,7
New Castle,06-25,U.S. House,,BLUE ENIGM,Brown J,3,0,3
New Castle,07-25,U.S. House,,DEMOCRATIC,Carney J,341,24,365
New Castle,07-25,U.S. House,,REPUBLICAN,Urquhart G,229,11,240
New Castle,07-25,U.S. House,,IND OF DEL,Lofland E,8,0,8
New Castle,07-25,U.S. House,,LIBERTARIN,Wangen B,5,0,5
New Castle,07-25,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,08-25,U.S. House,,DEMOCRATIC,Carney J,230,4,234
New Castle,08-25,U.S. House,,REPUBLICAN,Urquhart G,147,5,152
New Castle,08-25,U.S. House,,IND OF DEL,Lofland E,10,0,10
New Castle,08-25,U.S. House,,LIBERTARIN,Wangen B,2,0,2
New Castle,08-25,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,09-25,U.S. House,,DEMOCRATIC,Carney J,154,7,161
New Castle,09-25,U.S. House,,REPUBLICAN,Urquhart G,94,1,95
New Castle,09-25,U.S. House,,IND OF DEL,Lofland E,9,0,9
New Castle,09-25,U.S. House,,LIBERTARIN,Wangen B,3,0,3
New Castle,09-25,U.S. House,,BLUE ENIGM,Brown J,1,0,1
New Castle,01-26,U.S. House,,DEMOCRATIC,Carney J,247,4,251
New Castle,01-26,U.S. House,,REPUBLICAN,Urquhart G,90,2,92
New Castle,01-26,U.S. House,,IND OF DEL,Lofland E,4,1,5
