county,election_district,office,district,party,candidate,votes
New Castle,08-23,Governor,,IND OF DEL,Infante F,11
New Castle,08-23,Governor,,LIBERTARIN,Infante F,3
New Castle,09-23,Governor,,DEMOCRATIC,Minner R A,624
New Castle,09-23,Governor,,REPUBLICAN,Lee W S,454
New Castle,09-23,Governor,,IND OF DEL,Infante F,6
New Castle,09-23,Governor,,LIBERTARIN,Infante F,1
New Castle,10-23,Governor,,DEMOCRATIC,Minner R A,260
New Castle,10-23,Governor,,REPUBLICAN,Lee W S,289
New Castle,10-23,Governor,,IND OF DEL,Infante F,5
New Castle,10-23,Governor,,LIBERTARIN,Infante F,3
New Castle,01-24,Governor,,DEMOCRATIC,Minner R A,217
New Castle,01-24,Governor,,REPUBLICAN,Lee W S,199
New Castle,01-24,Governor,,IND OF DEL,Infante F,14
New Castle,01-24,Governor,,LIBERTARIN,Infante F,1
New Castle,02-24,Governor,,DEMOCRATIC,Minner R A,618
New Castle,02-24,Governor,,REPUBLICAN,Lee W S,466
New Castle,02-24,Governor,,IND OF DEL,Infante F,15
New Castle,02-24,Governor,,LIBERTARIN,Infante F,7
New Castle,03-24,Governor,,DEMOCRATIC,Minner R A,359
New Castle,03-24,Governor,,REPUBLICAN,Lee W S,234
New Castle,03-24,Governor,,IND OF DEL,Infante F,17
New Castle,03-24,Governor,,LIBERTARIN,Infante F,3
New Castle,04-24,Governor,,DEMOCRATIC,Minner R A,496
New Castle,04-24,Governor,,REPUBLICAN,Lee W S,424
New Castle,04-24,Governor,,IND OF DEL,Infante F,19
New Castle,04-24,Governor,,LIBERTARIN,Infante F,1
New Castle,05-24,Governor,,DEMOCRATIC,Minner R A,366
New Castle,05-24,Governor,,REPUBLICAN,Lee W S,360
New Castle,05-24,Governor,,IND OF DEL,Infante F,18
New Castle,05-24,Governor,,LIBERTARIN,Infante F,4
New Castle,06-24,Governor,,DEMOCRATIC,Minner R A,463
New Castle,06-24,Governor,,REPUBLICAN,Lee W S,357
New Castle,06-24,Governor,,IND OF DEL,Infante F,19
New Castle,06-24,Governor,,LIBERTARIN,Infante F,4
New Castle,07-24,Governor,,DEMOCRATIC,Minner R A,305
New Castle,07-24,Governor,,REPUBLICAN,Lee W S,196
New Castle,07-24,Governor,,IND OF DEL,Infante F,16
New Castle,07-24,Governor,,LIBERTARIN,Infante F,3
New Castle,08-24,Governor,,DEMOCRATIC,Minner R A,755
New Castle,08-24,Governor,,REPUBLICAN,Lee W S,586
New Castle,08-24,Governor,,IND OF DEL,Infante F,20
New Castle,08-24,Governor,,LIBERTARIN,Infante F,4
New Castle,09-24,Governor,,DEMOCRATIC,Minner R A,349
New Castle,09-24,Governor,,REPUBLICAN,Lee W S,263
New Castle,09-24,Governor,,IND OF DEL,Infante F,11
New Castle,09-24,Governor,,LIBERTARIN,Infante F,3
New Castle,01-25,Governor,,DEMOCRATIC,Minner R A,411
New Castle,01-25,Governor,,REPUBLICAN,Lee W S,158
New Castle,01-25,Governor,,IND OF DEL,Infante F,16
New Castle,01-25,Governor,,LIBERTARIN,Infante F,5
New Castle,02-25,Governor,,DEMOCRATIC,Minner R A,527
New Castle,02-25,Governor,,REPUBLICAN,Lee W S,425
New Castle,02-25,Governor,,IND OF DEL,Infante F,24
New Castle,02-25,Governor,,LIBERTARIN,Infante F,4
New Castle,03-25,Governor,,DEMOCRATIC,Minner R A,486
New Castle,03-25,Governor,,REPUBLICAN,Lee W S,419
New Castle,03-25,Governor,,IND OF DEL,Infante F,30
New Castle,03-25,Governor,,LIBERTARIN,Infante F,3
New Castle,04-25,Governor,,DEMOCRATIC,Minner R A,377
New Castle,04-25,Governor,,REPUBLICAN,Lee W S,335
New Castle,04-25,Governor,,IND OF DEL,Infante F,21
New Castle,04-25,Governor,,LIBERTARIN,Infante F,6
New Castle,05-25,Governor,,DEMOCRATIC,Minner R A,438
New Castle,05-25,Governor,,REPUBLICAN,Lee W S,353
New Castle,05-25,Governor,,IND OF DEL,Infante F,7
New Castle,05-25,Governor,,LIBERTARIN,Infante F,4
New Castle,06-25,Governor,,DEMOCRATIC,Minner R A,557
New Castle,06-25,Governor,,REPUBLICAN,Lee W S,406
New Castle,06-25,Governor,,IND OF DEL,Infante F,13
New Castle,06-25,Governor,,LIBERTARIN,Infante F,3
New Castle,07-25,Governor,,DEMOCRATIC,Minner R A,449
New Castle,07-25,Governor,,REPUBLICAN,Lee W S,370
New Castle,07-25,Governor,,IND OF DEL,Infante F,15
New Castle,07-25,Governor,,LIBERTARIN,Infante F,5
New Castle,08-25,Governor,,DEMOCRATIC,Minner R A,296
New Castle,08-25,Governor,,REPUBLICAN,Lee W S,240
New Castle,08-25,Governor,,IND OF DEL,Infante F,9
New Castle,08-25,Governor,,LIBERTARIN,Infante F,4
New Castle,09-25,Governor,,DEMOCRATIC,Minner R A,212
New Castle,09-25,Governor,,REPUBLICAN,Lee W S,184
New Castle,09-25,Governor,,IND OF DEL,Infante F,5
New Castle,09-25,Governor,,LIBERTARIN,Infante F,0
New Castle,01-26,Governor,,DEMOCRATIC,Minner R A,329
New Castle,01-26,Governor,,REPUBLICAN,Lee W S,262
New Castle,01-26,Governor,,IND OF DEL,Infante F,19
New Castle,01-26,Governor,,LIBERTARIN,Infante F,0
New Castle,02-26,Governor,,DEMOCRATIC,Minner R A,456
New Castle,02-26,Governor,,REPUBLICAN,Lee W S,291
New Castle,02-26,Governor,,IND OF DEL,Infante F,11
New Castle,02-26,Governor,,LIBERTARIN,Infante F,5
New Castle,03-26,Governor,,DEMOCRATIC,Minner R A,332
New Castle,03-26,Governor,,REPUBLICAN,Lee W S,205
New Castle,03-26,Governor,,IND OF DEL,Infante F,8
New Castle,03-26,Governor,,LIBERTARIN,Infante F,1
New Castle,04-26,Governor,,DEMOCRATIC,Minner R A,570
New Castle,04-26,Governor,,REPUBLICAN,Lee W S,393
New Castle,04-26,Governor,,IND OF DEL,Infante F,14
New Castle,04-26,Governor,,LIBERTARIN,Infante F,2
New Castle,05-26,Governor,,DEMOCRATIC,Minner R A,630
New Castle,05-26,Governor,,REPUBLICAN,Lee W S,409
New Castle,05-26,Governor,,IND OF DEL,Infante F,22
New Castle,05-26,Governor,,LIBERTARIN,Infante F,8
New Castle,06-26,Governor,,DEMOCRATIC,Minner R A,443
New Castle,06-26,Governor,,REPUBLICAN,Lee W S,370
New Castle,06-26,Governor,,IND OF DEL,Infante F,24
New Castle,06-26,Governor,,LIBERTARIN,Infante F,4
New Castle,07-26,Governor,,DEMOCRATIC,Minner R A,745
New Castle,07-26,Governor,,REPUBLICAN,Lee W S,569
New Castle,07-26,Governor,,IND OF DEL,Infante F,30
New Castle,07-26,Governor,,LIBERTARIN,Infante F,8
New Castle,08-26,Governor,,DEMOCRATIC,Minner R A,271
New Castle,08-26,Governor,,REPUBLICAN,Lee W S,193
New Castle,08-26,Governor,,IND OF DEL,Infante F,11
New Castle,08-26,Governor,,LIBERTARIN,Infante F,2
New Castle,09-26,Governor,,DEMOCRATIC,Minner R A,597
New Castle,09-26,Governor,,REPUBLICAN,Lee W S,393
New Castle,09-26,Governor,,IND OF DEL,Infante F,39
New Castle,09-26,Governor,,LIBERTARIN,Infante F,6
New Castle,01-27,Governor,,DEMOCRATIC,Minner R A,507
New Castle,01-27,Governor,,REPUBLICAN,Lee W S,394
New Castle,01-27,Governor,,IND OF DEL,Infante F,21
New Castle,01-27,Governor,,LIBERTARIN,Infante F,1
New Castle,02-27,Governor,,DEMOCRATIC,Minner R A,358
New Castle,02-27,Governor,,REPUBLICAN,Lee W S,326
New Castle,02-27,Governor,,IND OF DEL,Infante F,16
New Castle,02-27,Governor,,LIBERTARIN,Infante F,6
New Castle,03-27,Governor,,DEMOCRATIC,Minner R A,442
New Castle,03-27,Governor,,REPUBLICAN,Lee W S,342
New Castle,03-27,Governor,,IND OF DEL,Infante F,17
New Castle,03-27,Governor,,LIBERTARIN,Infante F,5
New Castle,04-27,Governor,,DEMOCRATIC,Minner R A,300
New Castle,04-27,Governor,,REPUBLICAN,Lee W S,251
New Castle,04-27,Governor,,IND OF DEL,Infante F,6
New Castle,04-27,Governor,,LIBERTARIN,Infante F,0
New Castle,05-27,Governor,,DEMOCRATIC,Minner R A,699
New Castle,05-27,Governor,,REPUBLICAN,Lee W S,608
New Castle,05-27,Governor,,IND OF DEL,Infante F,20
New Castle,05-27,Governor,,LIBERTARIN,Infante F,2
New Castle,06-27,Governor,,DEMOCRATIC,Minner R A,460
New Castle,06-27,Governor,,REPUBLICAN,Lee W S,340
New Castle,06-27,Governor,,IND OF DEL,Infante F,12
New Castle,06-27,Governor,,LIBERTARIN,Infante F,3
New Castle,07-27,Governor,,DEMOCRATIC,Minner R A,566
New Castle,07-27,Governor,,REPUBLICAN,Lee W S,568
New Castle,07-27,Governor,,IND OF DEL,Infante F,20
New Castle,07-27,Governor,,LIBERTARIN,Infante F,3
New Castle,08-27,Governor,,DEMOCRATIC,Minner R A,551
New Castle,08-27,Governor,,REPUBLICAN,Lee W S,454
New Castle,08-27,Governor,,IND OF DEL,Infante F,20
New Castle,08-27,Governor,,LIBERTARIN,Infante F,1
New Castle,09-27,Governor,,DEMOCRATIC,Minner R A,523
New Castle,09-27,Governor,,REPUBLICAN,Lee W S,446
New Castle,09-27,Governor,,IND OF DEL,Infante F,19
New Castle,09-27,Governor,,LIBERTARIN,Infante F,1
New Castle,10-27,Governor,,DEMOCRATIC,Minner R A,431
New Castle,10-27,Governor,,REPUBLICAN,Lee W S,405
New Castle,10-27,Governor,,IND OF DEL,Infante F,8
New Castle,10-27,Governor,,LIBERTARIN,Infante F,1
Kent,01-28,Governor,,DEMOCRATIC,Minner R A,219
Kent,01-28,Governor,,REPUBLICAN,Lee W S,246
Kent,01-28,Governor,,IND OF DEL,Infante F,57
Kent,01-28,Governor,,LIBERTARIN,Infante F,7
Kent,02-28,Governor,,DEMOCRATIC,Minner R A,648
Kent,02-28,Governor,,REPUBLICAN,Lee W S,857
Kent,02-28,Governor,,IND OF DEL,Infante F,177
Kent,02-28,Governor,,LIBERTARIN,Infante F,14
Kent,03-28,Governor,,DEMOCRATIC,Minner R A,45
Kent,03-28,Governor,,REPUBLICAN,Lee W S,60
Kent,03-28,Governor,,IND OF DEL,Infante F,21
Kent,03-28,Governor,,LIBERTARIN,Infante F,0
Kent,04-28,Governor,,DEMOCRATIC,Minner R A,4
Kent,04-28,Governor,,REPUBLICAN,Lee W S,7
Kent,04-28,Governor,,IND OF DEL,Infante F,1
Kent,04-28,Governor,,LIBERTARIN,Infante F,0
Kent,05-28,Governor,,DEMOCRATIC,Minner R A,710
Kent,05-28,Governor,,REPUBLICAN,Lee W S,780
Kent,05-28,Governor,,IND OF DEL,Infante F,154
Kent,05-28,Governor,,LIBERTARIN,Infante F,10
Kent,06-28,Governor,,DEMOCRATIC,Minner R A,89
Kent,06-28,Governor,,REPUBLICAN,Lee W S,109
Kent,06-28,Governor,,IND OF DEL,Infante F,31
Kent,06-28,Governor,,LIBERTARIN,Infante F,1
Kent,07-28,Governor,,DEMOCRATIC,Minner R A,57
Kent,07-28,Governor,,REPUBLICAN,Lee W S,63
Kent,07-28,Governor,,IND OF DEL,Infante F,21
Kent,07-28,Governor,,LIBERTARIN,Infante F,0
Kent,08-28,Governor,,DEMOCRATIC,Minner R A,877
Kent,08-28,Governor,,REPUBLICAN,Lee W S,825
Kent,08-28,Governor,,IND OF DEL,Infante F,84
Kent,08-28,Governor,,LIBERTARIN,Infante F,2
Kent,09-28,Governor,,DEMOCRATIC,Minner R A,18
Kent,09-28,Governor,,REPUBLICAN,Lee W S,38
Kent,09-28,Governor,,IND OF DEL,Infante F,4
Kent,09-28,Governor,,LIBERTARIN,Infante F,2
Kent,10-28,Governor,,DEMOCRATIC,Minner R A,54
Kent,10-28,Governor,,REPUBLICAN,Lee W S,42
Kent,10-28,Governor,,IND OF DEL,Infante F,5
Kent,10-28,Governor,,LIBERTARIN,Infante F,1
Kent,11-28,Governor,,DEMOCRATIC,Minner R A,375
Kent,11-28,Governor,,REPUBLICAN,Lee W S,335
Kent,11-28,Governor,,IND OF DEL,Infante F,28
Kent,11-28,Governor,,LIBERTARIN,Infante F,5
Kent,12-28,Governor,,DEMOCRATIC,Minner R A,110
Kent,12-28,Governor,,REPUBLICAN,Lee W S,102
Kent,12-28,Governor,,IND OF DEL,Infante F,15
Kent,12-28,Governor,,LIBERTARIN,Infante F,0
Kent,13-28,Governor,,DEMOCRATIC,Minner R A,71
Kent,13-28,Governor,,REPUBLICAN,Lee W S,93
Kent,13-28,Governor,,IND OF DEL,Infante F,16
Kent,13-28,Governor,,LIBERTARIN,Infante F,1
Kent,01-29,Governor,,DEMOCRATIC,Minner R A,784
Kent,01-29,Governor,,REPUBLICAN,Lee W S,1104
Kent,01-29,Governor,,IND OF DEL,Infante F,257
Kent,01-29,Governor,,LIBERTARIN,Infante F,18
Kent,02-29,Governor,,DEMOCRATIC,Minner R A,780
Kent,02-29,Governor,,REPUBLICAN,Lee W S,923
Kent,02-29,Governor,,IND OF DEL,Infante F,109
Kent,02-29,Governor,,LIBERTARIN,Infante F,10
Kent,03-29,Governor,,DEMOCRATIC,Minner R A,394
Kent,03-29,Governor,,REPUBLICAN,Lee W S,694
Kent,03-29,Governor,,IND OF DEL,Infante F,78
Kent,03-29,Governor,,LIBERTARIN,Infante F,8
Kent,04-29,Governor,,DEMOCRATIC,Minner R A,130
Kent,04-29,Governor,,REPUBLICAN,Lee W S,172
Kent,04-29,Governor,,IND OF DEL,Infante F,21
Kent,04-29,Governor,,LIBERTARIN,Infante F,1
Kent,05-29,Governor,,DEMOCRATIC,Minner R A,293
Kent,05-29,Governor,,REPUBLICAN,Lee W S,580
Kent,05-29,Governor,,IND OF DEL,Infante F,144
Kent,05-29,Governor,,LIBERTARIN,Infante F,12
Kent,06-29,Governor,,DEMOCRATIC,Minner R A,355
Kent,06-29,Governor,,REPUBLICAN,Lee W S,684
Kent,06-29,Governor,,IND OF DEL,Infante F,148
Kent,06-29,Governor,,LIBERTARIN,Infante F,17
Kent,07-29,Governor,,DEMOCRATIC,Minner R A,367
Kent,07-29,Governor,,REPUBLICAN,Lee W S,554
Kent,07-29,Governor,,IND OF DEL,Infante F,55
Kent,07-29,Governor,,LIBERTARIN,Infante F,2
Kent,01-30,Governor,,DEMOCRATIC,Minner R A,611
Kent,01-30,Governor,,REPUBLICAN,Lee W S,973
Kent,01-30,Governor,,IND OF DEL,Infante F,146
Kent,01-30,Governor,,LIBERTARIN,Infante F,12
Kent,02-30,Governor,,DEMOCRATIC,Minner R A,98
Kent,02-30,Governor,,REPUBLICAN,Lee W S,175
Kent,02-30,Governor,,IND OF DEL,Infante F,28
Kent,02-30,Governor,,LIBERTARIN,Infante F,1
Kent,03-30,Governor,,DEMOCRATIC,Minner R A,501
Kent,03-30,Governor,,REPUBLICAN,Lee W S,777
Kent,03-30,Governor,,IND OF DEL,Infante F,107
Kent,03-30,Governor,,LIBERTARIN,Infante F,8
Kent,04-30,Governor,,DEMOCRATIC,Minner R A,220
Kent,04-30,Governor,,REPUBLICAN,Lee W S,280
Kent,04-30,Governor,,IND OF DEL,Infante F,50
Kent,04-30,Governor,,LIBERTARIN,Infante F,1
Kent,05-30,Governor,,DEMOCRATIC,Minner R A,636
Kent,05-30,Governor,,REPUBLICAN,Lee W S,830
Kent,05-30,Governor,,IND OF DEL,Infante F,137
Kent,05-30,Governor,,LIBERTARIN,Infante F,7
Kent,06-30,Governor,,DEMOCRATIC,Minner R A,437
Kent,06-30,Governor,,REPUBLICAN,Lee W S,535
Kent,06-30,Governor,,IND OF DEL,Infante F,75
Kent,06-30,Governor,,LIBERTARIN,Infante F,8
Kent,07-30,Governor,,DEMOCRATIC,Minner R A,384
Kent,07-30,Governor,,REPUBLICAN,Lee W S,554
Kent,07-30,Governor,,IND OF DEL,Infante F,85
Kent,07-30,Governor,,LIBERTARIN,Infante F,5
Sussex,08-30,Governor,,DEMOCRATIC,Minner R A,76
Sussex,08-30,Governor,,REPUBLICAN,Lee W S,169
Sussex,08-30,Governor,,IND OF DEL,Infante F,14
Sussex,08-30,Governor,,LIBERTARIN,Infante F,3
Kent,01-31,Governor,,DEMOCRATIC,Minner R A,78
Kent,01-31,Governor,,REPUBLICAN,Lee W S,146
Kent,01-31,Governor,,IND OF DEL,Infante F,6
Kent,01-31,Governor,,LIBERTARIN,Infante F,1
Kent,02-31,Governor,,DEMOCRATIC,Minner R A,797
Kent,02-31,Governor,,REPUBLICAN,Lee W S,831
Kent,02-31,Governor,,IND OF DEL,Infante F,66
Kent,02-31,Governor,,LIBERTARIN,Infante F,5
Kent,03-31,Governor,,DEMOCRATIC,Minner R A,859
Kent,03-31,Governor,,REPUBLICAN,Lee W S,1033
Kent,03-31,Governor,,IND OF DEL,Infante F,46
Kent,03-31,Governor,,LIBERTARIN,Infante F,7
Kent,04-31,Governor,,DEMOCRATIC,Minner R A,543
Kent,04-31,Governor,,REPUBLICAN,Lee W S,508
Kent,04-31,Governor,,IND OF DEL,Infante F,53
Kent,04-31,Governor,,LIBERTARIN,Infante F,3
Kent,05-31,Governor,,DEMOCRATIC,Minner R A,641
Kent,05-31,Governor,,REPUBLICAN,Lee W S,561
Kent,05-31,Governor,,IND OF DEL,Infante F,36
Kent,05-31,Governor,,LIBERTARIN,Infante F,6
Kent,06-31,Governor,,DEMOCRATIC,Minner R A,432
Kent,06-31,Governor,,REPUBLICAN,Lee W S,397
Kent,06-31,Governor,,IND OF DEL,Infante F,35
Kent,06-31,Governor,,LIBERTARIN,Infante F,5
Kent,07-31,Governor,,DEMOCRATIC,Minner R A,395
Kent,07-31,Governor,,REPUBLICAN,Lee W S,227
Kent,07-31,Governor,,IND OF DEL,Infante F,27
Kent,07-31,Governor,,LIBERTARIN,Infante F,5
Kent,01-32,Governor,,DEMOCRATIC,Minner R A,604
Kent,01-32,Governor,,REPUBLICAN,Lee W S,636
Kent,01-32,Governor,,IND OF DEL,Infante F,105
Kent,01-32,Governor,,LIBERTARIN,Infante F,12
Kent,02-32,Governor,,DEMOCRATIC,Minner R A,497
Kent,02-32,Governor,,REPUBLICAN,Lee W S,597
Kent,02-32,Governor,,IND OF DEL,Infante F,67
Kent,02-32,Governor,,LIBERTARIN,Infante F,3
Kent,03-32,Governor,,DEMOCRATIC,Minner R A,545
Kent,03-32,Governor,,REPUBLICAN,Lee W S,691
Kent,03-32,Governor,,IND OF DEL,Infante F,48
Kent,03-32,Governor,,LIBERTARIN,Infante F,5
Kent,04-32,Governor,,DEMOCRATIC,Minner R A,189
Kent,04-32,Governor,,REPUBLICAN,Lee W S,234
Kent,04-32,Governor,,IND OF DEL,Infante F,20
Kent,04-32,Governor,,LIBERTARIN,Infante F,6
Kent,05-32,Governor,,DEMOCRATIC,Minner R A,210
Kent,05-32,Governor,,REPUBLICAN,Lee W S,273
Kent,05-32,Governor,,IND OF DEL,Infante F,34
Kent,05-32,Governor,,LIBERTARIN,Infante F,5
Kent,06-32,Governor,,DEMOCRATIC,Minner R A,77
Kent,06-32,Governor,,REPUBLICAN,Lee W S,60
Kent,06-32,Governor,,IND OF DEL,Infante F,13
Kent,06-32,Governor,,LIBERTARIN,Infante F,0
Kent,07-32,Governor,,DEMOCRATIC,Minner R A,33
Kent,07-32,Governor,,REPUBLICAN,Lee W S,38
Kent,07-32,Governor,,IND OF DEL,Infante F,11
Kent,07-32,Governor,,LIBERTARIN,Infante F,1
Kent,08-32,Governor,,DEMOCRATIC,Minner R A,6
Kent,08-32,Governor,,REPUBLICAN,Lee W S,19
Kent,08-32,Governor,,IND OF DEL,Infante F,2
Kent,08-32,Governor,,LIBERTARIN,Infante F,0
Kent,09-32,Governor,,DEMOCRATIC,Minner R A,370
Kent,09-32,Governor,,REPUBLICAN,Lee W S,511
Kent,09-32,Governor,,IND OF DEL,Infante F,31
Kent,09-32,Governor,,LIBERTARIN,Infante F,2
Kent,10-32,Governor,,DEMOCRATIC,Minner R A,21
Kent,10-32,Governor,,REPUBLICAN,Lee W S,56
Kent,10-32,Governor,,IND OF DEL,Infante F,11
Kent,10-32,Governor,,LIBERTARIN,Infante F,0
Kent,01-33,Governor,,DEMOCRATIC,Minner R A,76
Kent,01-33,Governor,,REPUBLICAN,Lee W S,120
Kent,01-33,Governor,,IND OF DEL,Infante F,17
Kent,01-33,Governor,,LIBERTARIN,Infante F,1
Kent,02-33,Governor,,DEMOCRATIC,Minner R A,491
Kent,02-33,Governor,,REPUBLICAN,Lee W S,673
Kent,02-33,Governor,,IND OF DEL,Infante F,52
Kent,02-33,Governor,,LIBERTARIN,Infante F,3
Kent,03-33,Governor,,DEMOCRATIC,Minner R A,364
Kent,03-33,Governor,,REPUBLICAN,Lee W S,594
Kent,03-33,Governor,,IND OF DEL,Infante F,52
Kent,03-33,Governor,,LIBERTARIN,Infante F,1
Kent,04-33,Governor,,DEMOCRATIC,Minner R A,616
Kent,04-33,Governor,,REPUBLICAN,Lee W S,807
Kent,04-33,Governor,,IND OF DEL,Infante F,85
Kent,04-33,Governor,,LIBERTARIN,Infante F,7
Kent,05-33,Governor,,DEMOCRATIC,Minner R A,397
Kent,05-33,Governor,,REPUBLICAN,Lee W S,529
Kent,05-33,Governor,,IND OF DEL,Infante F,98
Kent,05-33,Governor,,LIBERTARIN,Infante F,9
Kent,06-33,Governor,,DEMOCRATIC,Minner R A,566
Kent,06-33,Governor,,REPUBLICAN,Lee W S,606
Kent,06-33,Governor,,IND OF DEL,Infante F,66
Kent,06-33,Governor,,LIBERTARIN,Infante F,10
Kent,07-33,Governor,,DEMOCRATIC,Minner R A,331
Kent,07-33,Governor,,REPUBLICAN,Lee W S,277
Kent,07-33,Governor,,IND OF DEL,Infante F,32
Kent,07-33,Governor,,LIBERTARIN,Infante F,3
Kent,08-33,Governor,,DEMOCRATIC,Minner R A,240
Kent,08-33,Governor,,REPUBLICAN,Lee W S,230
Kent,08-33,Governor,,IND OF DEL,Infante F,26
Kent,08-33,Governor,,LIBERTARIN,Infante F,2
Sussex,09-33,Governor,,DEMOCRATIC,Minner R A,453
Sussex,09-33,Governor,,REPUBLICAN,Lee W S,481
Sussex,09-33,Governor,,IND OF DEL,Infante F,36
Sussex,09-33,Governor,,LIBERTARIN,Infante F,5
Sussex,10-33,Governor,,DEMOCRATIC,Minner R A,93
Sussex,10-33,Governor,,REPUBLICAN,Lee W S,183
Sussex,10-33,Governor,,IND OF DEL,Infante F,13
Sussex,10-33,Governor,,LIBERTARIN,Infante F,1
Kent,01-34,Governor,,DEMOCRATIC,Minner R A,17
Kent,01-34,Governor,,REPUBLICAN,Lee W S,59
Kent,01-34,Governor,,IND OF DEL,Infante F,2
Kent,01-34,Governor,,LIBERTARIN,Infante F,1
Kent,02-34,Governor,,DEMOCRATIC,Minner R A,53
Kent,02-34,Governor,,REPUBLICAN,Lee W S,99
Kent,02-34,Governor,,IND OF DEL,Infante F,10
Kent,02-34,Governor,,LIBERTARIN,Infante F,0
Kent,03-34,Governor,,DEMOCRATIC,Minner R A,518
Kent,03-34,Governor,,REPUBLICAN,Lee W S,804
Kent,03-34,Governor,,IND OF DEL,Infante F,98
Kent,03-34,Governor,,LIBERTARIN,Infante F,7
Kent,04-34,Governor,,DEMOCRATIC,Minner R A,872
Kent,04-34,Governor,,REPUBLICAN,Lee W S,1199
Kent,04-34,Governor,,IND OF DEL,Infante F,110
Kent,04-34,Governor,,LIBERTARIN,Infante F,9
Kent,05-34,Governor,,DEMOCRATIC,Minner R A,344
Kent,05-34,Governor,,REPUBLICAN,Lee W S,535
Kent,05-34,Governor,,IND OF DEL,Infante F,43
Kent,05-34,Governor,,LIBERTARIN,Infante F,4
Kent,06-34,Governor,,DEMOCRATIC,Minner R A,660
Kent,06-34,Governor,,REPUBLICAN,Lee W S,899
Kent,06-34,Governor,,IND OF DEL,Infante F,46
Kent,06-34,Governor,,LIBERTARIN,Infante F,9
Kent,07-34,Governor,,DEMOCRATIC,Minner R A,405
Kent,07-34,Governor,,REPUBLICAN,Lee W S,660
Kent,07-34,Governor,,IND OF DEL,Infante F,26
Kent,07-34,Governor,,LIBERTARIN,Infante F,4
Kent,08-34,Governor,,DEMOCRATIC,Minner R A,100
Kent,08-34,Governor,,REPUBLICAN,Lee W S,200
Kent,08-34,Governor,,IND OF DEL,Infante F,28
Kent,08-34,Governor,,LIBERTARIN,Infante F,1
Kent,09-34,Governor,,DEMOCRATIC,Minner R A,82
Kent,09-34,Governor,,REPUBLICAN,Lee W S,107
Kent,09-34,Governor,,IND OF DEL,Infante F,3
Kent,09-34,Governor,,LIBERTARIN,Infante F,0
Kent,10-34,Governor,,DEMOCRATIC,Minner R A,209
Kent,10-34,Governor,,REPUBLICAN,Lee W S,366
Kent,10-34,Governor,,IND OF DEL,Infante F,57
Kent,10-34,Governor,,LIBERTARIN,Infante F,3
Sussex,01-35,Governor,,DEMOCRATIC,Minner R A,585
Sussex,01-35,Governor,,REPUBLICAN,Lee W S,987
Sussex,01-35,Governor,,IND OF DEL,Infante F,104
Sussex,01-35,Governor,,LIBERTARIN,Infante F,8
Sussex,02-35,Governor,,DEMOCRATIC,Minner R A,932
Sussex,02-35,Governor,,REPUBLICAN,Lee W S,1127
Sussex,02-35,Governor,,IND OF DEL,Infante F,103
Sussex,02-35,Governor,,LIBERTARIN,Infante F,6
Sussex,03-35,Governor,,DEMOCRATIC,Minner R A,143
Sussex,03-35,Governor,,REPUBLICAN,Lee W S,201
Sussex,03-35,Governor,,IND OF DEL,Infante F,23
Sussex,03-35,Governor,,LIBERTARIN,Infante F,2
Sussex,04-35,Governor,,DEMOCRATIC,Minner R A,518
Sussex,04-35,Governor,,REPUBLICAN,Lee W S,667
Sussex,04-35,Governor,,IND OF DEL,Infante F,81
Sussex,04-35,Governor,,LIBERTARIN,Infante F,5
Sussex,05-35,Governor,,DEMOCRATIC,Minner R A,162
Sussex,05-35,Governor,,REPUBLICAN,Lee W S,233
Sussex,05-35,Governor,,IND OF DEL,Infante F,20
Sussex,05-35,Governor,,LIBERTARIN,Infante F,3
Sussex,06-35,Governor,,DEMOCRATIC,Minner R A,245
Sussex,06-35,Governor,,REPUBLICAN,Lee W S,372
Sussex,06-35,Governor,,IND OF DEL,Infante F,55
Sussex,06-35,Governor,,LIBERTARIN,Infante F,2
Sussex,07-35,Governor,,DEMOCRATIC,Minner R A,156
Sussex,07-35,Governor,,REPUBLICAN,Lee W S,217
Sussex,07-35,Governor,,IND OF DEL,Infante F,29
Sussex,07-35,Governor,,LIBERTARIN,Infante F,3
Sussex,01-36,Governor,,DEMOCRATIC,Minner R A,643
Sussex,01-36,Governor,,REPUBLICAN,Lee W S,662
Sussex,01-36,Governor,,IND OF DEL,Infante F,65
Sussex,01-36,Governor,,LIBERTARIN,Infante F,7
Sussex,02-36,Governor,,DEMOCRATIC,Minner R A,684
Sussex,02-36,Governor,,REPUBLICAN,Lee W S,724
Sussex,02-36,Governor,,IND OF DEL,Infante F,55
Sussex,02-36,Governor,,LIBERTARIN,Infante F,3
Sussex,03-36,Governor,,DEMOCRATIC,Minner R A,570
Sussex,03-36,Governor,,REPUBLICAN,Lee W S,555
Sussex,03-36,Governor,,IND OF DEL,Infante F,28
Sussex,03-36,Governor,,LIBERTARIN,Infante F,4
Sussex,04-36,Governor,,DEMOCRATIC,Minner R A,556
Sussex,04-36,Governor,,REPUBLICAN,Lee W S,644
Sussex,04-36,Governor,,IND OF DEL,Infante F,96
Sussex,04-36,Governor,,LIBERTARIN,Infante F,4
Sussex,05-36,Governor,,DEMOCRATIC,Minner R A,124
Sussex,05-36,Governor,,REPUBLICAN,Lee W S,232
Sussex,05-36,Governor,,IND OF DEL,Infante F,18
Sussex,05-36,Governor,,LIBERTARIN,Infante F,4
