county,election_district,office,district,party,candidate,votes
New Castle,01-07,President,,DEMOCRATIC,Dean H,15
New Castle,01-07,President,,DEMOCRATIC,Edwards J,9
New Castle,01-07,President,,DEMOCRATIC,Gephardt R,0
New Castle,01-07,President,,DEMOCRATIC,Kerry J F,57
New Castle,01-07,President,,DEMOCRATIC,Kucinich D,1
New Castle,01-07,President,,DEMOCRATIC,Larouche L,1
New Castle,01-07,President,,DEMOCRATIC,Lieberman,25
New Castle,02-07,President,,DEMOCRATIC,Clark W K,21
New Castle,02-07,President,,DEMOCRATIC,Dean H,34
New Castle,02-07,President,,DEMOCRATIC,Edwards J,31
New Castle,02-07,President,,DEMOCRATIC,Gephardt R,0
New Castle,02-07,President,,DEMOCRATIC,Kerry J F,155
New Castle,02-07,President,,DEMOCRATIC,Kucinich D,4
New Castle,02-07,President,,DEMOCRATIC,Larouche L,0
New Castle,02-07,President,,DEMOCRATIC,Lieberman,42
New Castle,04-07,President,,DEMOCRATIC,Clark W K,7
New Castle,04-07,President,,DEMOCRATIC,Dean H,8
New Castle,04-07,President,,DEMOCRATIC,Edwards J,3
New Castle,04-07,President,,DEMOCRATIC,Gephardt R,0
New Castle,04-07,President,,DEMOCRATIC,Kerry J F,39
New Castle,04-07,President,,DEMOCRATIC,Kucinich D,0
New Castle,04-07,President,,DEMOCRATIC,Larouche L,0
New Castle,04-07,President,,DEMOCRATIC,Lieberman,8
New Castle,05-07,President,,DEMOCRATIC,Clark W K,19
New Castle,05-07,President,,DEMOCRATIC,Dean H,36
New Castle,05-07,President,,DEMOCRATIC,Edwards J,23
New Castle,05-07,President,,DEMOCRATIC,Gephardt R,0
New Castle,05-07,President,,DEMOCRATIC,Kerry J F,59
New Castle,05-07,President,,DEMOCRATIC,Kucinich D,5
New Castle,05-07,President,,DEMOCRATIC,Larouche L,0
New Castle,05-07,President,,DEMOCRATIC,Lieberman,7
New Castle,06-07,President,,DEMOCRATIC,Clark W K,17
New Castle,06-07,President,,DEMOCRATIC,Dean H,8
New Castle,06-07,President,,DEMOCRATIC,Edwards J,13
New Castle,06-07,President,,DEMOCRATIC,Gephardt R,0
New Castle,06-07,President,,DEMOCRATIC,Kerry J F,61
New Castle,06-07,President,,DEMOCRATIC,Kucinich D,2
New Castle,06-07,President,,DEMOCRATIC,Larouche L,0
New Castle,06-07,President,,DEMOCRATIC,Lieberman,16
New Castle,07-07,President,,DEMOCRATIC,Clark W K,3
New Castle,07-07,President,,DEMOCRATIC,Dean H,6
New Castle,07-07,President,,DEMOCRATIC,Edwards J,9
New Castle,07-07,President,,DEMOCRATIC,Gephardt R,1
New Castle,07-07,President,,DEMOCRATIC,Kerry J F,49
New Castle,07-07,President,,DEMOCRATIC,Kucinich D,0
New Castle,07-07,President,,DEMOCRATIC,Larouche L,0
New Castle,07-07,President,,DEMOCRATIC,Lieberman,8
New Castle,08-07,President,,DEMOCRATIC,Clark W K,4
New Castle,08-07,President,,DEMOCRATIC,Dean H,11
New Castle,08-07,President,,DEMOCRATIC,Edwards J,6
New Castle,08-07,President,,DEMOCRATIC,Gephardt R,0
New Castle,08-07,President,,DEMOCRATIC,Kerry J F,35
New Castle,08-07,President,,DEMOCRATIC,Kucinich D,0
New Castle,08-07,President,,DEMOCRATIC,Larouche L,2
New Castle,08-07,President,,DEMOCRATIC,Lieberman,12
New Castle,09-07,President,,DEMOCRATIC,Clark W K,5
New Castle,09-07,President,,DEMOCRATIC,Dean H,6
New Castle,09-07,President,,DEMOCRATIC,Edwards J,1
New Castle,09-07,President,,DEMOCRATIC,Gephardt R,0
New Castle,09-07,President,,DEMOCRATIC,Kerry J F,17
New Castle,09-07,President,,DEMOCRATIC,Kucinich D,0
New Castle,09-07,President,,DEMOCRATIC,Larouche L,0
New Castle,09-07,President,,DEMOCRATIC,Lieberman,5
New Castle,12-07,President,,DEMOCRATIC,Clark W K,11
New Castle,12-07,President,,DEMOCRATIC,Dean H,6
New Castle,12-07,President,,DEMOCRATIC,Edwards J,7
New Castle,12-07,President,,DEMOCRATIC,Gephardt R,0
New Castle,12-07,President,,DEMOCRATIC,Kerry J F,46
New Castle,12-07,President,,DEMOCRATIC,Kucinich D,2
New Castle,12-07,President,,DEMOCRATIC,Larouche L,0
New Castle,12-07,President,,DEMOCRATIC,Lieberman,26
New Castle,13-07,President,,DEMOCRATIC,Clark W K,20
New Castle,13-07,President,,DEMOCRATIC,Dean H,16
New Castle,13-07,President,,DEMOCRATIC,Edwards J,15
New Castle,13-07,President,,DEMOCRATIC,Gephardt R,0
New Castle,13-07,President,,DEMOCRATIC,Kerry J F,42
New Castle,13-07,President,,DEMOCRATIC,Kucinich D,0
New Castle,13-07,President,,DEMOCRATIC,Larouche L,0
New Castle,13-07,President,,DEMOCRATIC,Lieberman,19
New Castle,01-07,President,,DEMOCRATIC,Sharpton A,3
New Castle,02-07,President,,DEMOCRATIC,Sharpton A,2
New Castle,04-07,President,,DEMOCRATIC,Sharpton A,4
New Castle,05-07,President,,DEMOCRATIC,Sharpton A,0
New Castle,06-07,President,,DEMOCRATIC,Sharpton A,1
New Castle,07-07,President,,DEMOCRATIC,Sharpton A,0
New Castle,08-07,President,,DEMOCRATIC,Sharpton A,4
New Castle,09-07,President,,DEMOCRATIC,Sharpton A,2
New Castle,12-07,President,,DEMOCRATIC,Sharpton A,5
New Castle,13-07,President,,DEMOCRATIC,Sharpton A,2
New Castle,01-08,President,,DEMOCRATIC,Clark W K,10
New Castle,01-08,President,,DEMOCRATIC,Dean H,13
New Castle,01-08,President,,DEMOCRATIC,Edwards J,17
New Castle,01-08,President,,DEMOCRATIC,Gephardt R,0
New Castle,01-08,President,,DEMOCRATIC,Kerry J F,82
New Castle,01-08,President,,DEMOCRATIC,Kucinich D,0
New Castle,01-08,President,,DEMOCRATIC,Larouche L,1
New Castle,01-08,President,,DEMOCRATIC,Lieberman,22
New Castle,03-08,President,,DEMOCRATIC,Clark W K,3
New Castle,03-08,President,,DEMOCRATIC,Dean H,9
New Castle,03-08,President,,DEMOCRATIC,Edwards J,6
New Castle,03-08,President,,DEMOCRATIC,Gephardt R,0
New Castle,03-08,President,,DEMOCRATIC,Kerry J F,30
New Castle,03-08,President,,DEMOCRATIC,Kucinich D,2
New Castle,03-08,President,,DEMOCRATIC,Larouche L,0
New Castle,03-08,President,,DEMOCRATIC,Lieberman,8
New Castle,04-08,President,,DEMOCRATIC,Clark W K,4
New Castle,04-08,President,,DEMOCRATIC,Dean H,4
New Castle,04-08,President,,DEMOCRATIC,Edwards J,3
New Castle,04-08,President,,DEMOCRATIC,Gephardt R,0
New Castle,04-08,President,,DEMOCRATIC,Kerry J F,23
New Castle,04-08,President,,DEMOCRATIC,Kucinich D,0
New Castle,04-08,President,,DEMOCRATIC,Larouche L,0
New Castle,04-08,President,,DEMOCRATIC,Lieberman,6
New Castle,05-08,President,,DEMOCRATIC,Clark W K,13
New Castle,05-08,President,,DEMOCRATIC,Dean H,18
New Castle,05-08,President,,DEMOCRATIC,Edwards J,16
New Castle,05-08,President,,DEMOCRATIC,Gephardt R,0
New Castle,05-08,President,,DEMOCRATIC,Kerry J F,46
New Castle,05-08,President,,DEMOCRATIC,Kucinich D,2
New Castle,05-08,President,,DEMOCRATIC,Larouche L,0
New Castle,05-08,President,,DEMOCRATIC,Lieberman,6
New Castle,06-08,President,,DEMOCRATIC,Clark W K,9
New Castle,06-08,President,,DEMOCRATIC,Dean H,27
New Castle,06-08,President,,DEMOCRATIC,Edwards J,24
New Castle,06-08,President,,DEMOCRATIC,Gephardt R,0
New Castle,06-08,President,,DEMOCRATIC,Kerry J F,90
New Castle,06-08,President,,DEMOCRATIC,Kucinich D,2
New Castle,06-08,President,,DEMOCRATIC,Larouche L,0
New Castle,06-08,President,,DEMOCRATIC,Lieberman,30
New Castle,08-08,President,,DEMOCRATIC,Clark W K,9
New Castle,08-08,President,,DEMOCRATIC,Dean H,6
New Castle,08-08,President,,DEMOCRATIC,Edwards J,13
New Castle,08-08,President,,DEMOCRATIC,Gephardt R,0
New Castle,08-08,President,,DEMOCRATIC,Kerry J F,26
New Castle,08-08,President,,DEMOCRATIC,Kucinich D,1
New Castle,08-08,President,,DEMOCRATIC,Larouche L,0
New Castle,08-08,President,,DEMOCRATIC,Lieberman,7
Kent,09-08,President,,DEMOCRATIC,Clark W K,8
Kent,09-08,President,,DEMOCRATIC,Dean H,4
Kent,09-08,President,,DEMOCRATIC,Edwards J,12
Kent,09-08,President,,DEMOCRATIC,Gephardt R,1
Kent,09-08,President,,DEMOCRATIC,Kerry J F,36
Kent,09-08,President,,DEMOCRATIC,Kucinich D,0
Kent,09-08,President,,DEMOCRATIC,Larouche L,1
Kent,09-08,President,,DEMOCRATIC,Lieberman,6
New Castle,01-08,President,,DEMOCRATIC,Sharpton A,5
New Castle,03-08,President,,DEMOCRATIC,Sharpton A,7
New Castle,04-08,President,,DEMOCRATIC,Sharpton A,3
New Castle,05-08,President,,DEMOCRATIC,Sharpton A,2
New Castle,06-08,President,,DEMOCRATIC,Sharpton A,2
New Castle,08-08,President,,DEMOCRATIC,Sharpton A,1
Kent,09-08,President,,DEMOCRATIC,Sharpton A,0
New Castle,01-09,President,,DEMOCRATIC,Clark W K,5
New Castle,01-09,President,,DEMOCRATIC,Dean H,3
New Castle,01-09,President,,DEMOCRATIC,Edwards J,11
New Castle,01-09,President,,DEMOCRATIC,Gephardt R,0
New Castle,01-09,President,,DEMOCRATIC,Kerry J F,32
New Castle,01-09,President,,DEMOCRATIC,Kucinich D,1
New Castle,01-09,President,,DEMOCRATIC,Larouche L,0
New Castle,01-09,President,,DEMOCRATIC,Lieberman,6
New Castle,02-09,President,,DEMOCRATIC,Clark W K,20
New Castle,02-09,President,,DEMOCRATIC,Dean H,13
New Castle,02-09,President,,DEMOCRATIC,Edwards J,20
New Castle,02-09,President,,DEMOCRATIC,Gephardt R,2
New Castle,02-09,President,,DEMOCRATIC,Kerry J F,95
New Castle,02-09,President,,DEMOCRATIC,Kucinich D,1
New Castle,02-09,President,,DEMOCRATIC,Larouche L,2
New Castle,02-09,President,,DEMOCRATIC,Lieberman,16
New Castle,03-09,President,,DEMOCRATIC,Clark W K,8
New Castle,03-09,President,,DEMOCRATIC,Dean H,12
New Castle,03-09,President,,DEMOCRATIC,Edwards J,18
New Castle,03-09,President,,DEMOCRATIC,Gephardt R,1
New Castle,03-09,President,,DEMOCRATIC,Kerry J F,61
New Castle,03-09,President,,DEMOCRATIC,Kucinich D,0
New Castle,03-09,President,,DEMOCRATIC,Larouche L,0
New Castle,03-09,President,,DEMOCRATIC,Lieberman,9
New Castle,04-09,President,,DEMOCRATIC,Clark W K,9
New Castle,04-09,President,,DEMOCRATIC,Dean H,4
New Castle,04-09,President,,DEMOCRATIC,Edwards J,7
New Castle,04-09,President,,DEMOCRATIC,Gephardt R,0
New Castle,04-09,President,,DEMOCRATIC,Kerry J F,28
New Castle,04-09,President,,DEMOCRATIC,Kucinich D,2
New Castle,04-09,President,,DEMOCRATIC,Larouche L,0
New Castle,04-09,President,,DEMOCRATIC,Lieberman,8
New Castle,05-09,President,,DEMOCRATIC,Clark W K,6
New Castle,05-09,President,,DEMOCRATIC,Dean H,10
New Castle,05-09,President,,DEMOCRATIC,Edwards J,14
New Castle,05-09,President,,DEMOCRATIC,Gephardt R,1
New Castle,05-09,President,,DEMOCRATIC,Kerry J F,53
New Castle,05-09,President,,DEMOCRATIC,Kucinich D,1
New Castle,05-09,President,,DEMOCRATIC,Larouche L,0
New Castle,05-09,President,,DEMOCRATIC,Lieberman,3
New Castle,07-09,President,,DEMOCRATIC,Clark W K,10
New Castle,07-09,President,,DEMOCRATIC,Dean H,7
New Castle,07-09,President,,DEMOCRATIC,Edwards J,4
New Castle,07-09,President,,DEMOCRATIC,Gephardt R,1
New Castle,07-09,President,,DEMOCRATIC,Kerry J F,43
New Castle,07-09,President,,DEMOCRATIC,Kucinich D,1
New Castle,07-09,President,,DEMOCRATIC,Larouche L,1
New Castle,07-09,President,,DEMOCRATIC,Lieberman,13
New Castle,08-09,President,,DEMOCRATIC,Clark W K,10
New Castle,08-09,President,,DEMOCRATIC,Dean H,14
New Castle,08-09,President,,DEMOCRATIC,Edwards J,23
New Castle,08-09,President,,DEMOCRATIC,Gephardt R,0
New Castle,08-09,President,,DEMOCRATIC,Kerry J F,50
New Castle,08-09,President,,DEMOCRATIC,Kucinich D,1
New Castle,08-09,President,,DEMOCRATIC,Larouche L,0
New Castle,08-09,President,,DEMOCRATIC,Lieberman,15
New Castle,09-09,President,,DEMOCRATIC,Clark W K,4
New Castle,09-09,President,,DEMOCRATIC,Dean H,7
New Castle,09-09,President,,DEMOCRATIC,Edwards J,1
New Castle,09-09,President,,DEMOCRATIC,Gephardt R,0
New Castle,09-09,President,,DEMOCRATIC,Kerry J F,44
New Castle,09-09,President,,DEMOCRATIC,Kucinich D,0
New Castle,09-09,President,,DEMOCRATIC,Larouche L,0
New Castle,09-09,President,,DEMOCRATIC,Lieberman,4
New Castle,01-09,President,,DEMOCRATIC,Sharpton A,2
New Castle,02-09,President,,DEMOCRATIC,Sharpton A,17
New Castle,03-09,President,,DEMOCRATIC,Sharpton A,7
New Castle,04-09,President,,DEMOCRATIC,Sharpton A,2
New Castle,05-09,President,,DEMOCRATIC,Sharpton A,1
New Castle,07-09,President,,DEMOCRATIC,Sharpton A,2
New Castle,08-09,President,,DEMOCRATIC,Sharpton A,5
New Castle,09-09,President,,DEMOCRATIC,Sharpton A,1
New Castle,01-10,President,,DEMOCRATIC,Clark W K,16
New Castle,01-10,President,,DEMOCRATIC,Dean H,22
New Castle,01-10,President,,DEMOCRATIC,Edwards J,13
New Castle,01-10,President,,DEMOCRATIC,Gephardt R,0
New Castle,01-10,President,,DEMOCRATIC,Kerry J F,89
New Castle,01-10,President,,DEMOCRATIC,Kucinich D,1
New Castle,01-10,President,,DEMOCRATIC,Larouche L,2
New Castle,01-10,President,,DEMOCRATIC,Lieberman,30
New Castle,02-10,President,,DEMOCRATIC,Clark W K,9
New Castle,02-10,President,,DEMOCRATIC,Dean H,14
New Castle,02-10,President,,DEMOCRATIC,Edwards J,5
New Castle,02-10,President,,DEMOCRATIC,Gephardt R,0
New Castle,02-10,President,,DEMOCRATIC,Kerry J F,56
New Castle,02-10,President,,DEMOCRATIC,Kucinich D,0
New Castle,02-10,President,,DEMOCRATIC,Larouche L,1
New Castle,02-10,President,,DEMOCRATIC,Lieberman,21
New Castle,04-10,President,,DEMOCRATIC,Clark W K,4
New Castle,04-10,President,,DEMOCRATIC,Dean H,14
New Castle,04-10,President,,DEMOCRATIC,Edwards J,3
New Castle,04-10,President,,DEMOCRATIC,Gephardt R,2
New Castle,04-10,President,,DEMOCRATIC,Kerry J F,48
New Castle,04-10,President,,DEMOCRATIC,Kucinich D,2
New Castle,04-10,President,,DEMOCRATIC,Larouche L,0
New Castle,04-10,President,,DEMOCRATIC,Lieberman,8
New Castle,06-10,President,,DEMOCRATIC,Clark W K,2
New Castle,06-10,President,,DEMOCRATIC,Dean H,13
New Castle,06-10,President,,DEMOCRATIC,Edwards J,11
New Castle,06-10,President,,DEMOCRATIC,Gephardt R,0
New Castle,06-10,President,,DEMOCRATIC,Kerry J F,31
New Castle,06-10,President,,DEMOCRATIC,Kucinich D,0
New Castle,06-10,President,,DEMOCRATIC,Larouche L,0
New Castle,06-10,President,,DEMOCRATIC,Lieberman,9
New Castle,07-10,President,,DEMOCRATIC,Clark W K,15
New Castle,07-10,President,,DEMOCRATIC,Dean H,18
New Castle,07-10,President,,DEMOCRATIC,Edwards J,6
New Castle,07-10,President,,DEMOCRATIC,Gephardt R,2
New Castle,07-10,President,,DEMOCRATIC,Kerry J F,66
New Castle,07-10,President,,DEMOCRATIC,Kucinich D,1
New Castle,07-10,President,,DEMOCRATIC,Larouche L,0
New Castle,07-10,President,,DEMOCRATIC,Lieberman,20
New Castle,08-10,President,,DEMOCRATIC,Clark W K,8
New Castle,08-10,President,,DEMOCRATIC,Dean H,15
New Castle,08-10,President,,DEMOCRATIC,Edwards J,14
New Castle,08-10,President,,DEMOCRATIC,Gephardt R,0
New Castle,08-10,President,,DEMOCRATIC,Kerry J F,51
New Castle,08-10,President,,DEMOCRATIC,Kucinich D,2
New Castle,08-10,President,,DEMOCRATIC,Larouche L,0
New Castle,08-10,President,,DEMOCRATIC,Lieberman,21
New Castle,09-10,President,,DEMOCRATIC,Clark W K,14
New Castle,09-10,President,,DEMOCRATIC,Dean H,7
New Castle,09-10,President,,DEMOCRATIC,Edwards J,14
New Castle,09-10,President,,DEMOCRATIC,Gephardt R,0
New Castle,09-10,President,,DEMOCRATIC,Kerry J F,52
New Castle,09-10,President,,DEMOCRATIC,Kucinich D,1
New Castle,09-10,President,,DEMOCRATIC,Larouche L,0
New Castle,09-10,President,,DEMOCRATIC,Lieberman,21
New Castle,10-10,President,,DEMOCRATIC,Clark W K,15
New Castle,10-10,President,,DEMOCRATIC,Dean H,6
New Castle,10-10,President,,DEMOCRATIC,Edwards J,3
New Castle,10-10,President,,DEMOCRATIC,Gephardt R,2
New Castle,10-10,President,,DEMOCRATIC,Kerry J F,67
New Castle,10-10,President,,DEMOCRATIC,Kucinich D,0
New Castle,10-10,President,,DEMOCRATIC,Larouche L,0
New Castle,10-10,President,,DEMOCRATIC,Lieberman,16
New Castle,11-10,President,,DEMOCRATIC,Clark W K,11
New Castle,11-10,President,,DEMOCRATIC,Dean H,13
New Castle,11-10,President,,DEMOCRATIC,Edwards J,8
New Castle,11-10,President,,DEMOCRATIC,Gephardt R,0
New Castle,11-10,President,,DEMOCRATIC,Kerry J F,36
New Castle,11-10,President,,DEMOCRATIC,Kucinich D,0
New Castle,11-10,President,,DEMOCRATIC,Larouche L,0
New Castle,11-10,President,,DEMOCRATIC,Lieberman,6
New Castle,01-10,President,,DEMOCRATIC,Sharpton A,5
New Castle,02-10,President,,DEMOCRATIC,Sharpton A,1
New Castle,04-10,President,,DEMOCRATIC,Sharpton A,7
New Castle,06-10,President,,DEMOCRATIC,Sharpton A,1
New Castle,07-10,President,,DEMOCRATIC,Sharpton A,6
New Castle,08-10,President,,DEMOCRATIC,Sharpton A,0
New Castle,09-10,President,,DEMOCRATIC,Sharpton A,5
New Castle,10-10,President,,DEMOCRATIC,Sharpton A,7
New Castle,11-10,President,,DEMOCRATIC,Sharpton A,5
New Castle,01-11,President,,DEMOCRATIC,Clark W K,4
New Castle,01-11,President,,DEMOCRATIC,Dean H,7
New Castle,01-11,President,,DEMOCRATIC,Edwards J,6
New Castle,01-11,President,,DEMOCRATIC,Gephardt R,0
New Castle,01-11,President,,DEMOCRATIC,Kerry J F,25
New Castle,01-11,President,,DEMOCRATIC,Kucinich D,0
New Castle,01-11,President,,DEMOCRATIC,Larouche L,0
New Castle,01-11,President,,DEMOCRATIC,Lieberman,15
New Castle,02-11,President,,DEMOCRATIC,Clark W K,4
New Castle,02-11,President,,DEMOCRATIC,Dean H,9
New Castle,02-11,President,,DEMOCRATIC,Edwards J,8
New Castle,02-11,President,,DEMOCRATIC,Gephardt R,1
New Castle,02-11,President,,DEMOCRATIC,Kerry J F,25
New Castle,02-11,President,,DEMOCRATIC,Kucinich D,1
New Castle,02-11,President,,DEMOCRATIC,Larouche L,0
New Castle,02-11,President,,DEMOCRATIC,Lieberman,7
New Castle,03-11,President,,DEMOCRATIC,Clark W K,5
New Castle,03-11,President,,DEMOCRATIC,Dean H,12
New Castle,03-11,President,,DEMOCRATIC,Edwards J,14
New Castle,03-11,President,,DEMOCRATIC,Gephardt R,2
New Castle,03-11,President,,DEMOCRATIC,Kerry J F,57
New Castle,03-11,President,,DEMOCRATIC,Kucinich D,2
New Castle,03-11,President,,DEMOCRATIC,Larouche L,1
New Castle,03-11,President,,DEMOCRATIC,Lieberman,16
New Castle,04-11,President,,DEMOCRATIC,Clark W K,14
New Castle,04-11,President,,DEMOCRATIC,Dean H,7
New Castle,04-11,President,,DEMOCRATIC,Edwards J,10
New Castle,04-11,President,,DEMOCRATIC,Gephardt R,1
New Castle,04-11,President,,DEMOCRATIC,Kerry J F,38
New Castle,04-11,President,,DEMOCRATIC,Kucinich D,0
New Castle,04-11,President,,DEMOCRATIC,Larouche L,0
New Castle,04-11,President,,DEMOCRATIC,Lieberman,17
New Castle,05-11,President,,DEMOCRATIC,Clark W K,27
New Castle,05-11,President,,DEMOCRATIC,Dean H,22
New Castle,05-11,President,,DEMOCRATIC,Edwards J,17
New Castle,05-11,President,,DEMOCRATIC,Gephardt R,1
New Castle,05-11,President,,DEMOCRATIC,Kerry J F,92
New Castle,05-11,President,,DEMOCRATIC,Kucinich D,5
New Castle,05-11,President,,DEMOCRATIC,Larouche L,0
New Castle,05-11,President,,DEMOCRATIC,Lieberman,24
New Castle,06-11,President,,DEMOCRATIC,Clark W K,6
New Castle,06-11,President,,DEMOCRATIC,Dean H,18
New Castle,06-11,President,,DEMOCRATIC,Edwards J,5
New Castle,06-11,President,,DEMOCRATIC,Gephardt R,0
New Castle,06-11,President,,DEMOCRATIC,Kerry J F,61
New Castle,06-11,President,,DEMOCRATIC,Kucinich D,4
New Castle,06-11,President,,DEMOCRATIC,Larouche L,0
New Castle,06-11,President,,DEMOCRATIC,Lieberman,9
New Castle,07-11,President,,DEMOCRATIC,Clark W K,14
New Castle,07-11,President,,DEMOCRATIC,Dean H,9
New Castle,07-11,President,,DEMOCRATIC,Edwards J,8
New Castle,07-11,President,,DEMOCRATIC,Gephardt R,0
New Castle,07-11,President,,DEMOCRATIC,Kerry J F,26
New Castle,07-11,President,,DEMOCRATIC,Kucinich D,3
New Castle,07-11,President,,DEMOCRATIC,Larouche L,0
New Castle,07-11,President,,DEMOCRATIC,Lieberman,8
New Castle,08-11,President,,DEMOCRATIC,Clark W K,16
New Castle,08-11,President,,DEMOCRATIC,Dean H,14
New Castle,08-11,President,,DEMOCRATIC,Edwards J,24
New Castle,08-11,President,,DEMOCRATIC,Gephardt R,1
New Castle,08-11,President,,DEMOCRATIC,Kerry J F,108
New Castle,08-11,President,,DEMOCRATIC,Kucinich D,5
New Castle,08-11,President,,DEMOCRATIC,Larouche L,0
New Castle,08-11,President,,DEMOCRATIC,Lieberman,17
New Castle,10-11,President,,DEMOCRATIC,Clark W K,16
New Castle,10-11,President,,DEMOCRATIC,Dean H,9
New Castle,10-11,President,,DEMOCRATIC,Edwards J,14
New Castle,10-11,President,,DEMOCRATIC,Gephardt R,0
New Castle,10-11,President,,DEMOCRATIC,Kerry J F,60
New Castle,10-11,President,,DEMOCRATIC,Kucinich D,2
New Castle,10-11,President,,DEMOCRATIC,Larouche L,0
New Castle,10-11,President,,DEMOCRATIC,Lieberman,13
New Castle,12-11,President,,DEMOCRATIC,Clark W K,18
New Castle,12-11,President,,DEMOCRATIC,Dean H,17
New Castle,12-11,President,,DEMOCRATIC,Edwards J,10
New Castle,12-11,President,,DEMOCRATIC,Gephardt R,0
New Castle,12-11,President,,DEMOCRATIC,Kerry J F,60
New Castle,12-11,President,,DEMOCRATIC,Kucinich D,1
New Castle,12-11,President,,DEMOCRATIC,Larouche L,0
New Castle,12-11,President,,DEMOCRATIC,Lieberman,22
New Castle,14-11,President,,DEMOCRATIC,Clark W K,4
New Castle,14-11,President,,DEMOCRATIC,Dean H,10
New Castle,14-11,President,,DEMOCRATIC,Edwards J,6
New Castle,14-11,President,,DEMOCRATIC,Gephardt R,1
New Castle,14-11,President,,DEMOCRATIC,Kerry J F,49
New Castle,14-11,President,,DEMOCRATIC,Kucinich D,0
New Castle,14-11,President,,DEMOCRATIC,Larouche L,0
New Castle,14-11,President,,DEMOCRATIC,Lieberman,10
New Castle,01-11,President,,DEMOCRATIC,Sharpton A,1
New Castle,02-11,President,,DEMOCRATIC,Sharpton A,1
New Castle,03-11,President,,DEMOCRATIC,Sharpton A,0
New Castle,04-11,President,,DEMOCRATIC,Sharpton A,1
New Castle,05-11,President,,DEMOCRATIC,Sharpton A,6
New Castle,06-11,President,,DEMOCRATIC,Sharpton A,0
New Castle,07-11,President,,DEMOCRATIC,Sharpton A,0
New Castle,08-11,President,,DEMOCRATIC,Sharpton A,2
New Castle,10-11,President,,DEMOCRATIC,Sharpton A,0
New Castle,12-11,President,,DEMOCRATIC,Sharpton A,1
New Castle,14-11,President,,DEMOCRATIC,Sharpton A,4
New Castle,01-12,President,,DEMOCRATIC,Clark W K,26
New Castle,01-12,President,,DEMOCRATIC,Dean H,14
New Castle,01-12,President,,DEMOCRATIC,Edwards J,11
New Castle,01-12,President,,DEMOCRATIC,Gephardt R,1
New Castle,01-12,President,,DEMOCRATIC,Kerry J F,99
New Castle,01-12,President,,DEMOCRATIC,Kucinich D,2
New Castle,01-12,President,,DEMOCRATIC,Larouche L,1
New Castle,01-12,President,,DEMOCRATIC,Lieberman,18
New Castle,02-12,President,,DEMOCRATIC,Clark W K,8
New Castle,02-12,President,,DEMOCRATIC,Dean H,9
New Castle,02-12,President,,DEMOCRATIC,Edwards J,7
New Castle,02-12,President,,DEMOCRATIC,Gephardt R,3
New Castle,02-12,President,,DEMOCRATIC,Kerry J F,42
New Castle,02-12,President,,DEMOCRATIC,Kucinich D,0
New Castle,02-12,President,,DEMOCRATIC,Larouche L,0
New Castle,02-12,President,,DEMOCRATIC,Lieberman,10
New Castle,03-12,President,,DEMOCRATIC,Clark W K,10
New Castle,03-12,President,,DEMOCRATIC,Dean H,13
New Castle,03-12,President,,DEMOCRATIC,Edwards J,7
New Castle,03-12,President,,DEMOCRATIC,Gephardt R,0
New Castle,03-12,President,,DEMOCRATIC,Kerry J F,24
New Castle,03-12,President,,DEMOCRATIC,Kucinich D,0
New Castle,03-12,President,,DEMOCRATIC,Larouche L,0
New Castle,03-12,President,,DEMOCRATIC,Lieberman,9
New Castle,04-12,President,,DEMOCRATIC,Clark W K,11
New Castle,04-12,President,,DEMOCRATIC,Dean H,8
New Castle,04-12,President,,DEMOCRATIC,Edwards J,7
New Castle,04-12,President,,DEMOCRATIC,Gephardt R,0
New Castle,04-12,President,,DEMOCRATIC,Kerry J F,29
New Castle,04-12,President,,DEMOCRATIC,Kucinich D,0
New Castle,04-12,President,,DEMOCRATIC,Larouche L,0
New Castle,04-12,President,,DEMOCRATIC,Lieberman,8
New Castle,06-12,President,,DEMOCRATIC,Clark W K,14
New Castle,06-12,President,,DEMOCRATIC,Dean H,14
New Castle,06-12,President,,DEMOCRATIC,Edwards J,27
New Castle,06-12,President,,DEMOCRATIC,Gephardt R,0
New Castle,06-12,President,,DEMOCRATIC,Kerry J F,97
New Castle,06-12,President,,DEMOCRATIC,Kucinich D,2
New Castle,06-12,President,,DEMOCRATIC,Larouche L,0
New Castle,06-12,President,,DEMOCRATIC,Lieberman,5
New Castle,07-12,President,,DEMOCRATIC,Clark W K,19
New Castle,07-12,President,,DEMOCRATIC,Dean H,13
New Castle,07-12,President,,DEMOCRATIC,Edwards J,9
New Castle,07-12,President,,DEMOCRATIC,Gephardt R,0
New Castle,07-12,President,,DEMOCRATIC,Kerry J F,45
New Castle,07-12,President,,DEMOCRATIC,Kucinich D,1
New Castle,07-12,President,,DEMOCRATIC,Larouche L,0
New Castle,07-12,President,,DEMOCRATIC,Lieberman,15
New Castle,08-12,President,,DEMOCRATIC,Clark W K,16
New Castle,08-12,President,,DEMOCRATIC,Dean H,11
New Castle,08-12,President,,DEMOCRATIC,Edwards J,15
New Castle,08-12,President,,DEMOCRATIC,Gephardt R,1
New Castle,08-12,President,,DEMOCRATIC,Kerry J F,61
New Castle,08-12,President,,DEMOCRATIC,Kucinich D,3
New Castle,08-12,President,,DEMOCRATIC,Larouche L,0
New Castle,08-12,President,,DEMOCRATIC,Lieberman,15
New Castle,11-12,President,,DEMOCRATIC,Clark W K,9
