county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,08-19,U.S. Senate,,REPUBLICAN,Arlett R,266,7,273
New Castle,08-19,U.S. Senate,,GREEN,Theodoropo,11,0,11
New Castle,08-19,U.S. Senate,,LIBERTARIN,Frost N,17,0,17
New Castle,09-19,U.S. Senate,,DEMOCRATIC,Carper T,415,20,435
New Castle,09-19,U.S. Senate,,REPUBLICAN,Arlett R,295,13,308
New Castle,09-19,U.S. Senate,,GREEN,Theodoropo,13,1,14
New Castle,09-19,U.S. Senate,,LIBERTARIN,Frost N,9,2,11
New Castle,10-19,U.S. Senate,,DEMOCRATIC,Carper T,335,11,346
New Castle,10-19,U.S. Senate,,REPUBLICAN,Arlett R,163,9,172
New Castle,10-19,U.S. Senate,,GREEN,Theodoropo,9,0,9
New Castle,10-19,U.S. Senate,,LIBERTARIN,Frost N,12,0,12
New Castle,11-19,U.S. Senate,,DEMOCRATIC,Carper T,109,1,110
New Castle,11-19,U.S. Senate,,REPUBLICAN,Arlett R,47,4,51
New Castle,11-19,U.S. Senate,,GREEN,Theodoropo,3,0,3
New Castle,11-19,U.S. Senate,,LIBERTARIN,Frost N,7,0,7
New Castle,12-19,U.S. Senate,,DEMOCRATIC,Carper T,405,12,417
New Castle,12-19,U.S. Senate,,REPUBLICAN,Arlett R,108,4,112
New Castle,12-19,U.S. Senate,,GREEN,Theodoropo,9,0,9
New Castle,12-19,U.S. Senate,,LIBERTARIN,Frost N,8,0,8
Sussex,01-20,U.S. Senate,,DEMOCRATIC,Carper T,539,39,578
Sussex,01-20,U.S. Senate,,REPUBLICAN,Arlett R,344,25,369
Sussex,01-20,U.S. Senate,,GREEN,Theodoropo,16,0,16
Sussex,01-20,U.S. Senate,,LIBERTARIN,Frost N,12,1,13
Sussex,02-20,U.S. Senate,,DEMOCRATIC,Carper T,972,87,1059
Sussex,02-20,U.S. Senate,,REPUBLICAN,Arlett R,1080,72,1152
Sussex,02-20,U.S. Senate,,GREEN,Theodoropo,10,2,12
Sussex,02-20,U.S. Senate,,LIBERTARIN,Frost N,22,1,23
Sussex,03-20,U.S. Senate,,DEMOCRATIC,Carper T,898,101,999
Sussex,03-20,U.S. Senate,,REPUBLICAN,Arlett R,1049,66,1115
Sussex,03-20,U.S. Senate,,GREEN,Theodoropo,19,2,21
Sussex,03-20,U.S. Senate,,LIBERTARIN,Frost N,18,1,19
Sussex,04-20,U.S. Senate,,DEMOCRATIC,Carper T,987,94,1081
Sussex,04-20,U.S. Senate,,REPUBLICAN,Arlett R,1072,87,1159
Sussex,04-20,U.S. Senate,,GREEN,Theodoropo,8,0,8
Sussex,04-20,U.S. Senate,,LIBERTARIN,Frost N,15,0,15
Sussex,05-20,U.S. Senate,,DEMOCRATIC,Carper T,1403,169,1572
Sussex,05-20,U.S. Senate,,REPUBLICAN,Arlett R,1207,118,1325
Sussex,05-20,U.S. Senate,,GREEN,Theodoropo,28,2,30
Sussex,05-20,U.S. Senate,,LIBERTARIN,Frost N,15,0,15
Sussex,06-20,U.S. Senate,,DEMOCRATIC,Carper T,671,85,756
Sussex,06-20,U.S. Senate,,REPUBLICAN,Arlett R,649,48,697
Sussex,06-20,U.S. Senate,,GREEN,Theodoropo,14,1,15
Sussex,06-20,U.S. Senate,,LIBERTARIN,Frost N,14,1,15
Sussex,07-20,U.S. Senate,,DEMOCRATIC,Carper T,1040,173,1213
Sussex,07-20,U.S. Senate,,REPUBLICAN,Arlett R,578,86,664
Sussex,07-20,U.S. Senate,,GREEN,Theodoropo,20,1,21
Sussex,07-20,U.S. Senate,,LIBERTARIN,Frost N,15,2,17
Sussex,08-20,U.S. Senate,,DEMOCRATIC,Carper T,106,6,112
Sussex,08-20,U.S. Senate,,REPUBLICAN,Arlett R,198,13,211
Sussex,08-20,U.S. Senate,,GREEN,Theodoropo,4,0,4
Sussex,08-20,U.S. Senate,,LIBERTARIN,Frost N,2,0,2
Sussex,09-20,U.S. Senate,,DEMOCRATIC,Carper T,77,3,80
Sussex,09-20,U.S. Senate,,REPUBLICAN,Arlett R,153,10,163
Sussex,09-20,U.S. Senate,,GREEN,Theodoropo,2,0,2
Sussex,09-20,U.S. Senate,,LIBERTARIN,Frost N,2,0,2
Sussex,10-20,U.S. Senate,,DEMOCRATIC,Carper T,81,10,91
Sussex,10-20,U.S. Senate,,REPUBLICAN,Arlett R,137,10,147
Sussex,10-20,U.S. Senate,,GREEN,Theodoropo,3,0,3
Sussex,10-20,U.S. Senate,,LIBERTARIN,Frost N,1,0,1
New Castle,01-21,U.S. Senate,,DEMOCRATIC,Carper T,329,24,353
New Castle,01-21,U.S. Senate,,REPUBLICAN,Arlett R,160,10,170
New Castle,01-21,U.S. Senate,,GREEN,Theodoropo,2,0,2
New Castle,01-21,U.S. Senate,,LIBERTARIN,Frost N,3,0,3
New Castle,02-21,U.S. Senate,,DEMOCRATIC,Carper T,482,15,497
New Castle,02-21,U.S. Senate,,REPUBLICAN,Arlett R,289,14,303
New Castle,02-21,U.S. Senate,,GREEN,Theodoropo,14,0,14
New Castle,02-21,U.S. Senate,,LIBERTARIN,Frost N,5,0,5
New Castle,03-21,U.S. Senate,,DEMOCRATIC,Carper T,603,16,619
New Castle,03-21,U.S. Senate,,REPUBLICAN,Arlett R,432,21,453
New Castle,03-21,U.S. Senate,,GREEN,Theodoropo,11,2,13
New Castle,03-21,U.S. Senate,,LIBERTARIN,Frost N,16,0,16
New Castle,04-21,U.S. Senate,,DEMOCRATIC,Carper T,622,16,638
New Castle,04-21,U.S. Senate,,REPUBLICAN,Arlett R,227,10,237
New Castle,04-21,U.S. Senate,,GREEN,Theodoropo,17,0,17
New Castle,04-21,U.S. Senate,,LIBERTARIN,Frost N,12,0,12
New Castle,05-21,U.S. Senate,,DEMOCRATIC,Carper T,718,30,748
New Castle,05-21,U.S. Senate,,REPUBLICAN,Arlett R,471,12,483
New Castle,05-21,U.S. Senate,,GREEN,Theodoropo,9,0,9
New Castle,05-21,U.S. Senate,,LIBERTARIN,Frost N,13,0,13
New Castle,06-21,U.S. Senate,,DEMOCRATIC,Carper T,689,24,713
New Castle,06-21,U.S. Senate,,REPUBLICAN,Arlett R,309,8,317
New Castle,06-21,U.S. Senate,,GREEN,Theodoropo,20,1,21
New Castle,06-21,U.S. Senate,,LIBERTARIN,Frost N,15,1,16
New Castle,07-21,U.S. Senate,,DEMOCRATIC,Carper T,49,2,51
New Castle,07-21,U.S. Senate,,REPUBLICAN,Arlett R,75,6,81
New Castle,07-21,U.S. Senate,,GREEN,Theodoropo,1,0,1
New Castle,07-21,U.S. Senate,,LIBERTARIN,Frost N,6,0,6
New Castle,08-21,U.S. Senate,,DEMOCRATIC,Carper T,744,19,763
New Castle,08-21,U.S. Senate,,REPUBLICAN,Arlett R,316,7,323
New Castle,08-21,U.S. Senate,,GREEN,Theodoropo,15,0,15
New Castle,08-21,U.S. Senate,,LIBERTARIN,Frost N,14,1,15
New Castle,09-21,U.S. Senate,,DEMOCRATIC,Carper T,323,15,338
New Castle,09-21,U.S. Senate,,REPUBLICAN,Arlett R,171,11,182
New Castle,09-21,U.S. Senate,,GREEN,Theodoropo,2,0,2
New Castle,09-21,U.S. Senate,,LIBERTARIN,Frost N,5,0,5
New Castle,10-21,U.S. Senate,,DEMOCRATIC,Carper T,716,28,744
New Castle,10-21,U.S. Senate,,REPUBLICAN,Arlett R,446,16,462
New Castle,10-21,U.S. Senate,,GREEN,Theodoropo,28,1,29
New Castle,10-21,U.S. Senate,,LIBERTARIN,Frost N,21,0,21
New Castle,11-21,U.S. Senate,,DEMOCRATIC,Carper T,698,27,725
New Castle,11-21,U.S. Senate,,REPUBLICAN,Arlett R,379,9,388
New Castle,11-21,U.S. Senate,,GREEN,Theodoropo,17,1,18
New Castle,11-21,U.S. Senate,,LIBERTARIN,Frost N,23,0,23
New Castle,01-22,U.S. Senate,,DEMOCRATIC,Carper T,642,29,671
New Castle,01-22,U.S. Senate,,REPUBLICAN,Arlett R,388,23,411
New Castle,01-22,U.S. Senate,,GREEN,Theodoropo,17,0,17
New Castle,01-22,U.S. Senate,,LIBERTARIN,Frost N,9,1,10
New Castle,02-22,U.S. Senate,,DEMOCRATIC,Carper T,484,33,517
New Castle,02-22,U.S. Senate,,REPUBLICAN,Arlett R,304,15,319
New Castle,02-22,U.S. Senate,,GREEN,Theodoropo,4,0,4
New Castle,02-22,U.S. Senate,,LIBERTARIN,Frost N,10,1,11
New Castle,03-22,U.S. Senate,,DEMOCRATIC,Carper T,521,38,559
New Castle,03-22,U.S. Senate,,REPUBLICAN,Arlett R,376,25,401
New Castle,03-22,U.S. Senate,,GREEN,Theodoropo,11,0,11
New Castle,03-22,U.S. Senate,,LIBERTARIN,Frost N,9,0,9
New Castle,04-22,U.S. Senate,,DEMOCRATIC,Carper T,538,40,578
New Castle,04-22,U.S. Senate,,REPUBLICAN,Arlett R,377,12,389
New Castle,04-22,U.S. Senate,,GREEN,Theodoropo,6,1,7
New Castle,04-22,U.S. Senate,,LIBERTARIN,Frost N,10,0,10
New Castle,05-22,U.S. Senate,,DEMOCRATIC,Carper T,804,43,847
New Castle,05-22,U.S. Senate,,REPUBLICAN,Arlett R,599,31,630
New Castle,05-22,U.S. Senate,,GREEN,Theodoropo,15,0,15
New Castle,05-22,U.S. Senate,,LIBERTARIN,Frost N,13,1,14
New Castle,06-22,U.S. Senate,,DEMOCRATIC,Carper T,265,18,283
New Castle,06-22,U.S. Senate,,REPUBLICAN,Arlett R,185,9,194
New Castle,06-22,U.S. Senate,,GREEN,Theodoropo,5,0,5
New Castle,06-22,U.S. Senate,,LIBERTARIN,Frost N,2,0,2
New Castle,07-22,U.S. Senate,,DEMOCRATIC,Carper T,947,55,1002
New Castle,07-22,U.S. Senate,,REPUBLICAN,Arlett R,437,14,451
New Castle,07-22,U.S. Senate,,GREEN,Theodoropo,16,1,17
New Castle,07-22,U.S. Senate,,LIBERTARIN,Frost N,12,0,12
New Castle,08-22,U.S. Senate,,DEMOCRATIC,Carper T,410,15,425
New Castle,08-22,U.S. Senate,,REPUBLICAN,Arlett R,279,10,289
New Castle,08-22,U.S. Senate,,GREEN,Theodoropo,7,0,7
New Castle,08-22,U.S. Senate,,LIBERTARIN,Frost N,10,0,10
New Castle,09-22,U.S. Senate,,DEMOCRATIC,Carper T,450,19,469
New Castle,09-22,U.S. Senate,,REPUBLICAN,Arlett R,334,7,341
New Castle,09-22,U.S. Senate,,GREEN,Theodoropo,7,2,9
New Castle,09-22,U.S. Senate,,LIBERTARIN,Frost N,6,0,6
New Castle,10-22,U.S. Senate,,DEMOCRATIC,Carper T,526,26,552
New Castle,10-22,U.S. Senate,,REPUBLICAN,Arlett R,334,9,343
New Castle,10-22,U.S. Senate,,GREEN,Theodoropo,11,0,11
New Castle,10-22,U.S. Senate,,LIBERTARIN,Frost N,6,0,6
New Castle,11-22,U.S. Senate,,DEMOCRATIC,Carper T,745,58,803
New Castle,11-22,U.S. Senate,,REPUBLICAN,Arlett R,412,10,422
New Castle,11-22,U.S. Senate,,GREEN,Theodoropo,13,1,14
New Castle,11-22,U.S. Senate,,LIBERTARIN,Frost N,9,0,9
New Castle,12-22,U.S. Senate,,DEMOCRATIC,Carper T,383,22,405
New Castle,12-22,U.S. Senate,,REPUBLICAN,Arlett R,299,13,312
New Castle,12-22,U.S. Senate,,GREEN,Theodoropo,4,0,4
New Castle,12-22,U.S. Senate,,LIBERTARIN,Frost N,10,0,10
New Castle,01-23,U.S. Senate,,DEMOCRATIC,Carper T,129,0,129
New Castle,01-23,U.S. Senate,,REPUBLICAN,Arlett R,40,1,41
New Castle,01-23,U.S. Senate,,GREEN,Theodoropo,9,1,10
New Castle,01-23,U.S. Senate,,LIBERTARIN,Frost N,5,0,5
New Castle,02-23,U.S. Senate,,DEMOCRATIC,Carper T,699,47,746
New Castle,02-23,U.S. Senate,,REPUBLICAN,Arlett R,314,10,324
New Castle,02-23,U.S. Senate,,GREEN,Theodoropo,25,0,25
New Castle,02-23,U.S. Senate,,LIBERTARIN,Frost N,16,0,16
New Castle,03-23,U.S. Senate,,DEMOCRATIC,Carper T,545,26,571
New Castle,03-23,U.S. Senate,,REPUBLICAN,Arlett R,235,12,247
New Castle,03-23,U.S. Senate,,GREEN,Theodoropo,32,0,32
New Castle,03-23,U.S. Senate,,LIBERTARIN,Frost N,6,2,8
New Castle,04-23,U.S. Senate,,DEMOCRATIC,Carper T,854,61,915
New Castle,04-23,U.S. Senate,,REPUBLICAN,Arlett R,324,6,330
New Castle,04-23,U.S. Senate,,GREEN,Theodoropo,45,1,46
New Castle,04-23,U.S. Senate,,LIBERTARIN,Frost N,19,1,20
New Castle,05-23,U.S. Senate,,DEMOCRATIC,Carper T,541,21,562
New Castle,05-23,U.S. Senate,,REPUBLICAN,Arlett R,131,2,133
New Castle,05-23,U.S. Senate,,GREEN,Theodoropo,22,0,22
New Castle,05-23,U.S. Senate,,LIBERTARIN,Frost N,7,0,7
New Castle,06-23,U.S. Senate,,DEMOCRATIC,Carper T,643,40,683
New Castle,06-23,U.S. Senate,,REPUBLICAN,Arlett R,410,13,423
New Castle,06-23,U.S. Senate,,GREEN,Theodoropo,18,1,19
New Castle,06-23,U.S. Senate,,LIBERTARIN,Frost N,12,0,12
New Castle,07-23,U.S. Senate,,DEMOCRATIC,Carper T,524,42,566
New Castle,07-23,U.S. Senate,,REPUBLICAN,Arlett R,260,9,269
New Castle,07-23,U.S. Senate,,GREEN,Theodoropo,14,1,15
New Castle,07-23,U.S. Senate,,LIBERTARIN,Frost N,4,0,4
New Castle,08-23,U.S. Senate,,DEMOCRATIC,Carper T,566,46,612
New Castle,08-23,U.S. Senate,,REPUBLICAN,Arlett R,273,18,291
New Castle,08-23,U.S. Senate,,GREEN,Theodoropo,17,0,17
New Castle,08-23,U.S. Senate,,LIBERTARIN,Frost N,14,0,14
New Castle,09-23,U.S. Senate,,DEMOCRATIC,Carper T,195,12,207
New Castle,09-23,U.S. Senate,,REPUBLICAN,Arlett R,163,7,170
New Castle,09-23,U.S. Senate,,GREEN,Theodoropo,2,1,3
New Castle,09-23,U.S. Senate,,LIBERTARIN,Frost N,6,0,6
New Castle,01-24,U.S. Senate,,DEMOCRATIC,Carper T,570,12,582
New Castle,01-24,U.S. Senate,,REPUBLICAN,Arlett R,269,9,278
New Castle,01-24,U.S. Senate,,GREEN,Theodoropo,15,0,15
New Castle,01-24,U.S. Senate,,LIBERTARIN,Frost N,17,0,17
New Castle,02-24,U.S. Senate,,DEMOCRATIC,Carper T,594,30,624
New Castle,02-24,U.S. Senate,,REPUBLICAN,Arlett R,237,14,251
New Castle,02-24,U.S. Senate,,GREEN,Theodoropo,13,0,13
New Castle,02-24,U.S. Senate,,LIBERTARIN,Frost N,16,1,17
New Castle,03-24,U.S. Senate,,DEMOCRATIC,Carper T,379,18,397
New Castle,03-24,U.S. Senate,,REPUBLICAN,Arlett R,212,4,216
New Castle,03-24,U.S. Senate,,GREEN,Theodoropo,6,0,6
New Castle,03-24,U.S. Senate,,LIBERTARIN,Frost N,10,0,10
New Castle,04-24,U.S. Senate,,DEMOCRATIC,Carper T,319,8,327
New Castle,04-24,U.S. Senate,,REPUBLICAN,Arlett R,93,2,95
New Castle,04-24,U.S. Senate,,GREEN,Theodoropo,6,0,6
New Castle,04-24,U.S. Senate,,LIBERTARIN,Frost N,7,0,7
New Castle,05-24,U.S. Senate,,DEMOCRATIC,Carper T,578,11,589
New Castle,05-24,U.S. Senate,,REPUBLICAN,Arlett R,273,8,281
New Castle,05-24,U.S. Senate,,GREEN,Theodoropo,20,0,20
New Castle,05-24,U.S. Senate,,LIBERTARIN,Frost N,20,0,20
New Castle,06-24,U.S. Senate,,DEMOCRATIC,Carper T,454,19,473
New Castle,06-24,U.S. Senate,,REPUBLICAN,Arlett R,259,5,264
New Castle,06-24,U.S. Senate,,GREEN,Theodoropo,10,0,10
New Castle,06-24,U.S. Senate,,LIBERTARIN,Frost N,6,1,7
New Castle,07-24,U.S. Senate,,DEMOCRATIC,Carper T,662,24,686
New Castle,07-24,U.S. Senate,,REPUBLICAN,Arlett R,164,11,175
New Castle,07-24,U.S. Senate,,GREEN,Theodoropo,7,1,8
New Castle,07-24,U.S. Senate,,LIBERTARIN,Frost N,8,1,9
New Castle,08-24,U.S. Senate,,DEMOCRATIC,Carper T,474,13,487
New Castle,08-24,U.S. Senate,,REPUBLICAN,Arlett R,279,7,286
New Castle,08-24,U.S. Senate,,GREEN,Theodoropo,17,0,17
New Castle,08-24,U.S. Senate,,LIBERTARIN,Frost N,21,0,21
New Castle,09-24,U.S. Senate,,DEMOCRATIC,Carper T,243,6,249
New Castle,09-24,U.S. Senate,,REPUBLICAN,Arlett R,175,2,177
New Castle,09-24,U.S. Senate,,GREEN,Theodoropo,10,0,10
New Castle,09-24,U.S. Senate,,LIBERTARIN,Frost N,10,0,10
New Castle,10-24,U.S. Senate,,DEMOCRATIC,Carper T,418,7,425
New Castle,10-24,U.S. Senate,,REPUBLICAN,Arlett R,199,2,201
New Castle,10-24,U.S. Senate,,GREEN,Theodoropo,13,0,13
New Castle,10-24,U.S. Senate,,LIBERTARIN,Frost N,10,0,10
New Castle,01-25,U.S. Senate,,DEMOCRATIC,Carper T,518,31,549
New Castle,01-25,U.S. Senate,,REPUBLICAN,Arlett R,93,4,97
New Castle,01-25,U.S. Senate,,GREEN,Theodoropo,21,1,22
New Castle,01-25,U.S. Senate,,LIBERTARIN,Frost N,14,0,14
New Castle,02-25,U.S. Senate,,DEMOCRATIC,Carper T,544,34,578
New Castle,02-25,U.S. Senate,,REPUBLICAN,Arlett R,309,11,320
New Castle,02-25,U.S. Senate,,GREEN,Theodoropo,11,0,11
New Castle,02-25,U.S. Senate,,LIBERTARIN,Frost N,12,0,12
New Castle,03-25,U.S. Senate,,DEMOCRATIC,Carper T,576,32,608
New Castle,03-25,U.S. Senate,,REPUBLICAN,Arlett R,190,11,201
New Castle,03-25,U.S. Senate,,GREEN,Theodoropo,28,4,32
New Castle,03-25,U.S. Senate,,LIBERTARIN,Frost N,17,1,18
New Castle,04-25,U.S. Senate,,DEMOCRATIC,Carper T,445,9,454
New Castle,04-25,U.S. Senate,,REPUBLICAN,Arlett R,283,2,285
New Castle,04-25,U.S. Senate,,GREEN,Theodoropo,17,0,17
New Castle,04-25,U.S. Senate,,LIBERTARIN,Frost N,9,0,9
New Castle,05-25,U.S. Senate,,DEMOCRATIC,Carper T,515,28,543
New Castle,05-25,U.S. Senate,,REPUBLICAN,Arlett R,248,4,252
New Castle,05-25,U.S. Senate,,GREEN,Theodoropo,14,0,14
New Castle,05-25,U.S. Senate,,LIBERTARIN,Frost N,9,0,9
New Castle,06-25,U.S. Senate,,DEMOCRATIC,Carper T,547,12,559
New Castle,06-25,U.S. Senate,,REPUBLICAN,Arlett R,239,5,244
New Castle,06-25,U.S. Senate,,GREEN,Theodoropo,15,0,15
New Castle,06-25,U.S. Senate,,LIBERTARIN,Frost N,11,0,11
New Castle,07-25,U.S. Senate,,DEMOCRATIC,Carper T,568,32,600
New Castle,07-25,U.S. Senate,,REPUBLICAN,Arlett R,325,16,341
New Castle,07-25,U.S. Senate,,GREEN,Theodoropo,10,0,10
New Castle,07-25,U.S. Senate,,LIBERTARIN,Frost N,9,0,9
New Castle,08-25,U.S. Senate,,DEMOCRATIC,Carper T,290,7,297
New Castle,08-25,U.S. Senate,,REPUBLICAN,Arlett R,125,2,127
New Castle,08-25,U.S. Senate,,GREEN,Theodoropo,8,0,8
New Castle,08-25,U.S. Senate,,LIBERTARIN,Frost N,5,0,5
New Castle,01-26,U.S. Senate,,DEMOCRATIC,Carper T,538,20,558
New Castle,01-26,U.S. Senate,,REPUBLICAN,Arlett R,256,13,269
New Castle,01-26,U.S. Senate,,GREEN,Theodoropo,16,0,16
New Castle,01-26,U.S. Senate,,LIBERTARIN,Frost N,8,1,9
New Castle,02-26,U.S. Senate,,DEMOCRATIC,Carper T,471,22,493
New Castle,02-26,U.S. Senate,,REPUBLICAN,Arlett R,108,3,111
New Castle,02-26,U.S. Senate,,GREEN,Theodoropo,8,0,8
New Castle,02-26,U.S. Senate,,LIBERTARIN,Frost N,7,0,7
New Castle,03-26,U.S. Senate,,DEMOCRATIC,Carper T,440,23,463
New Castle,03-26,U.S. Senate,,REPUBLICAN,Arlett R,161,4,165
New Castle,03-26,U.S. Senate,,GREEN,Theodoropo,7,0,7
New Castle,03-26,U.S. Senate,,LIBERTARIN,Frost N,11,1,12
New Castle,04-26,U.S. Senate,,DEMOCRATIC,Carper T,648,27,675
New Castle,04-26,U.S. Senate,,REPUBLICAN,Arlett R,219,9,228
New Castle,04-26,U.S. Senate,,GREEN,Theodoropo,9,0,9
New Castle,04-26,U.S. Senate,,LIBERTARIN,Frost N,10,1,11
New Castle,05-26,U.S. Senate,,DEMOCRATIC,Carper T,784,20,804
New Castle,05-26,U.S. Senate,,REPUBLICAN,Arlett R,182,6,188
New Castle,05-26,U.S. Senate,,GREEN,Theodoropo,11,0,11
New Castle,05-26,U.S. Senate,,LIBERTARIN,Frost N,16,0,16
New Castle,06-26,U.S. Senate,,DEMOCRATIC,Carper T,645,32,677
New Castle,06-26,U.S. Senate,,REPUBLICAN,Arlett R,261,5,266
New Castle,06-26,U.S. Senate,,GREEN,Theodoropo,10,0,10
New Castle,06-26,U.S. Senate,,LIBERTARIN,Frost N,6,2,8
New Castle,07-26,U.S. Senate,,DEMOCRATIC,Carper T,793,26,819
New Castle,07-26,U.S. Senate,,REPUBLICAN,Arlett R,253,5,258
New Castle,07-26,U.S. Senate,,GREEN,Theodoropo,17,0,17
New Castle,07-26,U.S. Senate,,LIBERTARIN,Frost N,12,0,12
New Castle,08-26,U.S. Senate,,DEMOCRATIC,Carper T,179,4,183
New Castle,08-26,U.S. Senate,,REPUBLICAN,Arlett R,76,1,77
New Castle,08-26,U.S. Senate,,GREEN,Theodoropo,2,1,3
New Castle,08-26,U.S. Senate,,LIBERTARIN,Frost N,3,0,3
New Castle,09-26,U.S. Senate,,DEMOCRATIC,Carper T,829,17,846
New Castle,09-26,U.S. Senate,,REPUBLICAN,Arlett R,131,2,133
New Castle,09-26,U.S. Senate,,GREEN,Theodoropo,15,0,15
New Castle,09-26,U.S. Senate,,LIBERTARIN,Frost N,13,1,14
New Castle,01-27,U.S. Senate,,DEMOCRATIC,Carper T,971,56,1027
New Castle,01-27,U.S. Senate,,REPUBLICAN,Arlett R,358,9,367
New Castle,01-27,U.S. Senate,,GREEN,Theodoropo,22,0,22
New Castle,01-27,U.S. Senate,,LIBERTARIN,Frost N,19,0,19
New Castle,02-27,U.S. Senate,,DEMOCRATIC,Carper T,494,15,509
New Castle,02-27,U.S. Senate,,REPUBLICAN,Arlett R,221,7,228
New Castle,02-27,U.S. Senate,,GREEN,Theodoropo,11,0,11
New Castle,02-27,U.S. Senate,,LIBERTARIN,Frost N,10,0,10
New Castle,03-27,U.S. Senate,,DEMOCRATIC,Carper T,515,15,530
New Castle,03-27,U.S. Senate,,REPUBLICAN,Arlett R,155,4,159
New Castle,03-27,U.S. Senate,,GREEN,Theodoropo,8,0,8
New Castle,03-27,U.S. Senate,,LIBERTARIN,Frost N,4,0,4
New Castle,04-27,U.S. Senate,,DEMOCRATIC,Carper T,698,22,720
New Castle,04-27,U.S. Senate,,REPUBLICAN,Arlett R,295,12,307
New Castle,04-27,U.S. Senate,,GREEN,Theodoropo,12,0,12
New Castle,04-27,U.S. Senate,,LIBERTARIN,Frost N,7,0,7
New Castle,05-27,U.S. Senate,,DEMOCRATIC,Carper T,693,18,711
New Castle,05-27,U.S. Senate,,REPUBLICAN,Arlett R,328,13,341
New Castle,05-27,U.S. Senate,,GREEN,Theodoropo,8,0,8
New Castle,05-27,U.S. Senate,,LIBERTARIN,Frost N,12,1,13
New Castle,06-27,U.S. Senate,,DEMOCRATIC,Carper T,508,14,522
New Castle,06-27,U.S. Senate,,REPUBLICAN,Arlett R,119,4,123
New Castle,06-27,U.S. Senate,,GREEN,Theodoropo,7,1,8
New Castle,06-27,U.S. Senate,,LIBERTARIN,Frost N,10,0,10
New Castle,07-27,U.S. Senate,,DEMOCRATIC,Carper T,178,11,189
New Castle,07-27,U.S. Senate,,REPUBLICAN,Arlett R,161,8,169
New Castle,07-27,U.S. Senate,,GREEN,Theodoropo,2,0,2
New Castle,07-27,U.S. Senate,,LIBERTARIN,Frost N,1,0,1
New Castle,08-27,U.S. Senate,,DEMOCRATIC,Carper T,752,27,779
New Castle,08-27,U.S. Senate,,REPUBLICAN,Arlett R,435,8,443
New Castle,08-27,U.S. Senate,,GREEN,Theodoropo,12,0,12
New Castle,08-27,U.S. Senate,,LIBERTARIN,Frost N,12,0,12
New Castle,09-27,U.S. Senate,,DEMOCRATIC,Carper T,633,31,664
New Castle,09-27,U.S. Senate,,REPUBLICAN,Arlett R,443,20,463
New Castle,09-27,U.S. Senate,,GREEN,Theodoropo,6,0,6
New Castle,09-27,U.S. Senate,,LIBERTARIN,Frost N,8,0,8
New Castle,10-27,U.S. Senate,,DEMOCRATIC,Carper T,758,43,801
New Castle,10-27,U.S. Senate,,REPUBLICAN,Arlett R,470,17,487
New Castle,10-27,U.S. Senate,,GREEN,Theodoropo,8,1,9
New Castle,10-27,U.S. Senate,,LIBERTARIN,Frost N,13,0,13
Kent,01-28,U.S. Senate,,DEMOCRATIC,Carper T,433,23,456
Kent,01-28,U.S. Senate,,REPUBLICAN,Arlett R,270,6,276
Kent,01-28,U.S. Senate,,GREEN,Theodoropo,10,0,10
Kent,01-28,U.S. Senate,,LIBERTARIN,Frost N,17,0,17
Kent,02-28,U.S. Senate,,DEMOCRATIC,Carper T,360,7,367
Kent,02-28,U.S. Senate,,REPUBLICAN,Arlett R,183,4,187
Kent,02-28,U.S. Senate,,GREEN,Theodoropo,9,0,9
Kent,02-28,U.S. Senate,,LIBERTARIN,Frost N,8,0,8
Kent,03-28,U.S. Senate,,DEMOCRATIC,Carper T,499,30,529
Kent,03-28,U.S. Senate,,REPUBLICAN,Arlett R,390,38,428
Kent,03-28,U.S. Senate,,GREEN,Theodoropo,8,0,8
Kent,03-28,U.S. Senate,,LIBERTARIN,Frost N,9,0,9
Kent,04-28,U.S. Senate,,DEMOCRATIC,Carper T,709,29,738
Kent,04-28,U.S. Senate,,REPUBLICAN,Arlett R,312,16,328
Kent,04-28,U.S. Senate,,GREEN,Theodoropo,6,1,7
Kent,04-28,U.S. Senate,,LIBERTARIN,Frost N,13,0,13
Kent,05-28,U.S. Senate,,DEMOCRATIC,Carper T,347,15,362
Kent,05-28,U.S. Senate,,REPUBLICAN,Arlett R,202,5,207
Kent,05-28,U.S. Senate,,GREEN,Theodoropo,8,0,8
Kent,05-28,U.S. Senate,,LIBERTARIN,Frost N,6,0,6
Kent,06-28,U.S. Senate,,DEMOCRATIC,Carper T,437,16,453
Kent,06-28,U.S. Senate,,REPUBLICAN,Arlett R,140,3,143
Kent,06-28,U.S. Senate,,GREEN,Theodoropo,11,0,11
Kent,06-28,U.S. Senate,,LIBERTARIN,Frost N,6,0,6
Kent,07-28,U.S. Senate,,DEMOCRATIC,Carper T,439,24,463
Kent,07-28,U.S. Senate,,REPUBLICAN,Arlett R,372,19,391
Kent,07-28,U.S. Senate,,GREEN,Theodoropo,7,0,7
Kent,07-28,U.S. Senate,,LIBERTARIN,Frost N,9,0,9
Kent,08-28,U.S. Senate,,DEMOCRATIC,Carper T,104,0,104
Kent,08-28,U.S. Senate,,REPUBLICAN,Arlett R,171,7,178
Kent,08-28,U.S. Senate,,GREEN,Theodoropo,3,0,3
Kent,08-28,U.S. Senate,,LIBERTARIN,Frost N,3,0,3
Kent,09-28,U.S. Senate,,DEMOCRATIC,Carper T,298,18,316
