county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,07-24,U.S. Senate,,REPUBLICAN,De La Fuen,1,2,3
New Castle,08-24,U.S. Senate,,DEMOCRATIC,Carper T,87,2,89
New Castle,08-24,U.S. Senate,,DEMOCRATIC,Harris K,79,0,79
New Castle,08-24,U.S. Senate,,REPUBLICAN,Arlett R,30,0,30
New Castle,08-24,U.S. Senate,,REPUBLICAN,De La Fuen,10,0,10
New Castle,09-24,U.S. Senate,,DEMOCRATIC,Carper T,112,3,115
New Castle,09-24,U.S. Senate,,DEMOCRATIC,Harris K,116,3,119
New Castle,09-24,U.S. Senate,,REPUBLICAN,Arlett R,67,0,67
New Castle,09-24,U.S. Senate,,REPUBLICAN,De La Fuen,6,0,6
New Castle,01-24,U.S. Senate,,REPUBLICAN,Truono E,49,0,49
New Castle,03-24,U.S. Senate,,REPUBLICAN,Truono E,13,0,13
New Castle,05-24,U.S. Senate,,REPUBLICAN,Truono E,18,0,18
New Castle,06-24,U.S. Senate,,REPUBLICAN,Truono E,19,1,20
New Castle,07-24,U.S. Senate,,REPUBLICAN,Truono E,8,1,9
New Castle,08-24,U.S. Senate,,REPUBLICAN,Truono E,15,0,15
New Castle,09-24,U.S. Senate,,REPUBLICAN,Truono E,25,0,25
New Castle,01-25,U.S. Senate,,DEMOCRATIC,Carper T,119,6,125
New Castle,01-25,U.S. Senate,,DEMOCRATIC,Harris K,96,0,96
New Castle,01-25,U.S. Senate,,REPUBLICAN,Arlett R,14,1,15
New Castle,01-25,U.S. Senate,,REPUBLICAN,De La Fuen,2,0,2
New Castle,02-25,U.S. Senate,,DEMOCRATIC,Carper T,363,10,373
New Castle,02-25,U.S. Senate,,DEMOCRATIC,Harris K,233,8,241
New Castle,02-25,U.S. Senate,,REPUBLICAN,Arlett R,149,4,153
New Castle,02-25,U.S. Senate,,REPUBLICAN,De La Fuen,11,0,11
New Castle,03-25,U.S. Senate,,DEMOCRATIC,Carper T,106,6,112
New Castle,03-25,U.S. Senate,,DEMOCRATIC,Harris K,114,3,117
New Castle,03-25,U.S. Senate,,REPUBLICAN,Arlett R,36,0,36
New Castle,03-25,U.S. Senate,,REPUBLICAN,De La Fuen,3,0,3
New Castle,05-25,U.S. Senate,,DEMOCRATIC,Carper T,227,3,230
New Castle,05-25,U.S. Senate,,DEMOCRATIC,Harris K,138,2,140
New Castle,05-25,U.S. Senate,,REPUBLICAN,Arlett R,67,2,69
New Castle,05-25,U.S. Senate,,REPUBLICAN,De La Fuen,8,1,9
New Castle,08-25,U.S. Senate,,DEMOCRATIC,Carper T,67,0,67
New Castle,08-25,U.S. Senate,,DEMOCRATIC,Harris K,37,0,37
New Castle,08-25,U.S. Senate,,REPUBLICAN,Arlett R,22,0,22
New Castle,08-25,U.S. Senate,,REPUBLICAN,De La Fuen,4,0,4
New Castle,01-25,U.S. Senate,,REPUBLICAN,Truono E,15,1,16
New Castle,02-25,U.S. Senate,,REPUBLICAN,Truono E,66,4,70
New Castle,03-25,U.S. Senate,,REPUBLICAN,Truono E,7,0,7
New Castle,05-25,U.S. Senate,,REPUBLICAN,Truono E,31,1,32
New Castle,08-25,U.S. Senate,,REPUBLICAN,Truono E,19,0,19
New Castle,01-26,U.S. Senate,,DEMOCRATIC,Carper T,194,6,200
New Castle,01-26,U.S. Senate,,DEMOCRATIC,Harris K,111,5,116
New Castle,01-26,U.S. Senate,,REPUBLICAN,Arlett R,48,0,48
New Castle,01-26,U.S. Senate,,REPUBLICAN,De La Fuen,3,0,3
New Castle,03-26,U.S. Senate,,DEMOCRATIC,Carper T,119,5,124
New Castle,03-26,U.S. Senate,,DEMOCRATIC,Harris K,47,2,49
New Castle,03-26,U.S. Senate,,REPUBLICAN,Arlett R,25,0,25
New Castle,03-26,U.S. Senate,,REPUBLICAN,De La Fuen,3,1,4
New Castle,04-26,U.S. Senate,,DEMOCRATIC,Carper T,137,3,140
New Castle,04-26,U.S. Senate,,DEMOCRATIC,Harris K,90,1,91
New Castle,04-26,U.S. Senate,,REPUBLICAN,Arlett R,16,0,16
New Castle,04-26,U.S. Senate,,REPUBLICAN,De La Fuen,4,0,4
New Castle,05-26,U.S. Senate,,DEMOCRATIC,Carper T,412,11,423
New Castle,05-26,U.S. Senate,,DEMOCRATIC,Harris K,318,13,331
New Castle,05-26,U.S. Senate,,REPUBLICAN,Arlett R,84,3,87
New Castle,05-26,U.S. Senate,,REPUBLICAN,De La Fuen,10,0,10
New Castle,08-26,U.S. Senate,,DEMOCRATIC,Carper T,46,1,47
New Castle,08-26,U.S. Senate,,DEMOCRATIC,Harris K,19,0,19
New Castle,08-26,U.S. Senate,,REPUBLICAN,Arlett R,8,0,8
New Castle,08-26,U.S. Senate,,REPUBLICAN,De La Fuen,1,0,1
New Castle,09-26,U.S. Senate,,DEMOCRATIC,Carper T,151,4,155
New Castle,09-26,U.S. Senate,,DEMOCRATIC,Harris K,118,3,121
New Castle,09-26,U.S. Senate,,REPUBLICAN,Arlett R,11,0,11
New Castle,09-26,U.S. Senate,,REPUBLICAN,De La Fuen,2,0,2
New Castle,01-26,U.S. Senate,,REPUBLICAN,Truono E,20,1,21
New Castle,03-26,U.S. Senate,,REPUBLICAN,Truono E,18,1,19
New Castle,04-26,U.S. Senate,,REPUBLICAN,Truono E,15,0,15
New Castle,05-26,U.S. Senate,,REPUBLICAN,Truono E,39,0,39
New Castle,08-26,U.S. Senate,,REPUBLICAN,Truono E,4,0,4
New Castle,09-26,U.S. Senate,,REPUBLICAN,Truono E,5,0,5
New Castle,01-27,U.S. Senate,,DEMOCRATIC,Carper T,406,9,415
New Castle,01-27,U.S. Senate,,DEMOCRATIC,Harris K,197,4,201
New Castle,01-27,U.S. Senate,,REPUBLICAN,Arlett R,113,1,114
New Castle,01-27,U.S. Senate,,REPUBLICAN,De La Fuen,12,0,12
New Castle,02-27,U.S. Senate,,DEMOCRATIC,Carper T,94,3,97
New Castle,02-27,U.S. Senate,,DEMOCRATIC,Harris K,60,2,62
New Castle,02-27,U.S. Senate,,REPUBLICAN,Arlett R,39,0,39
New Castle,02-27,U.S. Senate,,REPUBLICAN,De La Fuen,1,0,1
New Castle,03-27,U.S. Senate,,DEMOCRATIC,Carper T,417,16,433
New Castle,03-27,U.S. Senate,,DEMOCRATIC,Harris K,236,7,243
New Castle,03-27,U.S. Senate,,REPUBLICAN,Arlett R,139,1,140
New Castle,03-27,U.S. Senate,,REPUBLICAN,De La Fuen,9,0,9
New Castle,05-27,U.S. Senate,,DEMOCRATIC,Carper T,262,6,268
New Castle,05-27,U.S. Senate,,DEMOCRATIC,Harris K,145,5,150
New Castle,05-27,U.S. Senate,,REPUBLICAN,Arlett R,72,3,75
New Castle,05-27,U.S. Senate,,REPUBLICAN,De La Fuen,4,0,4
New Castle,07-27,U.S. Senate,,DEMOCRATIC,Carper T,39,2,41
New Castle,07-27,U.S. Senate,,DEMOCRATIC,Harris K,13,2,15
New Castle,07-27,U.S. Senate,,REPUBLICAN,Arlett R,38,0,38
New Castle,07-27,U.S. Senate,,REPUBLICAN,De La Fuen,0,0,0
New Castle,10-27,U.S. Senate,,DEMOCRATIC,Carper T,193,3,196
New Castle,10-27,U.S. Senate,,DEMOCRATIC,Harris K,87,1,88
New Castle,10-27,U.S. Senate,,REPUBLICAN,Arlett R,88,1,89
New Castle,10-27,U.S. Senate,,REPUBLICAN,De La Fuen,5,0,5
New Castle,01-27,U.S. Senate,,REPUBLICAN,Truono E,54,3,57
New Castle,02-27,U.S. Senate,,REPUBLICAN,Truono E,22,3,25
New Castle,03-27,U.S. Senate,,REPUBLICAN,Truono E,43,3,46
New Castle,05-27,U.S. Senate,,REPUBLICAN,Truono E,23,0,23
New Castle,07-27,U.S. Senate,,REPUBLICAN,Truono E,16,0,16
New Castle,10-27,U.S. Senate,,REPUBLICAN,Truono E,34,3,37
Kent,01-28,U.S. Senate,,DEMOCRATIC,Carper T,75,4,79
Kent,01-28,U.S. Senate,,DEMOCRATIC,Harris K,43,4,47
Kent,01-28,U.S. Senate,,REPUBLICAN,Arlett R,27,0,27
Kent,01-28,U.S. Senate,,REPUBLICAN,De La Fuen,7,0,7
Kent,02-28,U.S. Senate,,DEMOCRATIC,Carper T,69,1,70
Kent,02-28,U.S. Senate,,DEMOCRATIC,Harris K,51,2,53
Kent,02-28,U.S. Senate,,REPUBLICAN,Arlett R,26,0,26
Kent,02-28,U.S. Senate,,REPUBLICAN,De La Fuen,4,0,4
Kent,03-28,U.S. Senate,,DEMOCRATIC,Carper T,212,13,225
Kent,03-28,U.S. Senate,,DEMOCRATIC,Harris K,106,4,110
Kent,03-28,U.S. Senate,,REPUBLICAN,Arlett R,83,4,87
Kent,03-28,U.S. Senate,,REPUBLICAN,De La Fuen,7,0,7
Kent,04-28,U.S. Senate,,DEMOCRATIC,Carper T,228,10,238
Kent,04-28,U.S. Senate,,DEMOCRATIC,Harris K,171,4,175
Kent,04-28,U.S. Senate,,REPUBLICAN,Arlett R,66,7,73
Kent,04-28,U.S. Senate,,REPUBLICAN,De La Fuen,12,0,12
Kent,07-28,U.S. Senate,,DEMOCRATIC,Carper T,194,1,195
Kent,07-28,U.S. Senate,,DEMOCRATIC,Harris K,102,3,105
Kent,07-28,U.S. Senate,,REPUBLICAN,Arlett R,116,3,119
Kent,07-28,U.S. Senate,,REPUBLICAN,De La Fuen,3,1,4
Kent,09-28,U.S. Senate,,DEMOCRATIC,Carper T,51,2,53
Kent,09-28,U.S. Senate,,DEMOCRATIC,Harris K,41,3,44
Kent,09-28,U.S. Senate,,REPUBLICAN,Arlett R,14,0,14
Kent,09-28,U.S. Senate,,REPUBLICAN,De La Fuen,0,0,0
Kent,10-28,U.S. Senate,,DEMOCRATIC,Carper T,109,8,117
Kent,10-28,U.S. Senate,,DEMOCRATIC,Harris K,54,1,55
Kent,10-28,U.S. Senate,,REPUBLICAN,Arlett R,18,2,20
Kent,10-28,U.S. Senate,,REPUBLICAN,De La Fuen,4,0,4
Kent,11-28,U.S. Senate,,DEMOCRATIC,Carper T,36,0,36
Kent,11-28,U.S. Senate,,DEMOCRATIC,Harris K,10,1,11
Kent,11-28,U.S. Senate,,REPUBLICAN,Arlett R,24,0,24
Kent,11-28,U.S. Senate,,REPUBLICAN,De La Fuen,1,0,1
Kent,14-28,U.S. Senate,,DEMOCRATIC,Carper T,57,12,69
Kent,14-28,U.S. Senate,,DEMOCRATIC,Harris K,34,3,37
Kent,14-28,U.S. Senate,,REPUBLICAN,Arlett R,37,2,39
Kent,14-28,U.S. Senate,,REPUBLICAN,De La Fuen,4,2,6
Kent,01-28,U.S. Senate,,REPUBLICAN,Truono E,19,0,19
Kent,02-28,U.S. Senate,,REPUBLICAN,Truono E,7,0,7
Kent,03-28,U.S. Senate,,REPUBLICAN,Truono E,53,5,58
Kent,04-28,U.S. Senate,,REPUBLICAN,Truono E,26,1,27
Kent,07-28,U.S. Senate,,REPUBLICAN,Truono E,39,4,43
Kent,09-28,U.S. Senate,,REPUBLICAN,Truono E,7,0,7
Kent,10-28,U.S. Senate,,REPUBLICAN,Truono E,5,0,5
Kent,11-28,U.S. Senate,,REPUBLICAN,Truono E,8,0,8
Kent,14-28,U.S. Senate,,REPUBLICAN,Truono E,16,1,17
Kent,01-29,U.S. Senate,,DEMOCRATIC,Carper T,272,11,283
Kent,01-29,U.S. Senate,,DEMOCRATIC,Harris K,157,0,157
Kent,01-29,U.S. Senate,,REPUBLICAN,Arlett R,100,1,101
Kent,01-29,U.S. Senate,,REPUBLICAN,De La Fuen,14,0,14
Kent,03-29,U.S. Senate,,DEMOCRATIC,Carper T,524,30,554
Kent,03-29,U.S. Senate,,DEMOCRATIC,Harris K,358,14,372
Kent,03-29,U.S. Senate,,REPUBLICAN,Arlett R,239,8,247
Kent,03-29,U.S. Senate,,REPUBLICAN,De La Fuen,27,0,27
Kent,07-29,U.S. Senate,,DEMOCRATIC,Carper T,105,6,111
Kent,07-29,U.S. Senate,,DEMOCRATIC,Harris K,43,2,45
Kent,07-29,U.S. Senate,,REPUBLICAN,Arlett R,75,3,78
Kent,07-29,U.S. Senate,,REPUBLICAN,De La Fuen,6,0,6
Kent,08-29,U.S. Senate,,DEMOCRATIC,Carper T,117,1,118
Kent,08-29,U.S. Senate,,DEMOCRATIC,Harris K,69,0,69
Kent,08-29,U.S. Senate,,REPUBLICAN,Arlett R,105,8,113
Kent,08-29,U.S. Senate,,REPUBLICAN,De La Fuen,8,0,8
Kent,09-29,U.S. Senate,,DEMOCRATIC,Carper T,107,8,115
Kent,09-29,U.S. Senate,,DEMOCRATIC,Harris K,55,0,55
Kent,09-29,U.S. Senate,,REPUBLICAN,Arlett R,113,3,116
Kent,09-29,U.S. Senate,,REPUBLICAN,De La Fuen,9,0,9
Kent,11-29,U.S. Senate,,DEMOCRATIC,Carper T,36,1,37
Kent,11-29,U.S. Senate,,DEMOCRATIC,Harris K,23,0,23
Kent,11-29,U.S. Senate,,REPUBLICAN,Arlett R,37,1,38
Kent,11-29,U.S. Senate,,REPUBLICAN,De La Fuen,0,0,0
Kent,13-29,U.S. Senate,,DEMOCRATIC,Carper T,23,2,25
Kent,13-29,U.S. Senate,,DEMOCRATIC,Harris K,15,1,16
Kent,13-29,U.S. Senate,,REPUBLICAN,Arlett R,20,1,21
Kent,13-29,U.S. Senate,,REPUBLICAN,De La Fuen,0,0,0
Kent,01-29,U.S. Senate,,REPUBLICAN,Truono E,39,2,41
Kent,03-29,U.S. Senate,,REPUBLICAN,Truono E,108,3,111
Kent,07-29,U.S. Senate,,REPUBLICAN,Truono E,36,1,37
Kent,08-29,U.S. Senate,,REPUBLICAN,Truono E,40,3,43
Kent,09-29,U.S. Senate,,REPUBLICAN,Truono E,46,3,49
Kent,11-29,U.S. Senate,,REPUBLICAN,Truono E,13,2,15
Kent,13-29,U.S. Senate,,REPUBLICAN,Truono E,3,2,5
Kent,01-30,U.S. Senate,,DEMOCRATIC,Carper T,31,1,32
Kent,01-30,U.S. Senate,,DEMOCRATIC,Harris K,23,0,23
Kent,01-30,U.S. Senate,,REPUBLICAN,Arlett R,51,3,54
Kent,01-30,U.S. Senate,,REPUBLICAN,De La Fuen,7,0,7
Kent,02-30,U.S. Senate,,DEMOCRATIC,Carper T,27,0,27
Kent,02-30,U.S. Senate,,DEMOCRATIC,Harris K,11,0,11
Kent,02-30,U.S. Senate,,REPUBLICAN,Arlett R,20,0,20
Kent,02-30,U.S. Senate,,REPUBLICAN,De La Fuen,2,0,2
Kent,03-30,U.S. Senate,,DEMOCRATIC,Carper T,155,7,162
Kent,03-30,U.S. Senate,,DEMOCRATIC,Harris K,107,5,112
Kent,03-30,U.S. Senate,,REPUBLICAN,Arlett R,150,10,160
Kent,03-30,U.S. Senate,,REPUBLICAN,De La Fuen,12,0,12
Kent,05-30,U.S. Senate,,DEMOCRATIC,Carper T,78,3,81
Kent,05-30,U.S. Senate,,DEMOCRATIC,Harris K,34,1,35
Kent,05-30,U.S. Senate,,REPUBLICAN,Arlett R,120,3,123
Kent,05-30,U.S. Senate,,REPUBLICAN,De La Fuen,7,0,7
Kent,07-30,U.S. Senate,,DEMOCRATIC,Carper T,199,5,204
Kent,07-30,U.S. Senate,,DEMOCRATIC,Harris K,86,4,90
Kent,07-30,U.S. Senate,,REPUBLICAN,Arlett R,149,13,162
Kent,07-30,U.S. Senate,,REPUBLICAN,De La Fuen,9,0,9
Kent,10-30,U.S. Senate,,DEMOCRATIC,Carper T,36,5,41
Kent,10-30,U.S. Senate,,DEMOCRATIC,Harris K,18,0,18
Kent,10-30,U.S. Senate,,REPUBLICAN,Arlett R,55,1,56
Kent,10-30,U.S. Senate,,REPUBLICAN,De La Fuen,6,0,6
Kent,11-30,U.S. Senate,,DEMOCRATIC,Carper T,68,1,69
Kent,11-30,U.S. Senate,,DEMOCRATIC,Harris K,43,1,44
Kent,11-30,U.S. Senate,,REPUBLICAN,Arlett R,122,0,122
Kent,11-30,U.S. Senate,,REPUBLICAN,De La Fuen,8,0,8
Kent,01-30,U.S. Senate,,REPUBLICAN,Truono E,23,0,23
Kent,02-30,U.S. Senate,,REPUBLICAN,Truono E,7,0,7
Kent,03-30,U.S. Senate,,REPUBLICAN,Truono E,49,0,49
Kent,05-30,U.S. Senate,,REPUBLICAN,Truono E,47,2,49
Kent,07-30,U.S. Senate,,REPUBLICAN,Truono E,58,3,61
Kent,10-30,U.S. Senate,,REPUBLICAN,Truono E,7,0,7
Kent,11-30,U.S. Senate,,REPUBLICAN,Truono E,72,3,75
Kent,01-31,U.S. Senate,,DEMOCRATIC,Carper T,24,1,25
Kent,01-31,U.S. Senate,,DEMOCRATIC,Harris K,17,0,17
Kent,01-31,U.S. Senate,,REPUBLICAN,Arlett R,7,1,8
Kent,01-31,U.S. Senate,,REPUBLICAN,De La Fuen,0,0,0
Kent,02-31,U.S. Senate,,DEMOCRATIC,Carper T,160,15,175
Kent,02-31,U.S. Senate,,DEMOCRATIC,Harris K,80,4,84
Kent,02-31,U.S. Senate,,REPUBLICAN,Arlett R,102,5,107
Kent,02-31,U.S. Senate,,REPUBLICAN,De La Fuen,6,2,8
Kent,03-31,U.S. Senate,,DEMOCRATIC,Carper T,383,23,406
Kent,03-31,U.S. Senate,,DEMOCRATIC,Harris K,205,6,211
Kent,03-31,U.S. Senate,,REPUBLICAN,Arlett R,134,11,145
Kent,03-31,U.S. Senate,,REPUBLICAN,De La Fuen,12,2,14
Kent,04-31,U.S. Senate,,DEMOCRATIC,Carper T,104,15,119
Kent,04-31,U.S. Senate,,DEMOCRATIC,Harris K,51,2,53
Kent,04-31,U.S. Senate,,REPUBLICAN,Arlett R,61,14,75
Kent,04-31,U.S. Senate,,REPUBLICAN,De La Fuen,4,0,4
Kent,06-31,U.S. Senate,,DEMOCRATIC,Carper T,139,11,150
Kent,06-31,U.S. Senate,,DEMOCRATIC,Harris K,103,2,105
Kent,06-31,U.S. Senate,,REPUBLICAN,Arlett R,31,1,32
Kent,06-31,U.S. Senate,,REPUBLICAN,De La Fuen,7,0,7
Kent,07-31,U.S. Senate,,DEMOCRATIC,Carper T,234,9,243
Kent,07-31,U.S. Senate,,DEMOCRATIC,Harris K,124,7,131
Kent,07-31,U.S. Senate,,REPUBLICAN,Arlett R,96,1,97
Kent,07-31,U.S. Senate,,REPUBLICAN,De La Fuen,9,1,10
Kent,09-31,U.S. Senate,,DEMOCRATIC,Carper T,93,10,103
Kent,09-31,U.S. Senate,,DEMOCRATIC,Harris K,42,2,44
Kent,09-31,U.S. Senate,,REPUBLICAN,Arlett R,45,4,49
Kent,09-31,U.S. Senate,,REPUBLICAN,De La Fuen,9,1,10
Kent,10-31,U.S. Senate,,DEMOCRATIC,Carper T,59,3,62
Kent,10-31,U.S. Senate,,DEMOCRATIC,Harris K,54,0,54
Kent,10-31,U.S. Senate,,REPUBLICAN,Arlett R,35,1,36
Kent,10-31,U.S. Senate,,REPUBLICAN,De La Fuen,5,0,5
Kent,16-31,U.S. Senate,,DEMOCRATIC,Carper T,0,0,0
Kent,16-31,U.S. Senate,,DEMOCRATIC,Harris K,0,2,2
Kent,16-31,U.S. Senate,,REPUBLICAN,Arlett R,0,2,2
Kent,16-31,U.S. Senate,,REPUBLICAN,De La Fuen,0,0,0
Kent,01-31,U.S. Senate,,REPUBLICAN,Truono E,2,1,3
Kent,02-31,U.S. Senate,,REPUBLICAN,Truono E,38,7,45
Kent,03-31,U.S. Senate,,REPUBLICAN,Truono E,63,3,66
Kent,04-31,U.S. Senate,,REPUBLICAN,Truono E,16,1,17
Kent,06-31,U.S. Senate,,REPUBLICAN,Truono E,11,1,12
Kent,07-31,U.S. Senate,,REPUBLICAN,Truono E,36,7,43
Kent,09-31,U.S. Senate,,REPUBLICAN,Truono E,22,0,22
Kent,10-31,U.S. Senate,,REPUBLICAN,Truono E,16,2,18
Kent,16-31,U.S. Senate,,REPUBLICAN,Truono E,0,0,0
Kent,01-32,U.S. Senate,,DEMOCRATIC,Carper T,211,10,221
Kent,01-32,U.S. Senate,,DEMOCRATIC,Harris K,146,8,154
Kent,01-32,U.S. Senate,,REPUBLICAN,Arlett R,88,5,93
Kent,01-32,U.S. Senate,,REPUBLICAN,De La Fuen,12,1,13
Kent,02-32,U.S. Senate,,DEMOCRATIC,Carper T,61,5,66
Kent,02-32,U.S. Senate,,DEMOCRATIC,Harris K,37,0,37
Kent,02-32,U.S. Senate,,REPUBLICAN,Arlett R,37,1,38
Kent,02-32,U.S. Senate,,REPUBLICAN,De La Fuen,0,1,1
Kent,03-32,U.S. Senate,,DEMOCRATIC,Carper T,97,6,103
Kent,03-32,U.S. Senate,,DEMOCRATIC,Harris K,54,0,54
Kent,03-32,U.S. Senate,,REPUBLICAN,Arlett R,78,1,79
Kent,03-32,U.S. Senate,,REPUBLICAN,De La Fuen,5,0,5
Kent,04-32,U.S. Senate,,DEMOCRATIC,Carper T,3,0,3
Kent,04-32,U.S. Senate,,DEMOCRATIC,Harris K,3,0,3
Kent,04-32,U.S. Senate,,REPUBLICAN,Arlett R,1,0,1
Kent,04-32,U.S. Senate,,REPUBLICAN,De La Fuen,0,0,0
Kent,05-32,U.S. Senate,,DEMOCRATIC,Carper T,111,7,118
Kent,05-32,U.S. Senate,,DEMOCRATIC,Harris K,90,1,91
Kent,05-32,U.S. Senate,,REPUBLICAN,Arlett R,70,0,70
Kent,05-32,U.S. Senate,,REPUBLICAN,De La Fuen,8,1,9
Kent,06-32,U.S. Senate,,DEMOCRATIC,Carper T,21,1,22
Kent,06-32,U.S. Senate,,DEMOCRATIC,Harris K,17,0,17
Kent,06-32,U.S. Senate,,REPUBLICAN,Arlett R,18,1,19
Kent,06-32,U.S. Senate,,REPUBLICAN,De La Fuen,3,0,3
Kent,09-32,U.S. Senate,,DEMOCRATIC,Carper T,22,1,23
Kent,09-32,U.S. Senate,,DEMOCRATIC,Harris K,25,2,27
Kent,09-32,U.S. Senate,,REPUBLICAN,Arlett R,8,0,8
Kent,09-32,U.S. Senate,,REPUBLICAN,De La Fuen,1,0,1
Kent,11-32,U.S. Senate,,DEMOCRATIC,Carper T,89,0,89
Kent,11-32,U.S. Senate,,DEMOCRATIC,Harris K,30,4,34
Kent,11-32,U.S. Senate,,REPUBLICAN,Arlett R,39,1,40
Kent,11-32,U.S. Senate,,REPUBLICAN,De La Fuen,5,0,5
Kent,12-32,U.S. Senate,,DEMOCRATIC,Carper T,100,2,102
Kent,12-32,U.S. Senate,,DEMOCRATIC,Harris K,42,1,43
Kent,12-32,U.S. Senate,,REPUBLICAN,Arlett R,55,2,57
Kent,12-32,U.S. Senate,,REPUBLICAN,De La Fuen,4,0,4
Kent,01-32,U.S. Senate,,REPUBLICAN,Truono E,28,6,34
Kent,02-32,U.S. Senate,,REPUBLICAN,Truono E,15,1,16
Kent,03-32,U.S. Senate,,REPUBLICAN,Truono E,19,0,19
Kent,04-32,U.S. Senate,,REPUBLICAN,Truono E,0,0,0
Kent,05-32,U.S. Senate,,REPUBLICAN,Truono E,26,0,26
Kent,06-32,U.S. Senate,,REPUBLICAN,Truono E,3,0,3
Kent,09-32,U.S. Senate,,REPUBLICAN,Truono E,5,1,6
Kent,11-32,U.S. Senate,,REPUBLICAN,Truono E,9,0,9
Kent,12-32,U.S. Senate,,REPUBLICAN,Truono E,20,2,22
Kent,01-33,U.S. Senate,,DEMOCRATIC,Carper T,46,1,47
Kent,01-33,U.S. Senate,,DEMOCRATIC,Harris K,23,0,23
Kent,01-33,U.S. Senate,,REPUBLICAN,Arlett R,31,0,31
Kent,01-33,U.S. Senate,,REPUBLICAN,De La Fuen,0,0,0
Kent,02-33,U.S. Senate,,DEMOCRATIC,Carper T,75,4,79
Kent,02-33,U.S. Senate,,DEMOCRATIC,Harris K,43,0,43
Kent,02-33,U.S. Senate,,REPUBLICAN,Arlett R,66,3,69
Kent,02-33,U.S. Senate,,REPUBLICAN,De La Fuen,4,0,4
Kent,03-33,U.S. Senate,,DEMOCRATIC,Carper T,123,5,128
Kent,03-33,U.S. Senate,,DEMOCRATIC,Harris K,57,4,61
Kent,03-33,U.S. Senate,,REPUBLICAN,Arlett R,110,10,120
Kent,03-33,U.S. Senate,,REPUBLICAN,De La Fuen,8,0,8
Kent,04-33,U.S. Senate,,DEMOCRATIC,Carper T,178,9,187
Kent,04-33,U.S. Senate,,DEMOCRATIC,Harris K,99,3,102
Kent,04-33,U.S. Senate,,REPUBLICAN,Arlett R,246,12,258
Kent,04-33,U.S. Senate,,REPUBLICAN,De La Fuen,8,1,9
Kent,06-33,U.S. Senate,,DEMOCRATIC,Carper T,17,2,19
Kent,06-33,U.S. Senate,,DEMOCRATIC,Harris K,8,1,9
Kent,06-33,U.S. Senate,,REPUBLICAN,Arlett R,18,1,19
Kent,06-33,U.S. Senate,,REPUBLICAN,De La Fuen,0,0,0
Kent,07-33,U.S. Senate,,DEMOCRATIC,Carper T,58,1,59
Kent,07-33,U.S. Senate,,DEMOCRATIC,Harris K,20,0,20
Kent,07-33,U.S. Senate,,REPUBLICAN,Arlett R,117,1,118
Kent,07-33,U.S. Senate,,REPUBLICAN,De La Fuen,4,0,4
Kent,08-33,U.S. Senate,,DEMOCRATIC,Carper T,180,15,195
Kent,08-33,U.S. Senate,,DEMOCRATIC,Harris K,122,12,134
Kent,08-33,U.S. Senate,,REPUBLICAN,Arlett R,213,10,223
Kent,08-33,U.S. Senate,,REPUBLICAN,De La Fuen,6,0,6
Kent,10-33,U.S. Senate,,DEMOCRATIC,Carper T,56,1,57
Kent,10-33,U.S. Senate,,DEMOCRATIC,Harris K,32,0,32
Kent,10-33,U.S. Senate,,REPUBLICAN,Arlett R,74,3,77
Kent,10-33,U.S. Senate,,REPUBLICAN,De La Fuen,5,1,6
Kent,01-33,U.S. Senate,,REPUBLICAN,Truono E,4,3,7
Kent,02-33,U.S. Senate,,REPUBLICAN,Truono E,23,5,28
Kent,03-33,U.S. Senate,,REPUBLICAN,Truono E,41,3,44
Kent,04-33,U.S. Senate,,REPUBLICAN,Truono E,74,3,77
Kent,06-33,U.S. Senate,,REPUBLICAN,Truono E,3,0,3
Kent,07-33,U.S. Senate,,REPUBLICAN,Truono E,34,1,35
Kent,08-33,U.S. Senate,,REPUBLICAN,Truono E,64,1,65
Kent,10-33,U.S. Senate,,REPUBLICAN,Truono E,27,2,29
Kent,01-34,U.S. Senate,,DEMOCRATIC,Carper T,138,11,149
Kent,01-34,U.S. Senate,,DEMOCRATIC,Harris K,59,3,62
Kent,01-34,U.S. Senate,,REPUBLICAN,Arlett R,95,1,96
Kent,01-34,U.S. Senate,,REPUBLICAN,De La Fuen,20,0,20
Kent,02-34,U.S. Senate,,DEMOCRATIC,Carper T,70,1,71
Kent,02-34,U.S. Senate,,DEMOCRATIC,Harris K,29,1,30
Kent,02-34,U.S. Senate,,REPUBLICAN,Arlett R,50,2,52
Kent,02-34,U.S. Senate,,REPUBLICAN,De La Fuen,2,0,2
Kent,03-34,U.S. Senate,,DEMOCRATIC,Carper T,150,11,161
Kent,03-34,U.S. Senate,,DEMOCRATIC,Harris K,82,3,85
Kent,03-34,U.S. Senate,,REPUBLICAN,Arlett R,129,6,135
Kent,03-34,U.S. Senate,,REPUBLICAN,De La Fuen,11,1,12
Kent,04-34,U.S. Senate,,DEMOCRATIC,Carper T,37,4,41
Kent,04-34,U.S. Senate,,DEMOCRATIC,Harris K,20,0,20
Kent,04-34,U.S. Senate,,REPUBLICAN,Arlett R,30,2,32
Kent,04-34,U.S. Senate,,REPUBLICAN,De La Fuen,2,0,2
Kent,05-34,U.S. Senate,,DEMOCRATIC,Carper T,290,15,305
Kent,05-34,U.S. Senate,,DEMOCRATIC,Harris K,187,6,193
Kent,05-34,U.S. Senate,,REPUBLICAN,Arlett R,294,19,313
